Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Clear (0/8),2007-05-09,-1,1205.0,5.2,64.13945257073718,28.287481328803143,215.77
Cloudy (8/8),2007-05-10,-1,1206.0,2.6,64.13945257073718,28.287481328803143,163.68
Cloudiness cannot be determined (9/8),2007-05-11,-1,1207.0,1.7,64.13945257073718,28.287481328803143,161.87
Cloudy (8/8),2007-05-12,-1,1208.0,3.1,64.13945257073718,28.287481328803143,199.3033333333333
Mostly cloudy (7/8),2007-05-13,-1,1209.0,4.1,64.13945257073718,28.287481328803143,210.7
Mostly cloudy (7/8),2007-05-14,-1,1210.0,8.4,64.13945257073718,28.287481328803143,203.02
Cloudy (8/8),2007-05-15,-1,1211.0,10.2,64.13945257073718,28.287481328803143,175.76999999999998
Partly cloudy (5/8),2007-05-16,-1,1212.0,7.3,64.13945257073718,28.287481328803143,184.5966666666667
Cloudy (8/8),2007-05-17,-1,1213.0,4.6,64.13945257073718,28.287481328803143,179.07666666666665
Clear (0/8),2007-05-18,-1,1214.0,7.3,64.13945257073718,28.287481328803143,227.0312121212121
Mostly cloudy (7/8),2007-05-19,-1,1215.0,12.1,64.13945257073718,28.287481328803143,188.1833333333333
Cloudy (8/8),2007-05-20,-1,1216.0,14.2,64.13945257073718,28.287481328803143,207.4933333333333
Clear (0/8),2007-05-21,-1,1217.0,13.3,64.13945257073718,28.287481328803143,296.02
Mostly cloudy (7/8),2007-05-22,-1,1218.0,12.3,64.13945257073718,28.287481328803143,294.42333333333335
Clear (1/8),2007-05-23,-1,1219.0,8.1,64.13945257073718,28.287481328803143,206.68
Clear (1/8),2007-05-24,-1,1220.0,10.3,64.13945257073718,28.287481328803143,302.41333333333336
Partly cloudy (5/8),2007-05-25,-1,1221.0,11.9,64.13945257073718,28.287481328803143,285.00666666666666
Mostly cloudy (7/8),2007-05-26,-1,1222.0,13.5,64.13945257073718,28.287481328803143,187.5133333333333
Mostly cloudy (7/8),2007-05-27,-1,1223.0,13.2,64.13945257073718,28.287481328803143,217.6833333333333
Mostly cloudy (7/8),2007-05-28,-1,1224.0,14.7,64.13945257073718,28.287481328803143,300.5675757575757
Cloudy (8/8),2007-05-29,-1,1225.0,10.7,64.13945257073718,28.287481328803143,380.8230303030303
Cloudy (8/8),2007-05-30,-1,1226.0,9.6,64.13945257073718,28.287481328803143,400.1166666666666
Cloudiness cannot be determined (9/8),2007-05-31,-1,1227.0,11.9,64.13945257073718,28.287481328803143,305.49333333333334
Clear (0/8),2007-06-01,-1,1228.0,10,64.13945257073718,28.287481328803143,353.0056166056166
Clear (0/8),2007-06-02,-1,1229.0,14.1,64.13945257073718,28.287481328803143,393.0033333333333
Clear (0/8),2007-06-03,-1,1230.0,17.5,64.13945257073718,28.287481328803143,365.11
Clear (0/8),2007-06-04,-1,1231.0,18.2,64.13945257073718,28.287481328803143,313.47333333333336
Clear (0/8),2007-06-05,-1,1232.0,19.2,64.13945257073718,28.287481328803143,263.67333333333335
-,2007-06-06,-1,1233.0,16.6,64.13945257073718,28.287481328803143,236.3033333333333
Clear (0/8),2007-06-07,-1,1234.0,16.1,64.13945257073718,28.287481328803143,403.21
Clear (0/8),2007-06-08,-1,1235.0,16.7,64.13945257073718,28.287481328803143,216.7733333333333
Mostly clear (3/8),2007-06-09,-1,1236.0,15.7,64.13945257073718,28.287481328803143,252.07
Clear (0/8),2007-06-10,-1,1237.0,12.6,64.13945257073718,28.287481328803143,324.76666666666665
Clear (1/8),2007-06-11,-1,1238.0,12.9,64.13945257073718,28.287481328803143,224.8733333333333
Cloudy (8/8),2007-06-12,-1,1239.0,11.9,64.13945257073718,28.287481328803143,187.46666666666667
Partly cloudy (5/8),2007-06-13,-1,1240.0,10.9,64.13945257073718,28.287481328803143,193.26
Cloudy (8/8),2007-06-14,-1,1241.0,10.7,64.13945257073718,28.287481328803143,253.58333333333331
Mostly cloudy (7/8),2007-06-15,-1,1242.0,9.4,64.13945257073718,28.287481328803143,322.78
Clear (0/8),2007-06-16,-1,1243.0,11,64.13945257073718,28.287481328803143,227.62925925925924
Clear (0/8),2007-06-17,-1,1244.0,12.2,64.13945257073718,28.287481328803143,230.30555555555557
Partly cloudy (5/8),2007-06-18,-1,1245.0,12.8,64.13945257073718,28.287481328803143,231.06333333333336
Clear (0/8),2007-06-19,-1,1246.0,11.2,64.13945257073718,28.287481328803143,241.1233333333333
Mostly cloudy (7/8),2007-06-20,-1,1247.0,11.9,64.13945257073718,28.287481328803143,208.56333333333336
Clear (0/8),2007-06-21,-1,1248.0,9.4,64.13945257073718,28.287481328803143,253.31
Mostly cloudy (7/8),2007-06-22,-1,1249.0,13.1,64.13945257073718,28.287481328803143,304.2866666666667
Clear (0/8),2007-06-23,-1,1250.0,14.1,64.13945257073718,28.287481328803143,313.13703703703703
Clear (0/8),2007-06-24,-1,1251.0,17,64.13945257073718,28.287481328803143,259.355925925926
Mostly cloudy (7/8),2007-06-25,-1,1252.0,9.1,64.13945257073718,28.287481328803143,165.45333333333332
Cloudy (8/8),2007-06-26,-1,1253.0,9.2,64.13945257073718,28.287481328803143,196.02666666666664
Mostly clear (3/8),2007-06-27,-1,1254.0,11.4,64.13945257073718,28.287481328803143,191.14
Mostly cloudy (7/8),2007-06-28,-1,1255.0,13.9,64.13945257073718,28.287481328803143,243.7225925925926
Mostly cloudy (7/8),2007-06-29,-1,1256.0,13.4,64.13945257073718,28.287481328803143,218.00074074074072
Mostly cloudy (7/8),2007-06-30,-1,1257.0,14.3,64.13945257073718,28.287481328803143,144.39666666666668
Cloudy (8/8),2007-07-01,-1,1258.0,16.6,64.13945257073718,28.287481328803143,135.58090366581413
Clear (0/8),2007-07-02,-1,1259.0,17.3,64.13945257073718,28.287481328803143,204.0133333333333
Clear (0/8),2007-07-03,-1,1260.0,16.8,64.13945257073718,28.287481328803143,264.6066666666667
Clear (0/8),2007-07-04,-1,1261.0,18.9,64.13945257073718,28.287481328803143,309.41333333333336
Clear (0/8),2007-07-05,-1,1262.0,15.5,64.13945257073718,28.287481328803143,229.25222222222223
Mostly cloudy (7/8),2007-07-06,-1,1263.0,12.8,64.13945257073718,28.287481328803143,193.12185185185183
Cloudy (8/8),2007-07-07,-1,1264.0,12.6,64.13945257073718,28.287481328803143,135.317037037037
Cloudy (8/8),2007-07-08,-1,1265.0,12.1,64.13945257073718,28.287481328803143,130.40333333333334
Cloudy (8/8),2007-07-09,-1,1266.0,11,64.13945257073718,28.287481328803143,137.43
Cloudy (8/8),2007-07-10,-1,1267.0,12.6,64.13945257073718,28.287481328803143,155.64666666666665
Clear (1/8),2007-07-11,-1,1268.0,16.5,64.13945257073718,28.287481328803143,115.95
Mostly cloudy (7/8),2007-07-12,-1,1269.0,17.3,64.13945257073718,28.287481328803143,234.34333333333333
Clear (0/8),2007-07-13,-1,1270.0,15.4,64.13945257073718,28.287481328803143,189.25
Mostly cloudy (7/8),2007-07-14,-1,1271.0,16,64.13945257073718,28.287481328803143,209.80333333333337
Mostly cloudy (7/8),2007-07-15,-1,1272.0,16.1,64.13945257073718,28.287481328803143,193.0533333333333
Mostly cloudy (7/8),2007-07-16,-1,1273.0,16.6,64.13945257073718,28.287481328803143,225.9033333333333
Clear (1/8),2007-07-17,-1,1274.0,16.4,64.13945257073718,28.287481328803143,274.08666666666664
Mostly cloudy (7/8),2007-07-18,-1,1275.0,16,64.13945257073718,28.287481328803143,215.0103703703704
Mostly cloudy (7/8),2007-07-19,-1,1276.0,15.3,64.13945257073718,28.287481328803143,170.57185185185185
Cloudy (8/8),2007-07-20,-1,1277.0,10.9,64.13945257073718,28.287481328803143,230.9633333333333
Mostly cloudy (7/8),2007-07-21,-1,1278.0,13.6,64.13945257073718,28.287481328803143,242.17
Clear (0/8),2007-07-22,-1,1279.0,15.2,64.13945257073718,28.287481328803143,245.09333333333333
Clear (0/8),2007-07-23,-1,1280.0,16.2,64.13945257073718,28.287481328803143,128.70333333333332
Clear (0/8),2007-07-24,-1,1281.0,15,64.13945257073718,28.287481328803143,174.803367003367
Mostly cloudy (7/8),2007-07-25,-1,1282.0,16.1,64.13945257073718,28.287481328803143,229.4851851851852
Clear (1/8),2007-07-26,-1,1283.0,18.1,64.13945257073718,28.287481328803143,179.82525252525252
Cloudy (8/8),2007-07-27,-1,1284.0,17.3,64.13945257073718,28.287481328803143,203.63939393939395
Cloudy (8/8),2007-07-28,-1,1285.0,14.4,64.13945257073718,28.287481328803143,158.4090909090909
Mostly cloudy (7/8),2007-07-29,-1,1286.0,14.9,64.13945257073718,28.287481328803143,191.1976430976431
Cloudy (8/8),2007-07-30,-1,1287.0,14.9,64.13945257073718,28.287481328803143,167.279797979798
Mostly cloudy (7/8),2007-07-31,-1,1288.0,14.4,64.13945257073718,28.287481328803143,125.5737373737374
Cloudy (8/8),2007-08-01,-1,1289.0,13.4,64.13945257073718,28.287481328803143,203.8751325989392
Mostly cloudy (7/8),2007-08-02,-1,1290.0,16.3,64.13945257073718,28.287481328803143,195.14377104377104
Cloudy (8/8),2007-08-03,-1,1291.0,16.9,64.13945257073718,28.287481328803143,204.0506060606061
Mostly cloudy (7/8),2007-08-04,-1,1292.0,17.5,64.13945257073718,28.287481328803143,128.60424242424244
Clear (0/8),2007-08-05,-1,1293.0,17.4,64.13945257073718,28.287481328803143,174.6221212121212
Clear (1/8),2007-08-06,-1,1294.0,18.2,64.13945257073718,28.287481328803143,199.7121212121212
Clear (0/8),2007-08-07,-1,1295.0,20.9,64.13945257073718,28.287481328803143,285.1569696969697
Clear (0/8),2007-08-08,-1,1296.0,21.1,64.13945257073718,28.287481328803143,277.4430303030303
Clear (0/8),2007-08-09,-1,1297.0,20.5,64.13945257073718,28.287481328803143,194.4424242424242
Clear (0/8),2007-08-10,-1,1298.0,18,64.13945257073718,28.287481328803143,234.27272727272725
Clear (0/8),2007-08-11,-1,1299.0,14.2,64.13945257073718,28.287481328803143,158.95303030303032
Mostly clear (3/8),2007-08-12,-1,1300.0,18,64.13945257073718,28.287481328803143,125.47609427609429
Mostly cloudy (7/8),2007-08-13,-1,1301.0,19.7,64.13945257073718,28.287481328803143,156.2111111111111
Mostly cloudy (7/8),2007-08-14,-1,1302.0,20.7,64.13945257073718,28.287481328803143,153.97848484848484
Partly cloudy (5/8),2007-08-15,-1,1303.0,17.5,64.13945257073718,28.287481328803143,176.26363636363635
Clear (0/8),2007-08-16,-1,1304.0,18.4,64.13945257073718,28.287481328803143,168.05545454545452
Mostly cloudy (7/8),2007-08-17,-1,1305.0,18.3,64.13945257073718,28.287481328803143,119.38727272727272
Mostly cloudy (7/8),2007-08-18,-1,1306.0,14.4,64.13945257073718,28.287481328803143,92.27272727272728
Mostly cloudy (7/8),2007-08-19,-1,1307.0,14,64.13945257073718,28.287481328803143,113.97454545454546
Partly cloudy (5/8),2007-08-20,-1,1308.0,14.7,64.13945257073718,28.287481328803143,191.3078787878788
Clear (0/8),2007-08-21,-1,1309.0,15.4,64.13945257073718,28.287481328803143,228.22727272727275
Mostly cloudy (7/8),2007-08-22,-1,1310.0,15.6,64.13945257073718,28.287481328803143,145.1318181818182
Clear (0/8),2007-08-23,-1,1311.0,16.5,64.13945257073718,28.287481328803143,117.03636363636365
Clear (0/8),2007-08-24,-1,1312.0,15.7,64.13945257073718,28.287481328803143,241.4706060606061
Clear (0/8),2007-08-25,-1,1313.0,11.3,64.13945257073718,28.287481328803143,84.2909090909091
Cloudy (8/8),2007-08-26,-1,1314.0,11.4,64.13945257073718,28.287481328803143,56.77515151515152
Mostly cloudy (7/8),2007-08-27,-1,1315.0,8.7,64.13945257073718,28.287481328803143,145.68636363636367
Mostly cloudy (7/8),2007-08-28,-1,1316.0,9.1,64.13945257073718,28.287481328803143,154.74454545454546
Cloudy (8/8),2007-08-29,-1,1317.0,8.7,64.13945257073718,28.287481328803143,167.8818181818182
Cloudy (8/8),2007-08-30,-1,1318.0,8.4,64.13945257073718,28.287481328803143,93.90969696969698
Clear (1/8),2007-08-31,-1,1319.0,7.2,64.13945257073718,28.287481328803143,163.75454545454545
Cloudy (8/8),2007-09-01,-1,1320.0,4.8,64.13945257073718,28.287481328803143,163.88068181818184
Clear (0/8),2007-09-02,-1,1321.0,5.5,64.13945257073718,28.287481328803143,156.70636363636365
Cloudiness cannot be determined (9/8),2007-09-03,-1,1322.0,8,64.13945257073718,28.287481328803143,76.7218181818182
Mostly cloudy (7/8),2007-09-04,-1,1323.0,8.6,64.13945257073718,28.287481328803143,152.96030303030304
Mostly cloudy (7/8),2007-09-05,-1,1324.0,9.3,64.13945257073718,28.287481328803143,89.9712121212121
Cloudy (8/8),2007-09-06,-1,1325.0,9,64.13945257073718,28.287481328803143,111.31818181818184
Mostly cloudy (7/8),2007-09-07,-1,1326.0,7.4,64.13945257073718,28.287481328803143,110.21393939393938
Clear (0/8),2007-09-08,-1,1327.0,6.8,64.13945257073718,28.287481328803143,166.16151515151515
Mostly clear (3/8),2007-09-09,-1,1328.0,5.5,64.13945257073718,28.287481328803143,88.87878787878788
Mostly cloudy (7/8),2007-09-10,-1,1329.0,5.2,64.13945257073718,28.287481328803143,102.1769696969697
Cloudy (8/8),2007-09-11,-1,1330.0,8.3,64.13945257073718,28.287481328803143,118.04363636363637
Cloudy (8/8),2007-09-12,-1,1331.0,8.5,64.13945257073718,28.287481328803143,67.32030303030304
Mostly cloudy (7/8),2007-09-13,-1,1332.0,7.1,64.13945257073718,28.287481328803143,169.23393939393938
Cloudy (8/8),2007-09-14,-1,1333.0,5.1,64.13945257073718,28.287481328803143,104.19757575757576
Cloudy (8/8),2007-09-15,-1,1334.0,7.5,64.13945257073718,28.287481328803143,70.23666666666666
Cloudy (8/8),2007-09-16,-1,1335.0,7.8,64.13945257073718,28.287481328803143,85.47925925925927
Mostly cloudy (7/8),2007-09-17,-1,1336.0,7.1,64.13945257073718,28.287481328803143,60.08383838383838
Clear (0/8),2007-09-18,-1,1337.0,8.1,64.13945257073718,28.287481328803143,65.06090909090909
Mostly cloudy (7/8),2007-09-19,-1,1338.0,6.1,64.13945257073718,28.287481328803143,69.96969696969698
Partly cloudy (5/8),2007-09-20,-1,1339.0,6.9,64.13945257073718,28.287481328803143,115.71060606060604
Cloudy (8/8),2007-09-21,-1,1340.0,10.3,64.13945257073718,28.287481328803143,48.75909090909091
Clear (1/8),2007-09-22,-1,1341.0,9,64.13945257073718,28.287481328803143,78.29242424242425
Clear (0/8),2007-09-23,-1,1342.0,7.5,64.13945257073718,28.287481328803143,138.6869696969697
Partly cloudy (5/8),2007-09-24,-1,1343.0,10,64.13945257073718,28.287481328803143,67.38454545454545
Clear (1/8),2007-09-25,-1,1344.0,12.9,64.13945257073718,28.287481328803143,55.20000000000001
Clear (0/8),2007-09-26,-1,1345.0,12.6,64.13945257073718,28.287481328803143,72.0030303030303
Cloudy (8/8),2007-09-27,-1,1346.0,9.7,64.13945257073718,28.287481328803143,104.30909090909093
Cloudy (8/8),2007-09-28,-1,1347.0,5.3,64.13945257073718,28.287481328803143,79.52030303030303
Clear (1/8),2007-09-29,-1,1348.0,4.3,64.13945257073718,28.287481328803143,146.4227272727273
Cloudiness cannot be determined (9/8),2007-09-30,-1,1349.0,8.9,64.13945257073718,28.287481328803143,126.51616161616164
Cloudy (8/8),2007-10-01,-1,1350.0,11.2,64.13945257073718,28.287481328803143,53.08606589147286
Mostly cloudy (7/8),2007-10-02,-1,1351.0,10.3,64.13945257073718,28.287481328803143,59.66060606060606
Mostly cloudy (7/8),2007-10-03,-1,1352.0,9,64.13945257073718,28.287481328803143,52.50727272727272
Cloudy (8/8),2007-10-04,-1,1353.0,6.3,64.13945257073718,28.287481328803143,55.90969696969697
Clear (0/8),2007-10-05,-1,1354.0,4.6,64.13945257073718,28.287481328803143,103.4169696969697
Cloudy (8/8),2007-10-06,-1,1355.0,4.2,64.13945257073718,28.287481328803143,96.77272727272728
Cloudiness cannot be determined (9/8),2007-10-07,-1,1356.0,6.5,64.13945257073718,28.287481328803143,52.4909090909091
Mostly cloudy (7/8),2007-10-08,-1,1357.0,7.9,64.13945257073718,28.287481328803143,38.46060606060606
Cloudy (8/8),2007-10-09,-1,1358.0,5.1,64.13945257073718,28.287481328803143,101.33686868686868
Clear (0/8),2007-10-10,3,1359.0,0.5,64.13945257073718,28.287481328803143,96.2090909090909
Clear (0/8),2007-10-11,-1,1360.0,0.6,64.13945257073718,28.287481328803143,132.12348484848485
Clear (0/8),2007-10-12,-1,1361.0,-0.4,64.13945257073718,28.287481328803143,81.83636363636363
Clear (0/8),2007-10-13,-1,1362.0,-0.4,64.13945257073718,28.287481328803143,78.14277777777778
Clear (1/8),2007-10-14,0,1363.0,0.1,64.13945257073718,28.287481328803143,44.40636363636363
Cloudiness cannot be determined (9/8),2007-10-15,-1,1364.0,3.9,64.13945257073718,28.287481328803143,55.46060606060606
Cloudy (8/8),2007-10-16,-1,1365.0,4.9,64.13945257073718,28.287481328803143,40.1
Mostly cloudy (7/8),2007-10-17,-1,1366.0,7.5,64.13945257073718,28.287481328803143,43.67878787878788
Clear (0/8),2007-10-18,-1,1367.0,3.9,64.13945257073718,28.287481328803143,44.725505050505056
Mostly cloudy (7/8),2007-10-19,-1,1368.0,1.9,64.13945257073718,28.287481328803143,94.27247474747476
Cloudy (8/8),2007-10-20,-1,1369.0,-0.8,64.13945257073718,28.287481328803143,54.08303030303031
Mostly cloudy (7/8),2007-10-21,-1,1370.0,0.9,64.13945257073718,28.287481328803143,19.433636363636364
Cloudy (8/8),2007-10-22,-1,1371.0,3,64.13945257073718,28.287481328803143,17.37272727272727
Cloudy (8/8),2007-10-23,-1,1372.0,4,64.13945257073718,28.287481328803143,23.3979797979798
Cloudy (8/8),2007-10-24,-1,1373.0,3.8,64.13945257073718,28.287481328803143,42.53636363636364
Mostly cloudy (7/8),2007-10-25,-1,1374.0,4.7,64.13945257073718,28.287481328803143,38.93333333333333
Cloudy (8/8),2007-10-26,-1,1375.0,3.7,64.13945257073718,28.287481328803143,14.433333333333332
Cloudy (8/8),2007-10-27,-1,1376.0,5,64.13945257073718,28.287481328803143,8.475757575757576
Cloudy (8/8),2007-10-28,-1,1377.0,7.1,64.13945257073718,28.287481328803143,39.9959595959596
Mostly cloudy (7/8),2007-10-29,-1,1378.0,7.9,64.13945257073718,28.287481328803143,38.48030303030303
Cloudy (8/8),2007-10-30,-1,1379.0,7.5,64.13945257073718,28.287481328803143,31.15303030303029
Cloudy (8/8),2007-10-31,-1,1380.0,3.9,64.13945257073718,28.287481328803143,53.690000000000005
Mostly cloudy (7/8),2007-11-01,-1,1381.0,2.7,64.13945257073718,28.287481328803143,65.12460317460318
Cloudy (8/8),2007-11-02,-1,1382.0,0.3,64.13945257073718,28.287481328803143,36.713167388167385
Mostly cloudy (7/8),2007-11-03,-1,1383.0,-3,64.13945257073718,28.287481328803143,32.403102453102456
Clear (0/8),2007-11-04,-1,1384.0,-6,64.13945257073718,28.287481328803143,21.721284271284272
Cloudiness cannot be determined (9/8),2007-11-05,-1,1385.0,-7.3,64.13945257073718,28.287481328803143,17.72017982017982
Cloudy (8/8),2007-11-06,1,1386.0,0.6,64.13945257073718,28.287481328803143,17.72973692973693
Cloudy (8/8),2007-11-07,6,1387.0,-0.1,64.13945257073718,28.287481328803143,23.530636030636032
Cloudiness cannot be determined (9/8),2007-11-08,8,1388.0,-0.7,64.13945257073718,28.287481328803143,25.85114885114885
Mostly cloudy (7/8),2007-11-09,11,1389.0,0.5,64.13945257073718,28.287481328803143,18.007251082251084
Mostly cloudy (7/8),2007-11-10,12,1390.0,-1,64.13945257073718,28.287481328803143,10.970129870129872
Mostly cloudy (7/8),2007-11-11,18,1391.0,-1.1,64.13945257073718,28.287481328803143,15.302200577200578
Cloudy (8/8),2007-11-12,23,1392.0,-1.9,64.13945257073718,28.287481328803143,12.420707070707072
Mostly cloudy (7/8),2007-11-13,23,1393.0,-4.7,64.13945257073718,28.287481328803143,17.92821067821068
Clear (1/8),2007-11-14,22,1394.0,-6.2,64.13945257073718,28.287481328803143,19.501298701298705
Cloudy (8/8),2007-11-15,22,1395.0,-5.7,64.13945257073718,28.287481328803143,7.396969696969697
Cloudy (8/8),2007-11-16,25,1396.0,-8.6,64.13945257073718,28.287481328803143,23.352236652236652
Cloudy (8/8),2007-11-17,23,1397.0,-13.3,64.13945257073718,28.287481328803143,21.951911976911976
Cloudy (8/8),2007-11-18,21,1398.0,-7.1,64.13945257073718,28.287481328803143,8.532647907647908
Cloudiness cannot be determined (9/8),2007-11-19,21,1399.0,-1.7,64.13945257073718,28.287481328803143,11.288744588744589
Clear (0/8),2007-11-20,18,1400.0,-5.9,64.13945257073718,28.287481328803143,9.842424242424242
Cloudiness cannot be determined (9/8),2007-11-21,18,1401.0,0,64.13945257073718,28.287481328803143,12.144388944388943
Cloudy (8/8),2007-11-22,14,1402.0,1.2,64.13945257073718,28.287481328803143,13.114033189033188
Mostly cloudy (7/8),2007-11-23,10,1403.0,0.2,64.13945257073718,28.287481328803143,11.116017316017317
Clear (0/8),2007-11-24,9,1404.0,-4.1,64.13945257073718,28.287481328803143,20.10685425685426
Cloudy (8/8),2007-11-25,9,1405.0,-3.1,64.13945257073718,28.287481328803143,12.775252525252526
Cloudy (8/8),2007-11-26,13,1406.0,-1.9,64.13945257073718,28.287481328803143,8.528246753246753
Mostly cloudy (7/8),2007-11-27,17,1407.0,-5.1,64.13945257073718,28.287481328803143,17.08961038961039
Cloudy (8/8),2007-11-28,17,1408.0,-7.1,64.13945257073718,28.287481328803143,11.614415584415584
Cloudy (8/8),2007-11-29,16,1409.0,-5.4,64.13945257073718,28.287481328803143,8.82857142857143
Cloudy (8/8),2007-11-30,16,1410.0,-5.9,64.13945257073718,28.287481328803143,8.625937950937951
Cloudy (8/8),2007-12-01,16,1411.0,-8.6,64.13945257073718,28.287481328803143,21.16678876678877
Cloudy (8/8),2007-12-02,16,1412.0,-6.3,64.13945257073718,28.287481328803143,10.72952380952381
Cloudy (8/8),2007-12-03,17,1413.0,-3.1,64.13945257073718,28.287481328803143,14.782380952380953
Mostly cloudy (7/8),2007-12-04,19,1414.0,-4.7,64.13945257073718,28.287481328803143,9.395714285714286
Cloudy (8/8),2007-12-05,20,1415.0,-6.3,64.13945257073718,28.287481328803143,11.524458874458874
Mostly cloudy (7/8),2007-12-06,20,1416.0,2.4,64.13945257073718,28.287481328803143,10.75031746031746
Mostly cloudy (7/8),2007-12-07,10,1417.0,2.7,64.13945257073718,28.287481328803143,9.792857142857144
Mostly cloudy (7/8),2007-12-08,6,1418.0,1.8,64.13945257073718,28.287481328803143,9.293290043290044
Cloudy (8/8),2007-12-09,4,1419.0,1.6,64.13945257073718,28.287481328803143,6.142380952380951
Cloudy (8/8),2007-12-10,3,1420.0,0.5,64.13945257073718,28.287481328803143,5.3330158730158725
Cloudy (8/8),2007-12-11,2,1421.0,-0.2,64.13945257073718,28.287481328803143,3.073968253968254
Cloudy (8/8),2007-12-12,3,1422.0,-6.9,64.13945257073718,28.287481328803143,7.812987012987013
Clear (0/8),2007-12-13,3,1423.0,-7.6,64.13945257073718,28.287481328803143,7.494588744588744
Cloudy (8/8),2007-12-14,3,1424.0,-2,64.13945257073718,28.287481328803143,5.822539682539683
Cloudy (8/8),2007-12-15,3,1425.0,-0.4,64.13945257073718,28.287481328803143,2.1822510822510823
Cloudiness cannot be determined (9/8),2007-12-16,3,1426.0,-0.2,64.13945257073718,28.287481328803143,11.038571428571428
Cloudy (8/8),2007-12-17,3,1427.0,-0.6,64.13945257073718,28.287481328803143,11.221428571428572
Cloudy (8/8),2007-12-18,3,1428.0,1.1,64.13945257073718,28.287481328803143,2.9052380952380954
Mostly cloudy (7/8),2007-12-19,3,1429.0,1.1,64.13945257073718,28.287481328803143,7.196190476190476
Partly cloudy (5/8),2007-12-20,3,1430.0,0.3,64.13945257073718,28.287481328803143,6.826190476190477
Cloudy (8/8),2007-12-21,3,1431.0,0.7,64.13945257073718,28.287481328803143,8.83095238095238
Mostly cloudy (7/8),2007-12-22,2,1432.0,-3.2,64.13945257073718,28.287481328803143,4.291904761904763
Clear (0/8),2007-12-23,2,1433.0,-7.9,64.13945257073718,28.287481328803143,4.944285714285715
Cloudy (8/8),2007-12-24,2,1434.0,-1.9,64.13945257073718,28.287481328803143,14.024285714285712
Cloudy (8/8),2007-12-25,2,1435.0,0.8,64.13945257073718,28.287481328803143,14.526825396825396
Cloudy (8/8),2007-12-26,2,1436.0,-0.1,64.13945257073718,28.287481328803143,11.275396825396824
Cloudy (8/8),2007-12-27,4,1437.0,2.1,64.13945257073718,28.287481328803143,17.066190476190474
Cloudy (8/8),2007-12-28,0,1438.0,1.8,64.13945257073718,28.287481328803143,13.669264069264068
Mostly cloudy (7/8),2007-12-29,0,1439.0,0.5,64.13945257073718,28.287481328803143,13.233492063492063
Mostly cloudy (7/8),2007-12-30,0,1440.0,1.5,64.13945257073718,28.287481328803143,1.1420634920634922
Cloudy (8/8),2007-12-31,3,1441.0,-2.4,64.13945257073718,28.287481328803143,5.654603174603174
Clear (0/8),2008-01-01,6,1442.0,-8.2,64.13945257073718,28.287481328803143,13.21990553306343
Clear (0/8),2008-01-02,6,1443.0,-15.4,64.13945257073718,28.287481328803143,9.21277777777778
Clear (0/8),2008-01-03,5,1444.0,-16.7,64.13945257073718,28.287481328803143,14.372222222222222
Mostly cloudy (7/8),2008-01-04,5,1445.0,-18.5,64.13945257073718,28.287481328803143,9.406481481481482
Clear (0/8),2008-01-05,5,1446.0,-18.8,64.13945257073718,28.287481328803143,18.097878787878788
Clear (0/8),2008-01-06,5,1447.0,-16.5,64.13945257073718,28.287481328803143,17.58277777777778
Mostly cloudy (7/8),2008-01-07,5,1448.0,-10.5,64.13945257073718,28.287481328803143,12.426153846153849
Cloudiness cannot be determined (9/8),2008-01-08,9,1449.0,-7.7,64.13945257073718,28.287481328803143,10.3025641025641
Cloudy (8/8),2008-01-09,10,1450.0,-6.7,64.13945257073718,28.287481328803143,12.782307692307691
Cloudy (8/8),2008-01-10,11,1451.0,-4.9,64.13945257073718,28.287481328803143,13.315
Mostly cloudy (7/8),2008-01-11,13,1452.0,-0.2,64.13945257073718,28.287481328803143,8.091111111111111
Mostly cloudy (7/8),2008-01-12,17,1453.0,0.1,64.13945257073718,28.287481328803143,10.144358974358974
Mostly cloudy (7/8),2008-01-13,22,1454.0,0.1,64.13945257073718,28.287481328803143,6.375384615384616
Cloudy (8/8),2008-01-14,20,1455.0,-2.5,64.13945257073718,28.287481328803143,12.693076923076925
Cloudiness cannot be determined (9/8),2008-01-15,20,1456.0,0.8,64.13945257073718,28.287481328803143,20.13
Cloudy (8/8),2008-01-16,18,1457.0,0.7,64.13945257073718,28.287481328803143,23.47212121212121
Cloudy (8/8),2008-01-17,18,1458.0,1.4,64.13945257073718,28.287481328803143,11.04888888888889
Mostly cloudy (7/8),2008-01-18,15,1459.0,1,64.13945257073718,28.287481328803143,12.863333333333337
Cloudy (8/8),2008-01-19,15,1460.0,-0.2,64.13945257073718,28.287481328803143,16.166666666666668
Cloudy (8/8),2008-01-20,23,1461.0,-0.9,64.13945257073718,28.287481328803143,27.320000000000004
Mostly cloudy (7/8),2008-01-21,26,1462.0,-3.2,64.13945257073718,28.287481328803143,37.33277777777778
Mostly cloudy (7/8),2008-01-22,25,1463.0,-4.5,64.13945257073718,28.287481328803143,34.68277777777777
Mostly cloudy (7/8),2008-01-23,26,1464.0,-8.8,64.13945257073718,28.287481328803143,17.031538461538464
Clear (0/8),2008-01-24,25,1465.0,-9.6,64.13945257073718,28.287481328803143,12.270256410256408
Cloudy (8/8),2008-01-25,33,1466.0,-2.4,64.13945257073718,28.287481328803143,15.001025641025642
