Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Mostly cloudy (7/8),2021-08-10,-1,6407.0,16.6,61.8796121360518,25.299436616956275,149.4
Clear (0/8),2021-08-11,-1,6408.0,15.7,61.8796121360518,25.299436616956275,121.46666666666664
Clear (0/8),2021-08-12,-1,6409.0,15.9,61.8796121360518,25.299436616956275,111.86666666666667
Clear (0/8),2021-08-13,-1,6410.0,17.9,61.8796121360518,25.299436616956275,252.0
Mostly cloudy (6/8),2021-08-14,-1,6411.0,15.8,61.8796121360518,25.299436616956275,136.70000000000002
Mostly cloudy (6/8),2021-08-15,-1,6412.0,13.3,61.8796121360518,25.299436616956275,64.63333333333334
Clear (1/8),2021-08-16,-1,6413.0,15.1,61.8796121360518,25.299436616956275,98.3
Cloudy (8/8),2021-08-17,-1,6414.0,16.4,61.8796121360518,25.299436616956275,24.33333333333333
Cloudy (8/8),2021-08-18,-1,6415.0,13.8,61.8796121360518,25.299436616956275,25.766666666666666
Mostly cloudy (7/8),2021-08-19,-1,6416.0,13.6,61.8796121360518,25.299436616956275,43.66666666666666
Mostly cloudy (7/8),2021-08-20,-1,6417.0,13.1,61.8796121360518,25.299436616956275,126.33333333333331
Mostly clear (2/8),2021-08-21,-1,6418.0,12.1,61.8796121360518,25.299436616956275,78.83333333333334
Mostly cloudy (6/8),2021-08-22,-1,6419.0,12.1,61.8796121360518,25.299436616956275,44.8
Cloudy (8/8),2021-08-23,-1,6420.0,8.9,61.8796121360518,25.299436616956275,94.66666666666669
Cloudy (8/8),2021-08-24,-1,6421.0,9.1,61.8796121360518,25.299436616956275,100.0
Cloudy (8/8),2021-08-25,-1,6422.0,10.6,61.8796121360518,25.299436616956275,8.1
Cloudy (8/8),2021-08-26,-1,6423.0,12.5,61.8796121360518,25.299436616956275,72.10000000000001
Mostly cloudy (7/8),2021-08-27,-1,6424.0,13.1,61.8796121360518,25.299436616956275,134.73333333333335
Cloudy (8/8),2021-08-28,-1,6425.0,15.1,61.8796121360518,25.299436616956275,105.06666666666668
Cloudy (8/8),2021-08-29,-1,6426.0,14.8,61.8796121360518,25.299436616956275,226.0
Clear (0/8),2021-08-30,-1,6427.0,12.9,61.8796121360518,25.299436616956275,213.66666666666663
Clear (0/8),2021-08-31,-1,6428.0,13.3,61.8796121360518,25.299436616956275,261.26666666666665
Partly cloudy (4/8),2021-09-01,-1,6429.0,9.8,61.8796121360518,25.299436616956275,196.16666666666663
Clear (0/8),2021-09-02,-1,6430.0,8.4,61.8796121360518,25.299436616956275,127.36666666666666
Mostly cloudy (7/8),2021-09-03,-1,6431.0,7.7,61.8796121360518,25.299436616956275,113.66666666666669
Clear (0/8),2021-09-04,-1,6432.0,6.3,61.8796121360518,25.299436616956275,217.4
Clear (0/8),2021-09-05,-1,6433.0,8,61.8796121360518,25.299436616956275,111.0
Cloudy (8/8),2021-09-06,-1,6434.0,8.7,61.8796121360518,25.299436616956275,103.86666666666667
Clear (0/8),2021-09-07,-1,6435.0,11.5,61.8796121360518,25.299436616956275,27.633333333333336
Cloudy (8/8),2021-09-08,-1,6436.0,14.6,61.8796121360518,25.299436616956275,18.166666666666668
Clear (0/8),2021-09-09,-1,6437.0,11.3,61.8796121360518,25.299436616956275,141.16666666666666
Mostly cloudy (7/8),2021-09-10,-1,6438.0,10.8,61.8796121360518,25.299436616956275,250.5666666666667
Mostly cloudy (7/8),2021-09-11,-1,6439.0,12.1,61.8796121360518,25.299436616956275,123.46666666666664
Cloudiness cannot be determined (9/8),2021-09-12,-1,6440.0,13.2,61.8796121360518,25.299436616956275,42.53333333333334
Cloudy (8/8),2021-09-13,-1,6441.0,10.3,61.8796121360518,25.299436616956275,149.0
Clear (0/8),2021-09-14,-1,6442.0,6.5,61.8796121360518,25.299436616956275,156.0
Mostly cloudy (7/8),2021-09-15,-1,6443.0,6.2,61.8796121360518,25.299436616956275,73.56666666666666
Cloudy (8/8),2021-09-16,-1,6444.0,6.1,61.8796121360518,25.299436616956275,27.8
Cloudy (8/8),2021-09-17,-1,6445.0,6.6,61.8796121360518,25.299436616956275,86.96666666666665
Cloudy (8/8),2021-09-18,-1,6446.0,7.4,61.8796121360518,25.299436616956275,66.2
Mostly cloudy (7/8),2021-09-19,-1,6447.0,6.2,61.8796121360518,25.299436616956275,27.3
Cloudy (8/8),2021-09-20,-1,6448.0,5.5,61.8796121360518,25.299436616956275,161.20000000000002
Partly cloudy (4/8),2021-09-21,-1,6449.0,3.8,61.8796121360518,25.299436616956275,78.56666666666668
Clear (0/8),2021-09-22,-1,6450.0,3.8,61.8796121360518,25.299436616956275,139.96666666666667
Cloudy (8/8),2021-09-23,-1,6451.0,6.5,61.8796121360518,25.299436616956275,6.066666666666666
Cloudy (8/8),2021-09-24,-1,6452.0,7.9,61.8796121360518,25.299436616956275,0.0333333333333333
Cloudy (8/8),2021-09-25,-1,6453.0,8.3,61.8796121360518,25.299436616956275,28.53333333333333
Cloudy (8/8),2021-09-26,-1,6454.0,8.9,61.8796121360518,25.299436616956275,238.96666666666667
Clear (0/8),2021-09-27,-1,6455.0,8.3,61.8796121360518,25.299436616956275,254.73333333333332
Clear (0/8),2021-09-28,-1,6456.0,6.8,61.8796121360518,25.299436616956275,129.33333333333334
Mostly cloudy (7/8),2021-09-29,-1,6457.0,7.8,61.8796121360518,25.299436616956275,1.5
Cloudy (8/8),2021-09-30,-1,6458.0,8,61.8796121360518,25.299436616956275,3.1
Cloudy (8/8),2021-10-01,-1,6459.0,7.9,61.8796121360518,25.299436616956275,10.333333333333334
Mostly cloudy (7/8),2021-10-02,-1,6460.0,8.7,61.8796121360518,25.299436616956275,32.13333333333333
Clear (0/8),2021-10-03,-1,6461.0,9.7,61.8796121360518,25.299436616956275,112.6
Mostly cloudy (7/8),2021-10-04,-1,6462.0,10.9,61.8796121360518,25.299436616956275,27.6
Mostly cloudy (7/8),2021-10-05,-1,6463.0,9.6,61.8796121360518,25.299436616956275,0.4333333333333333
Cloudy (8/8),2021-10-06,-1,6464.0,10,61.8796121360518,25.299436616956275,48.16666666666666
Cloudy (8/8),2021-10-07,-1,6465.0,10.4,61.8796121360518,25.299436616956275,9.066666666666665
Mostly cloudy (7/8),2021-10-08,-1,6466.0,10.7,61.8796121360518,25.299436616956275,5.366666666666666
Cloudy (8/8),2021-10-09,-1,6467.0,11.3,61.8796121360518,25.299436616956275,0.8333333333333334
Cloudy (8/8),2021-10-10,-1,6468.0,10.3,61.8796121360518,25.299436616956275,0.3333333333333333
Cloudy (8/8),2021-10-11,-1,6469.0,9.1,61.8796121360518,25.299436616956275,10.666666666666666
Cloudy (8/8),2021-10-12,-1,6470.0,5.9,61.8796121360518,25.299436616956275,10.333333333333334
Cloudiness cannot be determined (9/8),2021-10-13,-1,6471.0,4.5,61.8796121360518,25.299436616956275,48.86666666666667
Mostly cloudy (7/8),2021-10-14,-1,6472.0,4.2,61.8796121360518,25.299436616956275,84.46666666666665
Cloudy (8/8),2021-10-15,-1,6473.0,7.1,61.8796121360518,25.299436616956275,0.3666666666666667
Cloudy (8/8),2021-10-16,-1,6474.0,3.7,61.8796121360518,25.299436616956275,106.36666666666667
Clear (0/8),2021-10-17,-1,6475.0,2.7,61.8796121360518,25.299436616956275,139.36666666666667
Cloudy (8/8),2021-10-18,-1,6476.0,2.6,61.8796121360518,25.299436616956275,64.73333333333333
Mostly clear (3/8),2021-10-19,-1,6477.0,-0.4,61.8796121360518,25.299436616956275,180.7
Cloudy (8/8),2021-10-20,-1,6478.0,5,61.8796121360518,25.299436616956275,1.1666666666666667
Mostly cloudy (7/8),2021-10-21,-1,6479.0,8.7,61.8796121360518,25.299436616956275,19.83333333333333
Cloudy (8/8),2021-10-22,-1,6480.0,4,61.8796121360518,25.299436616956275,2.2
Cloudy (8/8),2021-10-23,6,6481.0,-0.6,61.8796121360518,25.299436616956275,7.599999999999999
Mostly clear (3/8),2021-10-24,4,6482.0,-1.6,61.8796121360518,25.299436616956275,32.53333333333333
Cloudy (8/8),2021-10-25,-1,6483.0,6.5,61.8796121360518,25.299436616956275,4.566666666666667
Mostly cloudy (7/8),2021-10-26,-1,6484.0,7,61.8796121360518,25.299436616956275,0.6
Cloudy (8/8),2021-10-27,-1,6485.0,5.7,61.8796121360518,25.299436616956275,1.6
Cloudy (8/8),2021-10-28,-1,6486.0,6.7,61.8796121360518,25.299436616956275,10.566666666666666
Cloudy (8/8),2021-10-29,-1,6487.0,9.6,61.8796121360518,25.299436616956275,3.6666666666666665
Cloudy (8/8),2021-10-30,-1,6488.0,7.6,61.8796121360518,25.299436616956275,0.8333333333333334
Cloudy (8/8),2021-10-31,-1,6489.0,7.5,61.8796121360518,25.299436616956275,1.3666666666666665
Mostly clear (2/8),2021-11-01,-1,6490.0,7.5,61.8796121360518,25.299436616956275,20.466666666666665
Mostly cloudy (7/8),2021-11-02,-1,6491.0,5.8,61.8796121360518,25.299436616956275,47.833333333333336
Cloudy (8/8),2021-11-03,-1,6492.0,5.4,61.8796121360518,25.299436616956275,0.1
Cloudy (8/8),2021-11-04,-1,6493.0,6.4,61.8796121360518,25.299436616956275,7.6
Cloudy (8/8),2021-11-05,-1,6494.0,4.1,61.8796121360518,25.299436616956275,0.5666666666666668
Cloudy (8/8),2021-11-06,-1,6495.0,2.7,61.8796121360518,25.299436616956275,25.0
Clear (0/8),2021-11-07,-1,6496.0,0.6,61.8796121360518,25.299436616956275,30.73333333333333
Cloudy (8/8),2021-11-08,-1,6497.0,-1.9,61.8796121360518,25.299436616956275,58.0
Clear (0/8),2021-11-09,-1,6498.0,-2.1,61.8796121360518,25.299436616956275,16.466666666666665
Cloudy (8/8),2021-11-10,-1,6499.0,5.9,61.8796121360518,25.299436616956275,8.0
Clear (0/8),2021-11-11,-1,6500.0,3.7,61.8796121360518,25.299436616956275,59.5
Cloudy (8/8),2021-11-12,-1,6501.0,2.5,61.8796121360518,25.299436616956275,7.300000000000001
Cloudy (8/8),2021-11-13,-1,6502.0,-0.3,61.8796121360518,25.299436616956275,2.466666666666667
Cloudy (8/8),2021-11-14,-1,6503.0,-1.9,61.8796121360518,25.299436616956275,68.06666666666666
Cloudy (8/8),2021-11-15,-1,6504.0,-0.9,61.8796121360518,25.299436616956275,6.7
Cloudy (8/8),2021-11-16,-1,6505.0,3.9,61.8796121360518,25.299436616956275,10.433333333333334
Cloudy (8/8),2021-11-17,-1,6506.0,4.1,61.8796121360518,25.299436616956275,0.3999999999999999
Cloudy (8/8),2021-11-18,-1,6507.0,2.7,61.8796121360518,25.299436616956275,2.266666666666667
Mostly cloudy (7/8),2021-11-19,-1,6508.0,0.9,61.8796121360518,25.299436616956275,17.0
Cloudy (8/8),2021-11-20,-1,6509.0,0.8,61.8796121360518,25.299436616956275,16.866666666666664
Partly cloudy (5/8),2021-11-21,-1,6510.0,-1.9,61.8796121360518,25.299436616956275,9.533333333333331
Clear (0/8),2021-11-22,-1,6511.0,-5.1,61.8796121360518,25.299436616956275,81.16666666666667
Cloudy (8/8),2021-11-23,2,6512.0,-2.8,61.8796121360518,25.299436616956275,1.4666666666666668
Cloudy (8/8),2021-11-24,2,6513.0,-0.3,61.8796121360518,25.299436616956275,28.4
Cloudy (8/8),2021-11-25,7,6514.0,-0.5,61.8796121360518,25.299436616956275,1.7666666666666666
Cloudy (8/8),2021-11-26,5,6515.0,-7.2,61.8796121360518,25.299436616956275,15.566666666666665
Clear (0/8),2021-11-27,5,6516.0,-12.6,61.8796121360518,25.299436616956275,20.83333333333333
Cloudy (8/8),2021-11-28,6,6517.0,-10.4,61.8796121360518,25.299436616956275,1.6333333333333335
Mostly cloudy (7/8),2021-11-29,6,6518.0,-11.6,61.8796121360518,25.299436616956275,2.9
Mostly cloudy (7/8),2021-11-30,7,6519.0,-11.1,61.8796121360518,25.299436616956275,25.633333333333336
Cloudy (8/8),2021-12-01,8,6520.0,-9.6,61.8796121360518,25.299436616956275,33.53333333333334
Mostly clear (2/8),2021-12-02,9,6521.0,-9.1,61.8796121360518,25.299436616956275,4.266666666666667
Mostly cloudy (7/8),2021-12-03,9,6522.0,-11.5,61.8796121360518,25.299436616956275,3.8
Cloudy (8/8),2021-12-04,10,6523.0,-13.2,61.8796121360518,25.299436616956275,6.7
Clear (1/8),2021-12-05,10,6524.0,-20.4,61.8796121360518,25.299436616956275,65.23333333333333
Clear (0/8),2021-12-06,9,6525.0,-14.5,61.8796121360518,25.299436616956275,12.699999999999998
Cloudy (8/8),2021-12-07,12,6526.0,-18.4,61.8796121360518,25.299436616956275,45.46666666666667
Cloudy (8/8),2021-12-08,12,6527.0,-21.5,61.8796121360518,25.299436616956275,18.633333333333333
Partly cloudy (4/8),2021-12-09,12,6528.0,-15.5,61.8796121360518,25.299436616956275,1.6333333333333335
Cloudy (8/8),2021-12-10,11,6529.0,-8.3,61.8796121360518,25.299436616956275,0.8333333333333334
Cloudy (8/8),2021-12-11,11,6530.0,-5.3,61.8796121360518,25.299436616956275,0.7666666666666666
Cloudy (8/8),2021-12-12,14,6531.0,-2.2,61.8796121360518,25.299436616956275,1.2666666666666666
Cloudy (8/8),2021-12-13,14,6532.0,-1.1,61.8796121360518,25.299436616956275,1.3333333333333333
Cloudy (8/8),2021-12-14,15,6533.0,0.5,61.8796121360518,25.299436616956275,0.8333333333333334
Cloudiness cannot be determined (9/8),2021-12-15,14,6534.0,0.6,61.8796121360518,25.299436616956275,0.7999999999999999
Clear (0/8),2021-12-16,12,6535.0,0.4,61.8796121360518,25.299436616956275,7.0
Clear (0/8),2021-12-17,12,6536.0,-0.6,61.8796121360518,25.299436616956275,50.833333333333336
Cloudy (8/8),2021-12-18,12,6537.0,1.2,61.8796121360518,25.299436616956275,1.0666666666666669
Mostly cloudy (7/8),2021-12-19,11,6538.0,-2.1,61.8796121360518,25.299436616956275,5.866666666666667
Partly cloudy (4/8),2021-12-20,11,6539.0,-11.9,61.8796121360518,25.299436616956275,42.26666666666667
Mostly cloudy (7/8),2021-12-21,12,6540.0,-15.9,61.8796121360518,25.299436616956275,50.06666666666667
Cloudy (8/8),2021-12-22,12,6541.0,-12,61.8796121360518,25.299436616956275,10.766666666666666
