Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Clear (1/8),2005-06-12,-1,528,19.3,68.42513494822931,27.44966181554389,187.74
Clear (0/8),2005-06-13,-1,529,17.9,68.42513494822931,27.44966181554389,271.3
Partly cloudy (5/8),2005-06-14,-1,530,8.7,68.42513494822931,27.44966181554389,249.9333333333333
Mostly clear (3/8),2005-06-15,-1,531,11.2,68.42513494822931,27.44966181554389,232.75666666666663
Clear (1/8),2005-06-16,-1,532,15.1,68.42513494822931,27.44966181554389,287.93666666666667
Cloudy (8/8),2005-06-17,-1,533,15.0,68.42513494822931,27.44966181554389,193.35
Clear (1/8),2005-06-18,-1,534,13.4,68.42513494822931,27.44966181554389,276.9433333333333
Clear (0/8),2005-06-19,-1,535,12.1,68.42513494822931,27.44966181554389,408.1833333333334
Clear (1/8),2005-06-20,-1,536,15.9,68.42513494822931,27.44966181554389,306.0133333333333
Clear (1/8),2005-06-21,-1,537,16.0,68.42513494822931,27.44966181554389,257.20666666666665
Cloudy (8/8),2005-06-22,-1,538,14.2,68.42513494822931,27.44966181554389,128.46333333333334
Mostly cloudy (7/8),2005-06-23,-1,539,15.8,68.42513494822931,27.44966181554389,256.7703703703704
Mostly cloudy (7/8),2005-06-24,-1,540,13.1,68.42513494822931,27.44966181554389,185.92592592592595
Partly cloudy (5/8),2005-06-25,-1,541,8.9,68.42513494822931,27.44966181554389,117.98333333333332
Mostly cloudy (7/8),2005-06-26,-1,542,9.2,68.42513494822931,27.44966181554389,267.98999999999995
Mostly cloudy (7/8),2005-06-27,-1,543,10.9,68.42513494822931,27.44966181554389,168.24666666666667
Mostly cloudy (7/8),2005-06-28,-1,544,9.5,68.42513494822931,27.44966181554389,159.66333333333333
Cloudy (8/8),2005-06-29,-1,545,10.1,68.42513494822931,27.44966181554389,193.26
Clear (0/8),2005-06-30,-1,546,11.1,68.42513494822931,27.44966181554389,250.05
Clear (0/8),2005-07-01,-1,547,13.6,68.42513494822931,27.44966181554389,294.4156862745098
Mostly clear (3/8),2005-07-02,-1,548,15.3,68.42513494822931,27.44966181554389,351.49333333333334
Clear (0/8),2005-07-03,-1,549,18.8,68.42513494822931,27.44966181554389,397.1966666666667
Clear (0/8),2005-07-04,-1,550,19.8,68.42513494822931,27.44966181554389,333.8733333333333
Clear (0/8),2005-07-05,-1,551,15.8,68.42513494822931,27.44966181554389,327.98555555555555
Clear (0/8),2005-07-06,-1,552,16.5,68.42513494822931,27.44966181554389,283.42185185185184
Clear (0/8),2005-07-07,-1,553,19.5,68.42513494822931,27.44966181554389,334.35037037037034
Clear (0/8),2005-07-08,-1,554,20.4,68.42513494822931,27.44966181554389,258.27
Clear (0/8),2005-07-09,-1,555,23.9,68.42513494822931,27.44966181554389,303.23
Clear (0/8),2005-07-10,-1,556,21.2,68.42513494822931,27.44966181554389,300.27666666666664
Partly cloudy (5/8),2005-07-11,-1,557,12.9,68.42513494822931,27.44966181554389,178.6266666666667
Clear (0/8),2005-07-12,-1,558,16.0,68.42513494822931,27.44966181554389,314.79
Clear (1/8),2005-07-13,-1,559,15.6,68.42513494822931,27.44966181554389,214.4366666666667
Mostly cloudy (7/8),2005-07-14,-1,560,12.4,68.42513494822931,27.44966181554389,353.71000000000004
Clear (1/8),2005-07-15,-1,561,14.0,68.42513494822931,27.44966181554389,234.2733333333333
Partly cloudy (5/8),2005-07-16,-1,562,14.2,68.42513494822931,27.44966181554389,204.91
Mostly clear (3/8),2005-07-17,-1,563,13.7,68.42513494822931,27.44966181554389,154.31666666666666
Clear (0/8),2005-07-18,-1,564,17.8,68.42513494822931,27.44966181554389,256.9066666666667
Clear (0/8),2005-07-19,-1,565,21.4,68.42513494822931,27.44966181554389,219.75333333333333
Mostly clear (3/8),2005-07-20,-1,566,11.0,68.42513494822931,27.44966181554389,127.20333333333332
Mostly cloudy (7/8),2005-07-21,-1,567,6.5,68.42513494822931,27.44966181554389,154.02
Cloudy (8/8),2005-07-22,-1,568,11.0,68.42513494822931,27.44966181554389,76.97666666666667
Cloudy (8/8),2005-07-23,-1,569,8.6,68.42513494822931,27.44966181554389,88.76666666666665
Cloudy (8/8),2005-07-24,-1,570,11.2,68.42513494822931,27.44966181554389,109.08484848484848
Cloudy (8/8),2005-07-25,-1,571,14.5,68.42513494822931,27.44966181554389,135.13333333333335
Clear (0/8),2005-07-26,-1,572,17.6,68.42513494822931,27.44966181554389,185.13636363636363
Clear (0/8),2005-07-27,-1,573,18.0,68.42513494822931,27.44966181554389,171.43939393939397
Mostly cloudy (7/8),2005-07-28,-1,574,14.4,68.42513494822931,27.44966181554389,129.64242424242423
Mostly cloudy (7/8),2005-07-29,-1,575,6.0,68.42513494822931,27.44966181554389,115.46060606060604
Clear (1/8),2005-07-30,-1,576,8.2,68.42513494822931,27.44966181554389,238.1242424242424
Cloudy (8/8),2005-07-31,-1,577,8.4,68.42513494822931,27.44966181554389,266.7181818181818
Mostly cloudy (7/8),2005-08-01,-1,578,9.7,68.42513494822931,27.44966181554389,229.5356589147287
Partly cloudy (5/8),2005-08-02,-1,579,9.8,68.42513494822931,27.44966181554389,186.33636363636364
Mostly clear (3/8),2005-08-03,-1,580,10.3,68.42513494822931,27.44966181554389,251.6272727272727
Cloudy (8/8),2005-08-04,-1,581,12.9,68.42513494822931,27.44966181554389,119.19090909090907
Cloudy (8/8),2005-08-05,-1,582,12.2,68.42513494822931,27.44966181554389,165.14545454545456
Mostly cloudy (7/8),2005-08-06,-1,583,10.3,68.42513494822931,27.44966181554389,210.5121212121212
Clear (1/8),2005-08-07,-1,584,10.7,68.42513494822931,27.44966181554389,170.33030303030304
Cloudy (8/8),2005-08-08,-1,585,10.3,68.42513494822931,27.44966181554389,75.56969696969698
Cloudy (8/8),2005-08-09,-1,586,14.0,68.42513494822931,27.44966181554389,179.6060606060606
Mostly clear (3/8),2005-08-10,-1,587,16.7,68.42513494822931,27.44966181554389,151.12424242424242
Mostly clear (3/8),2005-08-11,-1,588,14.9,68.42513494822931,27.44966181554389,131.23636363636365
Cloudy (8/8),2005-08-12,-1,589,13.9,68.42513494822931,27.44966181554389,144.0760942760943
Cloudy (8/8),2005-08-13,-1,590,12.4,68.42513494822931,27.44966181554389,140.87777777777777
Mostly cloudy (7/8),2005-08-14,-1,591,12.8,68.42513494822931,27.44966181554389,106.38181818181818
Mostly cloudy (7/8),2005-08-15,-1,592,11.0,68.42513494822931,27.44966181554389,143.5909090909091
Cloudy (8/8),2005-08-16,-1,593,8.6,68.42513494822931,27.44966181554389,118.0121212121212
Mostly cloudy (7/8),2005-08-17,-1,594,7.9,68.42513494822931,27.44966181554389,145.5939393939394
Mostly cloudy (7/8),2005-08-18,-1,595,8.8,68.42513494822931,27.44966181554389,235.85151515151517
Cloudy (8/8),2005-08-19,-1,596,12.9,68.42513494822931,27.44966181554389,192.8212121212121
Mostly clear (3/8),2005-08-20,-1,597,12.3,68.42513494822931,27.44966181554389,154.72121212121212
Mostly cloudy (7/8),2005-08-21,-1,598,9.7,68.42513494822931,27.44966181554389,156.79393939393938
Mostly cloudy (7/8),2005-08-22,-1,599,12.2,68.42513494822931,27.44966181554389,235.54848484848483
Mostly clear (3/8),2005-08-23,-1,600,11.9,68.42513494822931,27.44966181554389,80.6030303030303
Partly cloudy (5/8),2005-08-24,-1,601,14.0,68.42513494822931,27.44966181554389,122.66060606060609
Clear (1/8),2005-08-25,-1,602,15.5,68.42513494822931,27.44966181554389,119.9909090909091
Clear (0/8),2005-08-26,-1,603,18.2,68.42513494822931,27.44966181554389,66.18181818181819
Mostly cloudy (7/8),2005-08-27,-1,604,14.2,68.42513494822931,27.44966181554389,212.53636363636363
Mostly clear (3/8),2005-08-28,-1,605,10.9,68.42513494822931,27.44966181554389,74.7878787878788
Clear (0/8),2005-08-29,-1,606,9.7,68.42513494822931,27.44966181554389,107.81515151515153
Mostly cloudy (7/8),2005-08-30,-1,607,10.1,68.42513494822931,27.44966181554389,86.53636363636365
Clear (1/8),2005-08-31,-1,608,9.7,68.42513494822931,27.44966181554389,239.8969696969697
Clear (0/8),2005-09-01,-1,609,10.9,68.42513494822931,27.44966181554389,183.1848484848485
Partly cloudy (5/8),2005-09-02,-1,610,13.7,68.42513494822931,27.44966181554389,262.3363636363636
Clear (0/8),2005-09-03,-1,611,9.6,68.42513494822931,27.44966181554389,77.51515151515152
Clear (0/8),2005-09-04,-1,612,6.4,68.42513494822931,27.44966181554389,130.430303030303
Cloudy (8/8),2005-09-05,-1,613,6.9,68.42513494822931,27.44966181554389,105.12121212121212
Clear (0/8),2005-09-06,-1,614,5.4,68.42513494822931,27.44966181554389,114.38484848484848
Partly cloudy (5/8),2005-09-07,-1,615,4.9,68.42513494822931,27.44966181554389,107.2939393939394
Cloudy (8/8),2005-09-08,-1,616,4.3,68.42513494822931,27.44966181554389,60.45151515151516
Cloudy (8/8),2005-09-09,-1,617,4.0,68.42513494822931,27.44966181554389,134.93939393939394
Cloudy (8/8),2005-09-10,-1,618,3.9,68.42513494822931,27.44966181554389,159.53030303030303
Clear (0/8),2005-09-11,-1,619,2.4,68.42513494822931,27.44966181554389,129.36363636363637
Mostly cloudy (7/8),2005-09-12,-1,620,8.2,68.42513494822931,27.44966181554389,53.2969696969697
Mostly cloudy (7/8),2005-09-13,-1,621,2.4,68.42513494822931,27.44966181554389,203.26060606060605
Mostly cloudy (7/8),2005-09-14,-1,622,2.6,68.42513494822931,27.44966181554389,54.99090909090909
Cloudy (8/8),2005-09-15,-1,623,1.6,68.42513494822931,27.44966181554389,125.1
Mostly cloudy (7/8),2005-09-16,-1,624,0.7,68.42513494822931,27.44966181554389,140.0533333333333
Cloudy (8/8),2005-09-17,0,625,-0.2,68.42513494822931,27.44966181554389,176.80606060606064
Mostly cloudy (7/8),2005-09-18,0,626,2.4,68.42513494822931,27.44966181554389,63.590909090909086
Clear (0/8),2005-09-19,-1,627,4.4,68.42513494822931,27.44966181554389,194.16969696969696
Mostly clear (3/8),2005-09-20,-1,628,9.0,68.42513494822931,27.44966181554389,66.76060606060607
Clear (1/8),2005-09-21,-1,629,4.4,68.42513494822931,27.44966181554389,64.00909090909092
Mostly cloudy (7/8),2005-09-22,0,630,1.6,68.42513494822931,27.44966181554389,172.6090909090909
Mostly cloudy (7/8),2005-09-23,-1,631,6.4,68.42513494822931,27.44966181554389,103.03030303030305
Clear (1/8),2005-09-24,-1,632,8.6,68.42513494822931,27.44966181554389,51.18787878787879
Clear (1/8),2005-09-25,-1,633,3.8,68.42513494822931,27.44966181554389,89.90606060606062
Mostly cloudy (7/8),2005-09-26,-1,634,8.3,68.42513494822931,27.44966181554389,77.98484848484848
Mostly cloudy (7/8),2005-09-27,-1,635,8.2,68.42513494822931,27.44966181554389,88.83636363636363
Cloudy (8/8),2005-09-28,-1,636,10.0,68.42513494822931,27.44966181554389,36.13030303030303
Partly cloudy (5/8),2005-09-29,-1,637,7.9,68.42513494822931,27.44966181554389,64.90606060606062
Mostly cloudy (7/8),2005-09-30,-1,638,6.3,68.42513494822931,27.44966181554389,74.46060606060607
Cloudy (8/8),2005-10-01,-1,639,8.4,68.42513494822931,27.44966181554389,54.6968992248062
Mostly cloudy (7/8),2005-10-02,-1,640,8.6,68.42513494822931,27.44966181554389,36.72727272727273
Cloudy (8/8),2005-10-03,-1,641,6.7,68.42513494822931,27.44966181554389,58.060606060606055
Clear (1/8),2005-10-04,-1,642,3.6,68.42513494822931,27.44966181554389,160.13636363636363
Clear (0/8),2005-10-05,-1,643,5.5,68.42513494822931,27.44966181554389,127.46363636363635
Clear (1/8),2005-10-06,-1,644,6.3,68.42513494822931,27.44966181554389,71.14545454545454
Clear (0/8),2005-10-07,-1,645,5.5,68.42513494822931,27.44966181554389,98.86060606060607
Cloudy (8/8),2005-10-08,-1,646,7.9,68.42513494822931,27.44966181554389,54.47272727272728
Mostly clear (3/8),2005-10-09,-1,647,9.8,68.42513494822931,27.44966181554389,61.909090909090914
Cloudy (8/8),2005-10-10,-1,648,4.7,68.42513494822931,27.44966181554389,99.7757575757576
Cloudy (8/8),2005-10-11,-1,649,9.0,68.42513494822931,27.44966181554389,119.2818181818182
Mostly cloudy (7/8),2005-10-12,-1,650,9.2,68.42513494822931,27.44966181554389,56.14848484848485
Mostly cloudy (7/8),2005-10-13,-1,651,7.0,68.42513494822931,27.44966181554389,42.60666666666667
Mostly cloudy (7/8),2005-10-14,-1,652,6.3,68.42513494822931,27.44966181554389,25.303333333333335
Mostly clear (3/8),2005-10-15,-1,653,1.4,68.42513494822931,27.44966181554389,52.07272727272727
Cloudy (8/8),2005-10-16,-1,654,-0.7,68.42513494822931,27.44966181554389,24.393939393939394
Cloudy (8/8),2005-10-17,0,655,1.4,68.42513494822931,27.44966181554389,51.21212121212122
Clear (0/8),2005-10-18,0,656,0.2,68.42513494822931,27.44966181554389,134.13939393939395
Clear (1/8),2005-10-19,0,657,-2.5,68.42513494822931,27.44966181554389,39.269696969696966
Cloudy (8/8),2005-10-20,10,658,-1.1,68.42513494822931,27.44966181554389,60.04666666666666
Mostly cloudy (7/8),2005-10-21,14,659,-2.2,68.42513494822931,27.44966181554389,11.40333333333333
Mostly cloudy (7/8),2005-10-22,22,660,-1.4,68.42513494822931,27.44966181554389,14.796969696969697
Cloudy (8/8),2005-10-23,26,661,-7.7,68.42513494822931,27.44966181554389,18.30909090909091
Clear (0/8),2005-10-24,22,662,-14.0,68.42513494822931,27.44966181554389,103.09090909090908
Clear (0/8),2005-10-25,20,663,-14.6,68.42513494822931,27.44966181554389,111.23333333333332
Cloudy (8/8),2005-10-26,19,664,-15.9,68.42513494822931,27.44966181554389,52.89090909090908
Clear (0/8),2005-10-27,19,665,-15.5,68.42513494822931,27.44966181554389,57.23939393939394
Cloudy (8/8),2005-10-28,19,666,-4.7,68.42513494822931,27.44966181554389,22.11818181818182
Cloudy (8/8),2005-10-29,13,667,4.2,68.42513494822931,27.44966181554389,61.86363636363635
Mostly cloudy (7/8),2005-10-30,0,668,4.6,68.42513494822931,27.44966181554389,26.669696969696968
Cloudy (8/8),2005-10-31,0,669,5.2,68.42513494822931,27.44966181554389,14.06666666666667
Mostly cloudy (7/8),2005-11-01,-1,670,4.3,68.42513494822931,27.44966181554389,59.57460317460317
Cloudy (8/8),2005-11-02,-1,671,4.3,68.42513494822931,27.44966181554389,14.681818181818182
Mostly cloudy (7/8),2005-11-03,-1,672,3.0,68.42513494822931,27.44966181554389,39.78484848484848
Cloudy (8/8),2005-11-04,-1,673,4.0,68.42513494822931,27.44966181554389,6.003030303030303
Cloudy (8/8),2005-11-05,-1,674,1.2,68.42513494822931,27.44966181554389,15.045454545454549
Clear (0/8),2005-11-06,3,675,-6.7,68.42513494822931,27.44966181554389,9.957575757575755
Cloudy (8/8),2005-11-07,4,676,-2.2,68.42513494822931,27.44966181554389,9.618181818181816
Cloudy (8/8),2005-11-08,4,677,0.4,68.42513494822931,27.44966181554389,10.451515151515151
Cloudy (8/8),2005-11-09,0,678,1.1,68.42513494822931,27.44966181554389,10.531060606060606
Cloudy (8/8),2005-11-10,-1,679,2.5,68.42513494822931,27.44966181554389,28.327272727272728
Mostly cloudy (7/8),2005-11-11,-1,680,0.8,68.42513494822931,27.44966181554389,8.145454545454546
Cloudy (8/8),2005-11-12,0,681,-1.1,68.42513494822931,27.44966181554389,7.815151515151515
Mostly cloudy (7/8),2005-11-13,3,682,-1.0,68.42513494822931,27.44966181554389,17.457575757575757
Clear (0/8),2005-11-14,4,683,-6.4,68.42513494822931,27.44966181554389,9.606060606060607
Cloudy (8/8),2005-11-15,4,684,-5.4,68.42513494822931,27.44966181554389,6.457575757575758
Mostly cloudy (7/8),2005-11-16,3,685,-4.4,68.42513494822931,27.44966181554389,50.20303030303031
Cloudy (8/8),2005-11-17,3,686,-5.0,68.42513494822931,27.44966181554389,7.418181818181818
Mostly cloudy (7/8),2005-11-18,9,687,-4.9,68.42513494822931,27.44966181554389,15.63939393939394
Partly cloudy (5/8),2005-11-19,9,688,-3.1,68.42513494822931,27.44966181554389,14.63939393939394
Mostly cloudy (7/8),2005-11-20,13,689,-3.7,68.42513494822931,27.44966181554389,8.436363636363636
Cloudy (8/8),2005-11-21,13,690,-7.1,68.42513494822931,27.44966181554389,16.19090909090909
Cloudy (8/8),2005-11-22,13,691,-3.9,68.42513494822931,27.44966181554389,11.363636363636363
Cloudy (8/8),2005-11-23,13,692,-0.2,68.42513494822931,27.44966181554389,6.396969696969697
Mostly cloudy (7/8),2005-11-24,13,693,-1.8,68.42513494822931,27.44966181554389,10.206060606060609
Cloudiness cannot be determined (9/8),2005-11-25,12,694,-3.7,68.42513494822931,27.44966181554389,3.0363636363636366
Cloudiness cannot be determined (9/8),2005-11-26,12,695,-9.0,68.42513494822931,27.44966181554389,3.9151515151515146
Mostly cloudy (7/8),2005-11-27,13,696,-10.3,68.42513494822931,27.44966181554389,10.675757575757574
Cloudy (8/8),2005-11-28,13,697,-4.5,68.42513494822931,27.44966181554389,7.327272727272728
Cloudiness cannot be determined (9/8),2005-11-29,16,698,-1.3,68.42513494822931,27.44966181554389,4.572727272727273
Mostly cloudy (7/8),2005-11-30,19,699,-3.9,68.42513494822931,27.44966181554389,5.796969696969697
Mostly cloudy (7/8),2005-12-01,20,700,-5.9,68.42513494822931,27.44966181554389,12.458119658119658
Cloudy (8/8),2005-12-02,20,701,-6.1,68.42513494822931,27.44966181554389,4.969047619047619
Cloudy (8/8),2005-12-03,19,702,-8.1,68.42513494822931,27.44966181554389,10.71904761904762
Cloudy (8/8),2005-12-04,18,703,-10.5,68.42513494822931,27.44966181554389,20.707142857142856
Cloudy (8/8),2005-12-05,18,704,-8.1,68.42513494822931,27.44966181554389,5.164285714285714
Cloudy (8/8),2005-12-06,19,705,-8.1,68.42513494822931,27.44966181554389,5.907142857142856
-,2005-12-07,19,706,-14.9,68.42513494822931,27.44966181554389,5.75
Cloudy (8/8),2005-12-08,19,707,-18.5,68.42513494822931,27.44966181554389,5.82142857142857
Cloudy (8/8),2005-12-09,20,708,-5.9,68.42513494822931,27.44966181554389,5.307142857142857
Cloudy (8/8),2005-12-10,21,709,-6.9,68.42513494822931,27.44966181554389,3.6714285714285713
Clear (0/8),2005-12-11,20,710,-8.7,68.42513494822931,27.44966181554389,3.142857142857143
Cloudiness cannot be determined (9/8),2005-12-12,23,711,-7.2,68.42513494822931,27.44966181554389,14.990476190476192
Cloudy (8/8),2005-12-13,24,712,-9.7,68.42513494822931,27.44966181554389,24.702380952380956
Clear (0/8),2005-12-14,24,713,-12.1,68.42513494822931,27.44966181554389,16.571428571428573
Cloudy (8/8),2005-12-15,26,714,-13.9,68.42513494822931,27.44966181554389,1.561904761904762
Cloudiness cannot be determined (9/8),2005-12-16,27,715,-12.8,68.42513494822931,27.44966181554389,14.48095238095238
Cloudiness cannot be determined (9/8),2005-12-17,33,716,-7.1,68.42513494822931,27.44966181554389,9.314285714285717
Cloudy (8/8),2005-12-18,35,717,-5.9,68.42513494822931,27.44966181554389,18.111904761904764
Cloudy (8/8),2005-12-19,37,718,-4.7,68.42513494822931,27.44966181554389,5.271428571428571
Cloudy (8/8),2005-12-20,37,719,-6.5,68.42513494822931,27.44966181554389,4.857142857142858
Cloudy (8/8),2005-12-21,34,720,-13.9,68.42513494822931,27.44966181554389,27.91666666666667
Cloudy (8/8),2005-12-22,24,721,-14.7,68.42513494822931,27.44966181554389,17.304761904761907
Cloudy (8/8),2005-12-23,34,722,-8.2,68.42513494822931,27.44966181554389,4.173809523809524
Cloudy (8/8),2005-12-24,34,723,-9.4,68.42513494822931,27.44966181554389,8.011904761904763
Cloudiness cannot be determined (9/8),2005-12-25,37,724,-11.7,68.42513494822931,27.44966181554389,15.585714285714287
Mostly cloudy (7/8),2005-12-26,36,725,-13.7,68.42513494822931,27.44966181554389,7.278571428571428
Cloudy (8/8),2005-12-27,36,726,-13.1,68.42513494822931,27.44966181554389,10.128571428571428
Cloudy (8/8),2005-12-28,36,727,-8.9,68.42513494822931,27.44966181554389,8.404761904761905
Cloudy (8/8),2005-12-29,36,728,-14.2,68.42513494822931,27.44966181554389,10.61190476190476
Mostly cloudy (7/8),2005-12-30,36,729,-18.0,68.42513494822931,27.44966181554389,1.4976190476190476
Cloudy (8/8),2005-12-31,37,730,-7.8,68.42513494822931,27.44966181554389,3.2571428571428567
Cloudy (8/8),2006-01-01,38,731,-7.4,68.42513494822931,27.44966181554389,6.126315789473684
Cloudy (8/8),2006-01-02,40,732,-3.3,68.42513494822931,27.44966181554389,4.8100000000000005
Cloudy (8/8),2006-01-03,40,733,-5.9,68.42513494822931,27.44966181554389,8.78888888888889
Cloudy (8/8),2006-01-04,41,734,-6.0,68.42513494822931,27.44966181554389,4.925925925925927
Cloudy (8/8),2006-01-05,41,735,-3.2,68.42513494822931,27.44966181554389,11.11
Clear (0/8),2006-01-06,40,736,-6.7,68.42513494822931,27.44966181554389,9.646666666666668
Cloudiness cannot be determined (9/8),2006-01-07,39,737,-9.6,68.42513494822931,27.44966181554389,7.946666666666668
Cloudy (8/8),2006-01-08,38,738,-12.0,68.42513494822931,27.44966181554389,20.876666666666665
Cloudy (8/8),2006-01-09,38,739,-14.3,68.42513494822931,27.44966181554389,9.75
Cloudy (8/8),2006-01-10,38,740,-6.2,68.42513494822931,27.44966181554389,7.406666666666667
Cloudy (8/8),2006-01-11,38,741,-4.9,68.42513494822931,27.44966181554389,3.63
Cloudy (8/8),2006-01-12,40,742,-0.8,68.42513494822931,27.44966181554389,29.036666666666665
Clear (0/8),2006-01-13,40,743,-5.1,68.42513494822931,27.44966181554389,3.793333333333333
Mostly cloudy (7/8),2006-01-14,40,744,-4.1,68.42513494822931,27.44966181554389,14.336666666666668
Cloudy (8/8),2006-01-15,40,745,-7.0,68.42513494822931,27.44966181554389,15.829999999999998
Cloudiness cannot be determined (9/8),2006-01-16,40,746,-8.1,68.42513494822931,27.44966181554389,12.92666666666667
Cloudy (8/8),2006-01-17,40,747,-17.3,68.42513494822931,27.44966181554389,9.16
Clear (0/8),2006-01-18,40,748,-23.1,68.42513494822931,27.44966181554389,49.19
Clear (0/8),2006-01-19,40,749,-24.4,68.42513494822931,27.44966181554389,47.49333333333333
Clear (0/8),2006-01-20,40,750,-22.2,68.42513494822931,27.44966181554389,30.993333333333336
Cloudy (8/8),2006-01-21,40,751,-23.9,68.42513494822931,27.44966181554389,47.39333333333333
Mostly cloudy (7/8),2006-01-22,40,752,-21.8,68.42513494822931,27.44966181554389,50.16
Cloudiness cannot be determined (9/8),2006-01-23,40,753,-8.2,68.42513494822931,27.44966181554389,3.2033333333333336
Clear (0/8),2006-01-24,40,754,-7.8,68.42513494822931,27.44966181554389,6.126666666666665
Cloudiness cannot be determined (9/8),2006-01-25,40,755,-7.0,68.42513494822931,27.44966181554389,11.56
Cloudy (8/8),2006-01-26,42,756,-2.6,68.42513494822931,27.44966181554389,2.0066666666666664
Clear (1/8),2006-01-27,42,757,-2.5,68.42513494822931,27.44966181554389,58.623333333333335
Clear (1/8),2006-01-28,43,758,-6.4,68.42513494822931,27.44966181554389,10.566666666666666
Clear (0/8),2006-01-29,43,759,-11.3,68.42513494822931,27.44966181554389,42.59
Clear (0/8),2006-01-30,43,760,-9.3,68.42513494822931,27.44966181554389,36.56
Clear (0/8),2006-01-31,43,761,-14.9,68.42513494822931,27.44966181554389,22.97
Cloudy (8/8),2006-02-01,45,762,-14.1,68.42513494822931,27.44966181554389,4.466666666666667
Cloudiness cannot be determined (9/8),2006-02-02,52,763,-16.9,68.42513494822931,27.44966181554389,3.0
Cloudy (8/8),2006-02-03,53,764,-20.6,68.42513494822931,27.44966181554389,29.80666666666667
Clear (0/8),2006-02-04,54,765,-16.8,68.42513494822931,27.44966181554389,73.83
Clear (0/8),2006-02-05,53,766,-22.6,68.42513494822931,27.44966181554389,93.81
Clear (0/8),2006-02-06,51,767,-16.8,68.42513494822931,27.44966181554389,71.63666666666667
Mostly cloudy (7/8),2006-02-07,51,768,-13.4,68.42513494822931,27.44966181554389,22.543333333333333
Cloudy (8/8),2006-02-08,51,769,-12.2,68.42513494822931,27.44966181554389,26.28
Cloudy (8/8),2006-02-09,51,770,-8.0,68.42513494822931,27.44966181554389,7.759999999999999
Mostly cloudy (7/8),2006-02-10,51,771,-9.4,68.42513494822931,27.44966181554389,68.08666666666666
Clear (0/8),2006-02-11,51,772,-10.0,68.42513494822931,27.44966181554389,100.5
Clear (1/8),2006-02-12,50,773,-9.9,68.42513494822931,27.44966181554389,15.176666666666668
Cloudy (8/8),2006-02-13,50,774,-6.8,68.42513494822931,27.44966181554389,29.776666666666667
Clear (0/8),2006-02-14,51,775,-13.7,68.42513494822931,27.44966181554389,70.23
Cloudy (8/8),2006-02-15,51,776,-6.9,68.42513494822931,27.44966181554389,22.71666666666667
Cloudy (8/8),2006-02-16,51,777,-5.9,68.42513494822931,27.44966181554389,43.70333333333334
Mostly cloudy (7/8),2006-02-17,50,778,-11.8,68.42513494822931,27.44966181554389,90.69333333333331
Mostly cloudy (7/8),2006-02-18,51,779,-15.0,68.42513494822931,27.44966181554389,50.66
Mostly cloudy (7/8),2006-02-19,51,780,-14.9,68.42513494822931,27.44966181554389,7.239999999999999
Cloudy (8/8),2006-02-20,52,781,-16.1,68.42513494822931,27.44966181554389,27.066666666666663
Clear (0/8),2006-02-21,52,782,-15.1,68.42513494822931,27.44966181554389,51.78666666666666
Mostly cloudy (7/8),2006-02-22,54,783,-6.1,68.42513494822931,27.44966181554389,27.16
Cloudy (8/8),2006-02-23,56,784,-2.8,68.42513494822931,27.44966181554389,65.88
Mostly clear (3/8),2006-02-24,55,785,-3.6,68.42513494822931,27.44966181554389,59.27333333333333
Clear (0/8),2006-02-25,55,786,-10.7,68.42513494822931,27.44966181554389,99.86666666666667
Clear (0/8),2006-02-26,55,787,-15.9,68.42513494822931,27.44966181554389,134.04
Clear (0/8),2006-02-27,54,788,-15.9,68.42513494822931,27.44966181554389,154.03
Cloudy (8/8),2006-02-28,54,789,-19.6,68.42513494822931,27.44966181554389,116.1
Clear (1/8),2006-03-01,54,790,-20.9,68.42513494822931,27.44966181554389,71.00555555555555
Clear (0/8),2006-03-02,54,791,-20.8,68.42513494822931,27.44966181554389,117.57
Clear (0/8),2006-03-03,54,792,-21.2,68.42513494822931,27.44966181554389,46.73666666666667
Cloudy (8/8),2006-03-04,54,793,-18.0,68.42513494822931,27.44966181554389,78.08666666666666
Mostly clear (3/8),2006-03-05,54,794,-17.9,68.42513494822931,27.44966181554389,83.78
Cloudy (8/8),2006-03-06,55,795,-19.1,68.42513494822931,27.44966181554389,124.54666666666668
Clear (0/8),2006-03-07,55,796,-19.1,68.42513494822931,27.44966181554389,116.91666666666669
Mostly cloudy (7/8),2006-03-08,57,797,-9.7,68.42513494822931,27.44966181554389,36.75
Clear (1/8),2006-03-09,57,798,-6.8,68.42513494822931,27.44966181554389,103.32
Cloudy (8/8),2006-03-10,59,799,-4.1,68.42513494822931,27.44966181554389,85.44666666666667
Cloudy (8/8),2006-03-11,64,800,-6.9,68.42513494822931,27.44966181554389,164.53333333333333
Partly cloudy (5/8),2006-03-12,62,801,-3.0,68.42513494822931,27.44966181554389,163.83
Clear (0/8),2006-03-13,61,802,-4.3,68.42513494822931,27.44966181554389,215.35
Clear (0/8),2006-03-14,60,803,-3.0,68.42513494822931,27.44966181554389,136.20000000000002
Clear (0/8),2006-03-15,59,804,-5.4,68.42513494822931,27.44966181554389,167.8166666666667
Cloudy (8/8),2006-03-16,59,805,-0.6,68.42513494822931,27.44966181554389,137.29
Cloudy (8/8),2006-03-17,58,806,-0.2,68.42513494822931,27.44966181554389,99.35333333333334
