Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Cloudy (8/8),2004-07-25,-1,206.0,18.5,63.28911447176026,28.040136971086827,120.16666666666669
Partly cloudy (5/8),2004-07-26,-1,207.0,18.3,63.28911447176026,28.040136971086827,142.0
Partly cloudy (5/8),2004-07-27,-1,208.0,17.3,63.28911447176026,28.040136971086827,85.13333333333333
Mostly cloudy (7/8),2004-07-28,-1,209.0,16.1,63.28911447176026,28.040136971086827,9.033333333333331
Cloudy (8/8),2004-07-29,-1,210.0,15.2,63.28911447176026,28.040136971086827,8.866666666666667
Cloudy (8/8),2004-07-30,-1,211.0,16.9,63.28911447176026,28.040136971086827,165.9
Cloudy (8/8),2004-07-31,-1,212.0,16.6,63.28911447176026,28.040136971086827,162.66666666666666
Clear (1/8),2004-08-01,-1,213.0,17.4,63.28911447176026,28.040136971086827,273.1666666666667
Mostly cloudy (7/8),2004-08-02,-1,214.0,18.3,63.28911447176026,28.040136971086827,236.4333333333333
Cloudy (8/8),2004-08-03,-1,215.0,20.7,63.28911447176026,28.040136971086827,91.7
Mostly cloudy (7/8),2004-08-04,-1,216.0,20.1,63.28911447176026,28.040136971086827,218.30000000000004
Cloudy (8/8),2004-08-05,-1,217.0,19.5,63.28911447176026,28.040136971086827,269.1
Mostly cloudy (7/8),2004-08-06,-1,218.0,20,63.28911447176026,28.040136971086827,310.13333333333327
Clear (0/8),2004-08-07,-1,219.0,19.7,63.28911447176026,28.040136971086827,254.7333333333333
Clear (0/8),2004-08-08,-1,220.0,17,63.28911447176026,28.040136971086827,164.53333333333333
Mostly cloudy (7/8),2004-08-09,-1,221.0,14.1,63.28911447176026,28.040136971086827,209.76666666666668
Cloudy (8/8),2004-08-10,-1,222.0,15.6,63.28911447176026,28.040136971086827,257.6
Clear (1/8),2004-08-11,-1,223.0,13.4,63.28911447176026,28.040136971086827,130.83333333333334
Clear (1/8),2004-08-12,-1,224.0,11.6,63.28911447176026,28.040136971086827,189.3
Mostly clear (3/8),2004-08-13,-1,225.0,9.6,63.28911447176026,28.040136971086827,216.1
Mostly cloudy (7/8),2004-08-14,-1,226.0,9.8,63.28911447176026,28.040136971086827,257.96666666666664
Clear (1/8),2004-08-15,-1,227.0,8,63.28911447176026,28.040136971086827,171.13333333333333
Mostly cloudy (7/8),2004-08-16,-1,228.0,10.2,63.28911447176026,28.040136971086827,188.13333333333333
Clear (0/8),2004-08-17,-1,229.0,10.8,63.28911447176026,28.040136971086827,25.1
Cloudy (8/8),2004-08-18,-1,230.0,13.4,63.28911447176026,28.040136971086827,54.0
Clear (0/8),2004-08-19,-1,231.0,11.9,63.28911447176026,28.040136971086827,124.86666666666667
Cloudy (8/8),2004-08-20,-1,232.0,12.7,63.28911447176026,28.040136971086827,102.3
Partly cloudy (5/8),2004-08-21,-1,233.0,14.1,63.28911447176026,28.040136971086827,116.46666666666668
Clear (1/8),2004-08-22,-1,234.0,15.1,63.28911447176026,28.040136971086827,121.56666666666666
Mostly cloudy (7/8),2004-08-23,-1,235.0,13,63.28911447176026,28.040136971086827,145.66666666666666
Mostly cloudy (7/8),2004-08-24,-1,236.0,8.3,63.28911447176026,28.040136971086827,225.9666666666667
