Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Mostly cloudy (7/8),2004-03-31,68,90.0,-6.3,67.78546081039612,24.856284347661145,347.43333333333334
Clear (1/8),2004-04-01,68,91.0,-7.7,67.78546081039612,24.856284347661145,401.3333333333333
Mostly clear (3/8),2004-04-02,68,92.0,-5.2,67.78546081039612,24.856284347661145,371.8666666666666
Clear (0/8),2004-04-03,68,93.0,-4.7,67.78546081039612,24.856284347661145,311.26666666666665
Clear (0/8),2004-04-04,68,94.0,-5.2,67.78546081039612,24.856284347661145,316.6
Clear (0/8),2004-04-05,68,95.0,-1.8,67.78546081039612,24.856284347661145,230.0666666666667
Mostly cloudy (7/8),2004-04-06,68,96.0,-0.9,67.78546081039612,24.856284347661145,193.9333333333333
Clear (0/8),2004-04-07,68,97.0,-0.1,67.78546081039612,24.856284347661145,306.1
Clear (0/8),2004-04-08,67,98.0,2,67.78546081039612,24.856284347661145,286.93333333333334
Mostly cloudy (7/8),2004-04-09,64,99.0,0.6,67.78546081039612,24.856284347661145,242.0
Cloudy (8/8),2004-04-10,66,100.0,-1.6,67.78546081039612,24.856284347661145,176.96666666666667
Clear (0/8),2004-04-11,66,101.0,-3.3,67.78546081039612,24.856284347661145,253.46666666666667
Mostly cloudy (7/8),2004-04-12,66,102.0,0.3,67.78546081039612,24.856284347661145,301.0
Clear (0/8),2004-04-13,66,103.0,-1.7,67.78546081039612,24.856284347661145,381.73333333333335
Cloudy (8/8),2004-04-14,67,104.0,-0.1,67.78546081039612,24.856284347661145,13.266666666666666
Cloudy (8/8),2004-04-15,66,105.0,1.5,67.78546081039612,24.856284347661145,214.86666666666665
Clear (0/8),2004-04-16,65,106.0,2.6,67.78546081039612,24.856284347661145,85.93333333333334
Mostly cloudy (7/8),2004-04-17,63,107.0,3.1,67.78546081039612,24.856284347661145,260.9
Mostly cloudy (7/8),2004-04-18,60,108.0,4,67.78546081039612,24.856284347661145,172.36666666666667
Mostly cloudy (7/8),2004-04-19,60,109.0,3.4,67.78546081039612,24.856284347661145,216.96666666666667
Cloudy (8/8),2004-04-20,54,110.0,-1.4,67.78546081039612,24.856284347661145,9.266666666666666
Cloudy (8/8),2004-04-21,50,111.0,-2.5,67.78546081039612,24.856284347661145,194.46666666666667
Clear (0/8),2004-04-22,50,112.0,-3.2,67.78546081039612,24.856284347661145,309.1666666666667
Mostly cloudy (7/8),2004-04-23,50,113.0,-1.8,67.78546081039612,24.856284347661145,359.1666666666667
Clear (0/8),2004-04-24,49,114.0,-1.8,67.78546081039612,24.856284347661145,340.8666666666666
Clear (0/8),2004-04-25,47,115.0,0,67.78546081039612,24.856284347661145,306.9
Cloudy (8/8),2004-04-26,47,116.0,4.8,67.78546081039612,24.856284347661145,298.1
Mostly cloudy (7/8),2004-04-27,44,117.0,4.8,67.78546081039612,24.856284347661145,303.6666666666667
Clear (0/8),2004-04-28,44,118.0,6.3,67.78546081039612,24.856284347661145,267.0
Clear (0/8),2004-04-29,43,119.0,6.5,67.78546081039612,24.856284347661145,161.1
Mostly cloudy (7/8),2004-04-30,38,,,67.78546081039612,24.856284347661145,274.3
Mostly cloudy (7/8),2004-05-01,37,,,67.78546081039612,24.856284347661145,206.4666666666667
Clear (0/8),2004-05-02,37,,,67.78546081039612,24.856284347661145,281.3666666666668
Mostly cloudy (7/8),2004-05-03,33,,,67.78546081039612,24.856284347661145,262.0
Clear (0/8),2004-05-04,27,,,67.78546081039612,24.856284347661145,53.56666666666667
Mostly cloudy (7/8),2004-05-05,20,,,67.78546081039612,24.856284347661145,220.9333333333333
Clear (0/8),2004-05-06,10,120.0,12.7,67.78546081039612,24.856284347661145,367.6666666666667
Clear (0/8),2004-05-07,5,121.0,14.3,67.78546081039612,24.856284347661145,273.2
Clear (0/8),2004-05-08,0,122.0,15.6,67.78546081039612,24.856284347661145,239.1
Clear (1/8),2004-05-09,-1,123.0,4.2,67.78546081039612,24.856284347661145,186.46666666666667
Cloudy (8/8),2004-05-10,-1,124.0,0.9,67.78546081039612,24.856284347661145,121.33333333333331
Clear (0/8),2004-05-11,-1,125.0,-0.6,67.78546081039612,24.856284347661145,305.8666666666668
Clear (0/8),2004-05-12,-1,126.0,0.3,67.78546081039612,24.856284347661145,279.53333333333336
Mostly cloudy (7/8),2004-05-13,-1,127.0,1.2,67.78546081039612,24.856284347661145,226.16666666666663
Cloudy (8/8),2004-05-14,-1,128.0,1.5,67.78546081039612,24.856284347661145,100.23333333333336
Cloudy (8/8),2004-05-15,-1,129.0,1.9,67.78546081039612,24.856284347661145,184.93333333333337
Cloudiness cannot be determined (9/8),2004-05-16,-1,130.0,2.7,67.78546081039612,24.856284347661145,91.0
Clear (0/8),2004-05-17,-1,131.0,3.3,67.78546081039612,24.856284347661145,323.9
Cloudy (8/8),2004-05-18,-1,132.0,5.4,67.78546081039612,24.856284347661145,34.7
Cloudy (8/8),2004-05-19,-1,133.0,8,67.78546081039612,24.856284347661145,97.3
Partly cloudy (5/8),2004-05-20,-1,134.0,7.5,67.78546081039612,24.856284347661145,300.6666666666667
Cloudy (8/8),2004-05-21,-1,135.0,4.4,67.78546081039612,24.856284347661145,75.60000000000001
Mostly cloudy (7/8),2004-05-22,-1,136.0,3.5,67.78546081039612,24.856284347661145,81.7
Cloudy (8/8),2004-05-23,-1,137.0,3.9,67.78546081039612,24.856284347661145,154.36666666666667
Cloudy (8/8),2004-05-24,-1,138.0,3.8,67.78546081039612,24.856284347661145,194.03333333333333
Cloudy (8/8),2004-05-25,-1,139.0,4.4,67.78546081039612,24.856284347661145,218.0666666666667
Cloudy (8/8),2004-05-26,-1,140.0,5.5,67.78546081039612,24.856284347661145,307.06666666666666
Partly cloudy (5/8),2004-05-27,-1,141.0,7.5,67.78546081039612,24.856284347661145,162.70000000000002
Clear (0/8),2004-05-28,-1,142.0,8.4,67.78546081039612,24.856284347661145,265.8666666666667
Mostly clear (3/8),2004-05-29,-1,143.0,5.7,67.78546081039612,24.856284347661145,147.73333333333332
Cloudy (8/8),2004-05-30,-1,144.0,7.1,67.78546081039612,24.856284347661145,204.03333333333333
Mostly cloudy (7/8),2004-05-31,-1,145.0,8.2,67.78546081039612,24.856284347661145,106.93333333333334
Mostly cloudy (7/8),2004-06-01,-1,146.0,5.9,67.78546081039612,24.856284347661145,237.06666666666663
Mostly cloudy (7/8),2004-06-02,-1,147.0,7.6,67.78546081039612,24.856284347661145,266.90000000000003
-,2004-06-03,-1,148.0,9.8,67.78546081039612,24.856284347661145,344.1666666666667
Partly cloudy (5/8),2004-06-04,-1,149.0,7.8,67.78546081039612,24.856284347661145,366.56666666666666
Mostly cloudy (7/8),2004-06-05,-1,150.0,5.7,67.78546081039612,24.856284347661145,316.0
Mostly cloudy (7/8),2004-06-06,-1,151.0,4.5,67.78546081039612,24.856284347661145,112.76666666666668
Mostly cloudy (7/8),2004-06-07,-1,152.0,4.3,67.78546081039612,24.856284347661145,55.900000000000006
Clear (1/8),2004-06-08,-1,153.0,5.6,67.78546081039612,24.856284347661145,46.76666666666667
Clear (0/8),2004-06-09,-1,154.0,7.5,67.78546081039612,24.856284347661145,371.6666666666667
Mostly cloudy (7/8),2004-06-10,-1,155.0,8.9,67.78546081039612,24.856284347661145,175.29999999999998
Mostly cloudy (7/8),2004-06-11,-1,156.0,10.8,67.78546081039612,24.856284347661145,53.46666666666667
Mostly cloudy (7/8),2004-06-12,-1,,,67.78546081039612,24.856284347661145,55.6
Cloudy (8/8),2004-06-13,-1,,,67.78546081039612,24.856284347661145,284.7
Partly cloudy (5/8),2004-06-14,-1,157.0,9,67.78546081039612,24.856284347661145,126.86666666666666
Cloudy (8/8),2004-06-15,-1,158.0,8.3,67.78546081039612,24.856284347661145,281.1
Partly cloudy (5/8),2004-06-16,-1,159.0,5.4,67.78546081039612,24.856284347661145,29.5
Mostly cloudy (7/8),2004-06-17,-1,160.0,7.3,67.78546081039612,24.856284347661145,126.86666666666667
Cloudy (8/8),2004-06-18,-1,161.0,9.6,67.78546081039612,24.856284347661145,162.9
Partly cloudy (5/8),2004-06-19,-1,162.0,11.3,67.78546081039612,24.856284347661145,219.5
Clear (1/8),2004-06-20,-1,163.0,13.5,67.78546081039612,24.856284347661145,322.3666666666667
Mostly cloudy (7/8),2004-06-21,-1,164.0,12.4,67.78546081039612,24.856284347661145,140.4
Clear (0/8),2004-06-22,-1,165.0,15.4,67.78546081039612,24.856284347661145,263.90000000000003
Mostly cloudy (7/8),2004-06-23,-1,166.0,14.9,67.78546081039612,24.856284347661145,171.03703703703704
Mostly cloudy (7/8),2004-06-24,-1,167.0,15.1,67.78546081039612,24.856284347661145,222.09259259259255
Clear (0/8),2004-06-25,-1,168.0,13,67.78546081039612,24.856284347661145,231.4
Partly cloudy (5/8),2004-06-26,-1,169.0,16.7,67.78546081039612,24.856284347661145,191.83333333333331
Partly cloudy (5/8),2004-06-27,-1,170.0,16.6,67.78546081039612,24.856284347661145,133.9
Cloudy (8/8),2004-06-28,-1,171.0,11.8,67.78546081039612,24.856284347661145,53.20000000000001
Mostly cloudy (7/8),2004-06-29,-1,172.0,7.9,67.78546081039612,24.856284347661145,135.23333333333332
Cloudy (8/8),2004-06-30,-1,173.0,14.5,67.78546081039612,24.856284347661145,39.73333333333333
Clear (0/8),2004-07-01,-1,174.0,20.9,67.78546081039612,24.856284347661145,151.56666666666666
Mostly cloudy (7/8),2004-07-02,-1,175.0,17.2,67.78546081039612,24.856284347661145,252.2
Clear (0/8),2004-07-03,-1,176.0,14.6,67.78546081039612,24.856284347661145,12.4
Clear (0/8),2004-07-04,-1,177.0,15.2,67.78546081039612,24.856284347661145,231.03333333333333
Clear (1/8),2004-07-05,-1,178.0,16.4,67.78546081039612,24.856284347661145,207.46666666666667
Clear (1/8),2004-07-06,-1,179.0,17.1,67.78546081039612,24.856284347661145,203.73333333333332
Partly cloudy (5/8),2004-07-07,-1,180.0,16.3,67.78546081039612,24.856284347661145,119.23333333333336
Partly cloudy (5/8),2004-07-08,-1,181.0,14.6,67.78546081039612,24.856284347661145,302.06666666666666
Clear (1/8),2004-07-09,-1,182.0,12.5,67.78546081039612,24.856284347661145,124.63333333333333
Mostly cloudy (7/8),2004-07-10,-1,183.0,14.3,67.78546081039612,24.856284347661145,119.13333333333333
Clear (0/8),2004-07-11,-1,184.0,13.7,67.78546081039612,24.856284347661145,97.86666666666667
Cloudy (8/8),2004-07-12,-1,185.0,15.9,67.78546081039612,24.856284347661145,153.3
Mostly cloudy (7/8),2004-07-13,-1,186.0,15,67.78546081039612,24.856284347661145,121.5
Clear (0/8),2004-07-14,-1,187.0,14.9,67.78546081039612,24.856284347661145,129.1
Cloudy (8/8),2004-07-15,-1,188.0,14.4,67.78546081039612,24.856284347661145,202.5666666666667
Mostly cloudy (7/8),2004-07-16,-1,189.0,14.2,67.78546081039612,24.856284347661145,253.6
Cloudy (8/8),2004-07-17,-1,190.0,15.4,67.78546081039612,24.856284347661145,156.6
Partly cloudy (5/8),2004-07-18,-1,,,67.78546081039612,24.856284347661145,360.8666666666666
Clear (0/8),2004-07-19,-1,,,67.78546081039612,24.856284347661145,203.43333333333337
Mostly cloudy (7/8),2004-07-20,-1,191.0,17.7,67.78546081039612,24.856284347661145,170.5
Partly cloudy (5/8),2004-07-21,-1,192.0,12.1,67.78546081039612,24.856284347661145,124.09999999999998
Cloudy (8/8),2004-07-22,-1,193.0,14.6,67.78546081039612,24.856284347661145,190.30000000000004
Clear (0/8),2004-07-23,-1,194.0,17.6,67.78546081039612,24.856284347661145,239.4333333333333
-,2004-07-24,-1,195.0,17,67.78546081039612,24.856284347661145,197.13333333333333
Clear (1/8),2004-07-25,-1,196.0,17.4,67.78546081039612,24.856284347661145,120.16666666666669
Partly cloudy (5/8),2004-07-26,-1,197.0,18.4,67.78546081039612,24.856284347661145,142.0
Clear (1/8),2004-07-27,-1,198.0,15.8,67.78546081039612,24.856284347661145,85.13333333333333
Mostly cloudy (7/8),2004-07-28,-1,199.0,15.7,67.78546081039612,24.856284347661145,9.033333333333331
Mostly cloudy (7/8),2004-07-29,-1,200.0,14.4,67.78546081039612,24.856284347661145,8.866666666666667
Clear (0/8),2004-07-30,-1,201.0,16.7,67.78546081039612,24.856284347661145,165.9
Clear (0/8),2004-07-31,-1,202.0,18.5,67.78546081039612,24.856284347661145,162.66666666666666
Clear (0/8),2004-08-01,-1,203.0,17.5,67.78546081039612,24.856284347661145,273.1666666666667
Clear (0/8),2004-08-02,-1,204.0,17.1,67.78546081039612,24.856284347661145,236.4333333333333
Mostly cloudy (7/8),2004-08-03,-1,205.0,16,67.78546081039612,24.856284347661145,91.7
Mostly cloudy (7/8),2004-08-04,-1,206.0,18.3,67.78546081039612,24.856284347661145,218.30000000000004
Mostly cloudy (7/8),2004-08-05,-1,207.0,18.2,67.78546081039612,24.856284347661145,269.1
Clear (0/8),2004-08-06,-1,208.0,19.3,67.78546081039612,24.856284347661145,310.13333333333327
Mostly clear (3/8),2004-08-07,-1,209.0,18.5,67.78546081039612,24.856284347661145,254.7333333333333
Mostly cloudy (7/8),2004-08-08,-1,210.0,16.2,67.78546081039612,24.856284347661145,164.53333333333333
Cloudy (8/8),2004-08-09,-1,211.0,13.7,67.78546081039612,24.856284347661145,209.76666666666668
Cloudy (8/8),2004-08-10,-1,212.0,13.6,67.78546081039612,24.856284347661145,257.6
Mostly cloudy (7/8),2004-08-11,-1,213.0,11.7,67.78546081039612,24.856284347661145,130.83333333333334
Cloudy (8/8),2004-08-12,-1,214.0,9.5,67.78546081039612,24.856284347661145,189.3
Mostly cloudy (7/8),2004-08-13,-1,215.0,7.5,67.78546081039612,24.856284347661145,216.1
Clear (0/8),2004-08-14,-1,216.0,6.3,67.78546081039612,24.856284347661145,257.96666666666664
Cloudiness cannot be determined (9/8),2004-08-15,-1,217.0,8.4,67.78546081039612,24.856284347661145,171.13333333333333
Mostly cloudy (7/8),2004-08-16,-1,218.0,8.7,67.78546081039612,24.856284347661145,188.13333333333333
Cloudy (8/8),2004-08-17,-1,219.0,8.1,67.78546081039612,24.856284347661145,25.1
Mostly cloudy (7/8),2004-08-18,-1,220.0,9.1,67.78546081039612,24.856284347661145,54.0
Mostly cloudy (7/8),2004-08-19,-1,221.0,10.2,67.78546081039612,24.856284347661145,124.86666666666667
Cloudy (8/8),2004-08-20,-1,222.0,8.1,67.78546081039612,24.856284347661145,102.3
Cloudy (8/8),2004-08-21,-1,223.0,13.3,67.78546081039612,24.856284347661145,116.46666666666668
Mostly cloudy (7/8),2004-08-22,-1,224.0,14.1,67.78546081039612,24.856284347661145,121.56666666666666
Clear (1/8),2004-08-23,-1,225.0,8,67.78546081039612,24.856284347661145,145.66666666666666
Mostly cloudy (7/8),2004-08-24,-1,226.0,7.4,67.78546081039612,24.856284347661145,225.9666666666667
Cloudy (8/8),2004-08-25,-1,227.0,7.8,67.78546081039612,24.856284347661145,189.9666666666667
