Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Clear (1/8),2014-05-19,-1.0,3791,14.3,67.01425685767254,27.149530204689302,227.58666666666664
Cloudy (8/8),2014-05-20,-1.0,3792,11.5,67.01425685767254,27.149530204689302,226.03666666666663
Mostly cloudy (7/8),2014-05-21,-1.0,3793,13.0,67.01425685767254,27.149530204689302,235.88
Clear (0/8),2014-05-22,-1.0,3794,15.0,67.01425685767254,27.149530204689302,258.6366666666667
Mostly cloudy (7/8),2014-05-23,-1.0,3795,10.0,67.01425685767254,27.149530204689302,245.26666666666665
Clear (1/8),2014-05-24,-1.0,3796,11.6,67.01425685767254,27.149530204689302,253.44296296296292
Mostly cloudy (7/8),2014-05-25,-1.0,3797,6.7,67.01425685767254,27.149530204689302,204.7733333333333
Mostly cloudy (7/8),2014-05-26,-1.0,3798,4.5,67.01425685767254,27.149530204689302,191.01
Cloudy (8/8),2014-05-27,-1.0,3799,4.9,67.01425685767254,27.149530204689302,186.67
Clear (0/8),2014-05-28,-1.0,3800,7.3,67.01425685767254,27.149530204689302,143.4
Clear (0/8),2014-05-29,-1.0,3801,12.0,67.01425685767254,27.149530204689302,158.67555555555555
Clear (0/8),2014-05-30,-1.0,3802,12.6,67.01425685767254,27.149530204689302,324.35
Mostly cloudy (7/8),2014-05-31,-1.0,3803,10.7,67.01425685767254,27.149530204689302,262.3233333333333
Cloudy (8/8),2014-06-01,-1.0,3804,6.3,67.01425685767254,27.149530204689302,244.7969209534427
Clear (0/8),2014-06-02,-1.0,3805,11.0,67.01425685767254,27.149530204689302,265.0669696969697
Clear (0/8),2014-06-03,-1.0,3806,16.4,67.01425685767254,27.149530204689302,314.2009090909091
Clear (0/8),2014-06-04,-1.0,3807,19.1,67.01425685767254,27.149530204689302,269.5369696969697
Clear (1/8),2014-06-05,-1.0,3808,18.0,67.01425685767254,27.149530204689302,192.95515151515156
Clear (0/8),2014-06-06,-1.0,3809,19.6,67.01425685767254,27.149530204689302,239.2821212121212
Cloudy (8/8),2014-06-07,-1.0,3810,20.3,67.01425685767254,27.149530204689302,295.83424242424246
Mostly cloudy (7/8),2014-06-08,-1.0,3811,13.8,67.01425685767254,27.149530204689302,188.3612121212121
Mostly cloudy (7/8),2014-06-09,-1.0,3812,14.5,67.01425685767254,27.149530204689302,246.4730303030303
Clear (1/8),2014-06-10,-1.0,3813,10.9,67.01425685767254,27.149530204689302,314.2181818181818
Mostly cloudy (7/8),2014-06-11,-1.0,3814,13.8,67.01425685767254,27.149530204689302,262.5975757575758
Cloudy (8/8),2014-06-12,-1.0,3815,13.7,67.01425685767254,27.149530204689302,235.76363636363635
