,Average temperature [°C],Date
2713,14.1,2011-06-06
2714,21.3,2011-06-07
2715,23.8,2011-06-08
2716,23.0,2011-06-09
2717,23.1,2011-06-10
2718,15.6,2011-06-11
2719,9.0,2011-06-12
2720,7.7,2011-06-13
2721,11.7,2011-06-14
2722,13.0,2011-06-15
2723,10.4,2011-06-16
2724,8.2,2011-06-17
2725,11.6,2011-06-18
2726,11.4,2011-06-19
2727,13.0,2011-06-20
2728,11.7,2011-06-21
2729,11.6,2011-06-22
2730,15.1,2011-06-23
2731,13.5,2011-06-24
2732,14.4,2011-06-25
2733,13.7,2011-06-26
2734,15.2,2011-06-27
2735,18.1,2011-06-28
2736,22.4,2011-06-29
2737,23.4,2011-06-30
2738,15.2,2011-07-01
2739,12.4,2011-07-02
2740,11.1,2011-07-03
2741,13.5,2011-07-04
2742,16.3,2011-07-05
2743,15.6,2011-07-06
2744,16.9,2011-07-07
2745,21.8,2011-07-08
2746,23.6,2011-07-09
2747,23.4,2011-07-10
2748,21.4,2011-07-11
2749,15.3,2011-07-12
2750,10.3,2011-07-13
2751,14.1,2011-07-14
2752,13.6,2011-07-15
2753,15.4,2011-07-16
2754,14.2,2011-07-17
2755,16.5,2011-07-18
2756,19.0,2011-07-19
2757,19.6,2011-07-20
2758,20.5,2011-07-21
2759,18.6,2011-07-22
2760,18.0,2011-07-23
2761,15.7,2011-07-24
2762,17.5,2011-07-25
2763,17.6,2011-07-26
2764,16.8,2011-07-27
2765,14.3,2011-07-28
2766,15.9,2011-07-29
2767,14.2,2011-07-30
2768,14.1,2011-07-31
2769,14.3,2011-08-01
2770,17.0,2011-08-02
2771,17.4,2011-08-03
2772,11.2,2011-08-04
2773,10.3,2011-08-05
2774,10.9,2011-08-06
2775,10.1,2011-08-07
2776,8.7,2011-08-08
2777,8.9,2011-08-09
2778,9.1,2011-08-10
2779,8.8,2011-08-11
2780,8.8,2011-08-12
2781,10.6,2011-08-13
2782,12.8,2011-08-14
2783,13.6,2011-08-15
2784,13.9,2011-08-16
2785,13.4,2011-08-17
2786,14.4,2011-08-18
2787,11.0,2011-08-19
2788,12.4,2011-08-20
2789,11.3,2011-08-21
2790,13.6,2011-08-22
2791,13.7,2011-08-23
2792,13.7,2011-08-24
2793,11.3,2011-08-25
2794,13.7,2011-08-26
2795,16.8,2011-08-27
2796,18.1,2011-08-28
2797,15.6,2011-08-29
2798,11.6,2011-08-30
2799,9.4,2011-08-31
2800,8.8,2011-09-01
2801,9.1,2011-09-02
2802,6.8,2011-09-03
2803,8.6,2011-09-04
2804,12.4,2011-09-05
2805,15.9,2011-09-06
2806,12.9,2011-09-07
2807,13.4,2011-09-08
2808,13.9,2011-09-09
2809,12.7,2011-09-10
2810,11.0,2011-09-11
2811,10.9,2011-09-12
2812,11.1,2011-09-13
2813,11.4,2011-09-14
2814,9.9,2011-09-15
2815,9.4,2011-09-16
2816,4.5,2011-09-17
2817,5.3,2011-09-18
2818,7.3,2011-09-19
2819,5.9,2011-09-20
2820,7.1,2011-09-21
2821,6.4,2011-09-22
2822,3.9,2011-09-23
2823,5.0,2011-09-24
2824,6.7,2011-09-25
2825,5.2,2011-09-26
2826,7.3,2011-09-27
2827,5.7,2011-09-28
2828,5.4,2011-09-29
2829,8.3,2011-09-30
2830,4.6,2011-10-01
2831,6.0,2011-10-02
2832,4.0,2011-10-03
2833,5.2,2011-10-04
2834,6.2,2011-10-05
2835,4.2,2011-10-06
2836,5.0,2011-10-07
2837,4.0,2011-10-08
2838,-0.8,2011-10-09
2839,3.1,2011-10-10
2840,4.0,2011-10-11
2841,2.7,2011-10-12
2842,1.1,2011-10-13
2843,-1.3,2011-10-14
2844,2.2,2011-10-15
2845,4.2,2011-10-16
2846,4.4,2011-10-17
2847,5.0,2011-10-18
2848,4.4,2011-10-19
2849,3.5,2011-10-20
2850,2.6,2011-10-21
2851,-0.7,2011-10-22
2852,-0.9,2011-10-23
2853,1.4,2011-10-24
2854,2.5,2011-10-25
2855,1.1,2011-10-26
2856,1.6,2011-10-27
2857,2.9,2011-10-28
2858,3.4,2011-10-29
2859,3.0,2011-10-30
2860,2.5,2011-10-31
2861,3.0,2011-11-01
2862,5.1,2011-11-02
2863,-1.4,2011-11-03
2864,-0.3,2011-11-04
2865,2.2,2011-11-05
2866,4.6,2011-11-06
2867,4.0,2011-11-07
2868,0.1,2011-11-08
2869,-2.1,2011-11-09
2870,0.9,2011-11-10
2871,0.3,2011-11-11
2872,0.9,2011-11-12
2873,0.4,2011-11-13
2874,-1.7,2011-11-14
2875,-3.3,2011-11-15
2876,0.4,2011-11-16
2877,-3.1,2011-11-17
2878,-3.4,2011-11-18
2879,-7.0,2011-11-19
2880,-15.3,2011-11-20
2881,-6.0,2011-11-21
2882,-3.1,2011-11-22
2883,0.9,2011-11-23
2884,1.3,2011-11-24
2885,-0.9,2011-11-25
2886,-0.6,2011-11-26
2887,-12.8,2011-11-27
2888,-12.5,2011-11-28
2889,-13.1,2011-11-29
2890,0.9,2011-11-30
2891,1.2,2011-12-01
2892,1.4,2011-12-02
2893,-2.6,2011-12-03
2894,-1.9,2011-12-04
2895,-1.0,2011-12-05
2896,-3.1,2011-12-06
2897,-4.8,2011-12-07
2898,-3.0,2011-12-08
2899,-2.4,2011-12-09
2900,-4.0,2011-12-10
2901,-8.8,2011-12-11
2902,-13.0,2011-12-12
2903,-4.7,2011-12-13
2904,0.2,2011-12-14
2905,0.7,2011-12-15
2906,-0.3,2011-12-16
2907,-0.1,2011-12-17
2908,-1.4,2011-12-18
2909,-1.8,2011-12-19
2910,-4.4,2011-12-20
2911,-5.9,2011-12-21
2912,-2.8,2011-12-22
2913,-1.5,2011-12-23
2914,-1.6,2011-12-24
2915,-4.2,2011-12-25
2916,-1.4,2011-12-26
2917,-10.1,2011-12-27
2918,-10.1,2011-12-28
2919,-11.7,2011-12-29
2920,-5.6,2011-12-30
2921,-5.3,2011-12-31
2922,-6.1,2012-01-01
2923,-8.2,2012-01-02
2924,-4.9,2012-01-03
2925,-6.0,2012-01-04
2926,-9.6,2012-01-05
2927,-9.1,2012-01-06
2928,-6.3,2012-01-07
2929,-10.7,2012-01-08
2930,-20.4,2012-01-09
2931,-12.6,2012-01-10
2932,-6.4,2012-01-11
2933,-6.2,2012-01-12
2934,-7.3,2012-01-13
2935,-8.9,2012-01-14
2936,-15.1,2012-01-15
2937,-8.4,2012-01-16
2938,-14.3,2012-01-17
2939,-12.4,2012-01-18
2940,-8.0,2012-01-19
2941,-9.2,2012-01-20
2942,-9.5,2012-01-21
2943,-12.7,2012-01-22
2944,-22.6,2012-01-23
2945,-20.4,2012-01-24
2946,-15.8,2012-01-25
2947,-17.3,2012-01-26
2948,-16.3,2012-01-27
2949,-23.4,2012-01-28
2950,-14.7,2012-01-29
2951,-17.1,2012-01-30
2952,-26.4,2012-01-31
2953,-29.6,2012-02-01
2954,-28.9,2012-02-02
2955,-31.7,2012-02-03
2956,-34.0,2012-02-04
2957,-33.7,2012-02-05
2958,-27.5,2012-02-06
2959,-31.0,2012-02-07
2960,-25.8,2012-02-08
2961,-18.3,2012-02-09
2962,-8.8,2012-02-10
2963,-2.2,2012-02-11
2964,-4.7,2012-02-12
2965,-12.6,2012-02-13
2966,-11.7,2012-02-14
2967,-14.4,2012-02-15
2968,-18.7,2012-02-16
2969,-5.1,2012-02-17
2970,-3.5,2012-02-18
2971,-7.0,2012-02-19
2972,-9.3,2012-02-20
2973,-5.4,2012-02-21
2974,-9.6,2012-02-22
2975,-8.3,2012-02-23
2976,-17.2,2012-02-24
2977,-13.4,2012-02-25
2978,-14.8,2012-02-26
2979,-17.8,2012-02-27
2980,-7.5,2012-02-28
2981,-6.3,2012-02-29
2982,-3.6,2012-03-01
2983,-0.5,2012-03-02
2984,-4.9,2012-03-03
2985,-13.2,2012-03-04
2986,-15.3,2012-03-05
2987,-13.0,2012-03-06
2988,-9.4,2012-03-07
2989,-7.2,2012-03-08
2990,-3.8,2012-03-09
2991,-0.5,2012-03-10
2992,-2.3,2012-03-11
2993,-1.4,2012-03-12
2994,-3.4,2012-03-13
2995,-3.2,2012-03-14
2996,-7.6,2012-03-15
2997,3.0,2012-03-16
2998,-2.3,2012-03-17
2999,-5.2,2012-03-18
3000,-5.8,2012-03-19
3001,-6.8,2012-03-20
3002,-8.1,2012-03-21
3003,-4.9,2012-03-22
3004,-2.8,2012-03-23
3005,-3.5,2012-03-24
3006,-1.4,2012-03-25
3007,-3.0,2012-03-26
3008,-4.5,2012-03-27
3009,-0.8,2012-03-28
3010,-6.6,2012-03-29
3011,-12.3,2012-03-30
3012,-11.6,2012-03-31
3013,-11.7,2012-04-01
3014,-9.8,2012-04-02
3015,-6.4,2012-04-03
3016,-8.3,2012-04-04
3017,-6.2,2012-04-05
3018,-12.0,2012-04-06
3019,-7.9,2012-04-07
3020,-3.5,2012-04-08
3021,-5.2,2012-04-09
3022,-5.2,2012-04-10
3023,0.5,2012-04-11
3024,1.1,2012-04-12
3025,1.9,2012-04-13
3026,-0.4,2012-04-14
3027,-0.8,2012-04-15
3028,-2.1,2012-04-16
3029,-3.5,2012-04-17
3030,-2.6,2012-04-18
3031,-2.8,2012-04-19
3032,-0.7,2012-04-20
3033,-0.8,2012-04-21
3034,0.9,2012-04-22
3035,2.2,2012-04-23
3036,1.2,2012-04-24
3037,1.3,2012-04-25
3038,2.9,2012-04-26
3039,2.7,2012-04-27
3040,4.0,2012-04-28
3041,2.5,2012-04-29
3042,3.5,2012-04-30
3043,1.1,2012-05-01
3044,2.3,2012-05-02
3045,1.4,2012-05-03
3046,0.8,2012-05-04
3047,0.5,2012-05-05
3048,0.3,2012-05-06
3049,4.4,2012-05-07
3050,4.7,2012-05-08
3051,6.0,2012-05-09
3052,4.6,2012-05-10
3053,4.9,2012-05-11
3054,2.5,2012-05-12
3055,3.3,2012-05-13
3056,3.2,2012-05-14
3057,7.6,2012-05-15
3058,9.6,2012-05-16
3059,5.7,2012-05-17
3060,10.9,2012-05-18
3061,8.4,2012-05-19
3062,7.7,2012-05-20
3063,6.5,2012-05-21
3064,4.7,2012-05-22
3065,6.7,2012-05-23
3066,12.9,2012-05-24
3067,13.5,2012-05-25
3068,11.2,2012-05-26
3069,14.3,2012-05-27
3070,8.0,2012-05-28
3071,5.1,2012-05-29
3072,4.5,2012-05-30
3073,6.0,2012-05-31
3074,7.2,2012-06-01
3075,9.7,2012-06-02
3076,10.5,2012-06-03
3077,12.2,2012-06-04
3078,8.5,2012-06-05
3079,8.1,2012-06-06
3080,8.9,2012-06-07
3081,7.7,2012-06-08
3082,6.1,2012-06-09
3083,9.4,2012-06-10
3084,11.7,2012-06-11
3085,13.9,2012-06-12
3086,11.2,2012-06-13
3087,11.8,2012-06-14
3088,13.0,2012-06-15
3089,14.0,2012-06-16
3090,14.6,2012-06-17
3091,14.4,2012-06-18
3092,12.9,2012-06-19
3093,8.9,2012-06-20
3094,7.2,2012-06-21
3095,9.1,2012-06-22
3096,13.9,2012-06-23
3097,16.3,2012-06-24
3098,13.7,2012-06-25
3099,14.0,2012-06-26
3100,6.7,2012-06-27
3101,5.0,2012-06-28
3102,9.2,2012-06-29
3103,11.0,2012-06-30
3104,12.0,2012-07-01
3105,14.7,2012-07-02
3106,10.6,2012-07-03
3107,11.1,2012-07-04
3108,14.3,2012-07-05
3109,17.7,2012-07-06
3110,12.0,2012-07-07
3111,15.7,2012-07-08
3112,10.5,2012-07-09
3113,12.2,2012-07-10
3114,13.4,2012-07-11
3115,14.5,2012-07-12
3116,18.2,2012-07-13
3117,14.9,2012-07-14
3118,16.1,2012-07-15
3119,17.0,2012-07-16
3120,16.3,2012-07-17
3121,13.0,2012-07-18
3122,10.1,2012-07-19
3123,9.1,2012-07-20
3124,11.9,2012-07-21
3125,11.3,2012-07-22
3126,12.2,2012-07-23
3127,16.7,2012-07-24
3128,15.6,2012-07-25
3129,14.1,2012-07-26
3130,12.6,2012-07-27
3131,14.4,2012-07-28
3132,17.9,2012-07-29
3133,16.0,2012-07-30
3134,16.3,2012-07-31
3135,15.8,2012-08-01
3136,15.4,2012-08-02
3137,14.0,2012-08-03
3138,15.2,2012-08-04
3139,14.4,2012-08-05
3140,12.8,2012-08-06
3141,9.9,2012-08-07
3142,8.7,2012-08-08
3143,9.5,2012-08-09
3144,11.3,2012-08-10
3145,12.2,2012-08-11
3146,14.0,2012-08-12
3147,14.4,2012-08-13
3148,17.3,2012-08-14
3149,18.1,2012-08-15
3150,17.3,2012-08-16
3151,16.6,2012-08-17
3152,10.6,2012-08-18
3153,6.4,2012-08-19
3154,8.7,2012-08-20
3155,11.2,2012-08-21
3156,11.3,2012-08-22
3157,7.6,2012-08-23
3158,7.1,2012-08-24
3159,10.0,2012-08-25
3160,11.2,2012-08-26
3161,12.7,2012-08-27
3162,11.7,2012-08-28
3163,11.3,2012-08-29
3164,9.4,2012-08-30
3165,9.2,2012-08-31
3166,9.4,2012-09-01
3167,10.0,2012-09-02
3168,10.9,2012-09-03
3169,9.3,2012-09-04
3170,11.7,2012-09-05
3171,9.4,2012-09-06
3172,4.8,2012-09-07
3173,4.0,2012-09-08
3174,6.2,2012-09-09
3175,6.0,2012-09-10
3176,8.9,2012-09-11
3177,12.3,2012-09-12
3178,9.6,2012-09-13
3179,7.9,2012-09-14
3180,9.0,2012-09-15
3181,6.6,2012-09-16
3182,9.2,2012-09-17
3183,9.1,2012-09-18
3184,7.2,2012-09-19
3185,7.4,2012-09-20
3186,6.3,2012-09-21
3187,5.1,2012-09-22
3188,4.7,2012-09-23
3189,2.3,2012-09-24
3190,1.9,2012-09-25
3191,2.9,2012-09-26
3192,3.2,2012-09-27
3193,4.0,2012-09-28
3194,3.3,2012-09-29
3195,4.9,2012-09-30
3196,6.6,2012-10-01
3197,7.5,2012-10-02
3198,8.0,2012-10-03
3199,8.0,2012-10-04
3200,8.1,2012-10-05
3201,6.6,2012-10-06
3202,3.5,2012-10-07
3203,4.9,2012-10-08
3204,4.7,2012-10-09
3205,3.2,2012-10-10
3206,3.5,2012-10-11
3207,3.8,2012-10-12
3208,3.8,2012-10-13
3209,2.6,2012-10-14
3210,1.4,2012-10-15
3211,-0.4,2012-10-16
3212,-1.3,2012-10-17
3213,-1.2,2012-10-18
3214,-0.6,2012-10-19
3215,-2.6,2012-10-20
3216,-5.6,2012-10-21
3217,-5.4,2012-10-22
3218,-4.4,2012-10-23
3219,-3.1,2012-10-24
3220,-9.5,2012-10-25
3221,-14.9,2012-10-26
3222,-9.5,2012-10-27
3223,-7.7,2012-10-28
3224,-6.7,2012-10-29
3225,-2.2,2012-10-30
3226,-3.1,2012-10-31
3227,-2.3,2012-11-01
3228,0.7,2012-11-02
3229,0.1,2012-11-03
3230,-0.6,2012-11-04
3231,-0.8,2012-11-05
3232,-2.6,2012-11-06
3233,-4.6,2012-11-07
3234,-7.9,2012-11-08
3235,-11.2,2012-11-09
3236,-4.3,2012-11-10
3237,1.6,2012-11-11
3238,-0.1,2012-11-12
3239,-5.2,2012-11-13
3240,-7.8,2012-11-14
3241,-2.9,2012-11-15
3242,-6.7,2012-11-16
3243,-1.5,2012-11-17
3244,1.4,2012-11-18
3245,-1.0,2012-11-19
3246,-8.5,2012-11-20
3247,0.4,2012-11-21
3248,2.4,2012-11-22
3249,1.2,2012-11-23
3250,0.5,2012-11-24
3251,0.1,2012-11-25
3252,-2.9,2012-11-26
3253,-11.7,2012-11-27
3254,-18.0,2012-11-28
3255,-13.4,2012-11-29
3256,-17.7,2012-11-30
3257,-19.1,2012-12-01
3258,-10.7,2012-12-02
3259,-21.6,2012-12-03
3260,-24.3,2012-12-04
3261,-21.8,2012-12-05
3262,-17.2,2012-12-06
3263,-14.6,2012-12-07
3264,-5.2,2012-12-08
3265,-6.6,2012-12-09
3266,-9.0,2012-12-10
3267,-10.5,2012-12-11
3268,-8.4,2012-12-12
3269,-5.6,2012-12-13
3270,-7.6,2012-12-14
3271,-8.8,2012-12-15
3272,-9.0,2012-12-16
3273,-9.0,2012-12-17
3274,-10.9,2012-12-18
3275,-26.0,2012-12-19
3276,-23.8,2012-12-20
3277,-16.2,2012-12-21
3278,-21.3,2012-12-22
3279,-20.0,2012-12-23
3280,-20.1,2012-12-24
3281,-21.2,2012-12-25
3282,-17.3,2012-12-26
3283,-11.6,2012-12-27
3284,-14.8,2012-12-28
3285,-26.1,2012-12-29
3286,-7.8,2012-12-30
3287,-3.4,2012-12-31
3288,-1.3,2013-01-01
3289,-3.8,2013-01-02
3290,-5.4,2013-01-03
3291,-12.8,2013-01-04
3292,-11.3,2013-01-05
3293,-15.2,2013-01-06
3294,-11.1,2013-01-07
3295,-11.6,2013-01-08
3296,-9.2,2013-01-09
3297,-10.9,2013-01-10
3298,-10.2,2013-01-11
3299,-11.1,2013-01-12
3300,-13.9,2013-01-13
3301,-10.0,2013-01-14
3302,-23.1,2013-01-15
3303,-24.8,2013-01-16
3304,-18.1,2013-01-17
3305,-11.3,2013-01-18
3306,-5.6,2013-01-19
3307,-10.8,2013-01-20
3308,-5.4,2013-01-21
3309,-9.0,2013-01-22
3310,-10.7,2013-01-23
3311,-13.4,2013-01-24
3312,-24.3,2013-01-25
3313,-19.5,2013-01-26
3314,-13.9,2013-01-27
3315,-20.0,2013-01-28
3316,-3.5,2013-01-29
3317,-1.6,2013-01-30
3318,-2.7,2013-01-31
3319,-2.4,2013-02-01
3320,-5.1,2013-02-02
3321,-6.6,2013-02-03
3322,-6.9,2013-02-04
3323,-7.5,2013-02-05
3324,-15.4,2013-02-06
3325,-17.6,2013-02-07
3326,-13.3,2013-02-08
3327,-23.1,2013-02-09
3328,-25.6,2013-02-10
3329,-23.2,2013-02-11
3330,-16.4,2013-02-12
3331,-8.9,2013-02-13
3332,-2.9,2013-02-14
3333,-2.4,2013-02-15
3334,-2.1,2013-02-16
3335,-9.8,2013-02-17
3336,-9.3,2013-02-18
3337,-16.2,2013-02-19
3338,-16.1,2013-02-20
3339,-7.9,2013-02-21
3340,-9.9,2013-02-22
3341,-2.7,2013-02-23
3342,-0.4,2013-02-24
3343,-0.8,2013-02-25
3344,-0.7,2013-02-26
3345,-5.6,2013-02-27
3346,-5.2,2013-02-28
3347,-15.1,2013-03-01
3348,-18.9,2013-03-02
3349,-19.2,2013-03-03
3350,-19.0,2013-03-04
3351,-17.5,2013-03-05
3352,-15.7,2013-03-06
3353,-12.1,2013-03-07
3354,-12.6,2013-03-08
3355,-17.3,2013-03-09
3356,-10.1,2013-03-10
3357,-15.4,2013-03-11
3358,-22.1,2013-03-12
3359,-22.2,2013-03-13
3360,-23.0,2013-03-14
3361,-24.3,2013-03-15
3362,-21.2,2013-03-16
3363,-12.0,2013-03-17
3364,-10.7,2013-03-18
3365,-15.1,2013-03-19
3366,-11.5,2013-03-20
3367,-9.1,2013-03-21
3368,-4.4,2013-03-22
3369,-3.6,2013-03-23
3370,-3.9,2013-03-24
3371,-5.1,2013-03-25
3372,-10.1,2013-03-26
3373,-7.0,2013-03-27
3374,-11.9,2013-03-28
3375,-10.2,2013-03-29
3376,-5.4,2013-03-30
3377,-3.9,2013-03-31
3378,-4.0,2013-04-01
3379,-6.1,2013-04-02
3380,-4.6,2013-04-03
3381,-3.6,2013-04-04
3382,-7.2,2013-04-05
3383,-8.5,2013-04-06
3384,-7.0,2013-04-07
3385,-11.0,2013-04-08
3386,-9.0,2013-04-09
3387,-3.2,2013-04-10
3388,-2.6,2013-04-11
3389,-2.7,2013-04-12
3390,2.2,2013-04-13
3391,2.9,2013-04-14
3392,2.6,2013-04-15
3393,1.5,2013-04-16
3394,2.9,2013-04-17
3395,2.5,2013-04-18
3396,1.6,2013-04-19
3397,2.0,2013-04-20
3398,2.5,2013-04-21
3399,5.0,2013-04-22
3400,2.7,2013-04-23
3401,2.1,2013-04-24
3402,2.4,2013-04-25
3403,2.8,2013-04-26
3404,1.5,2013-04-27
3405,1.2,2013-04-28
3406,1.9,2013-04-29
3407,2.8,2013-04-30
3408,2.9,2013-05-01
3409,3.1,2013-05-02
3410,3.0,2013-05-03
3411,1.0,2013-05-04
3412,1.5,2013-05-05
3413,4.7,2013-05-06
3414,7.5,2013-05-07
3415,5.2,2013-05-08
3416,4.8,2013-05-09
3417,6.0,2013-05-10
3418,2.9,2013-05-11
3419,4.6,2013-05-12
3420,5.3,2013-05-13
3421,5.3,2013-05-14
3422,6.9,2013-05-15
3423,11.3,2013-05-16
3424,14.8,2013-05-17
3425,17.4,2013-05-18
3426,9.2,2013-05-19
3427,9.3,2013-05-20
3428,13.5,2013-05-21
3429,12.9,2013-05-22
3430,11.2,2013-05-23
3431,11.8,2013-05-24
3432,13.7,2013-05-25
3433,9.4,2013-05-26
3434,15.7,2013-05-27
3435,18.4,2013-05-28
3436,19.6,2013-05-29
3437,20.2,2013-05-30
3438,20.6,2013-05-31
3439,21.1,2013-06-01
3440,18.0,2013-06-02
3441,19.6,2013-06-03
3442,11.1,2013-06-04
3443,9.5,2013-06-05
3444,13.1,2013-06-06
3445,15.6,2013-06-07
3446,15.3,2013-06-08
3447,14.2,2013-06-09
3448,11.2,2013-06-10
3449,7.0,2013-06-11
3450,5.3,2013-06-12
3451,10.9,2013-06-13
3452,11.5,2013-06-14
3453,12.9,2013-06-15
3454,11.8,2013-06-16
3455,10.6,2013-06-17
3456,8.9,2013-06-18
3457,10.6,2013-06-19
3458,13.7,2013-06-20
3459,12.8,2013-06-21
3460,17.4,2013-06-22
3461,16.4,2013-06-23
3462,19.7,2013-06-24
3463,19.5,2013-06-25
3464,18.6,2013-06-26
3465,15.4,2013-06-27
3466,16.0,2013-06-28
3467,18.6,2013-06-29
3468,19.5,2013-06-30
3469,18.9,2013-07-01
3470,16.8,2013-07-02
3471,16.7,2013-07-03
3472,16.3,2013-07-04
3473,16.7,2013-07-05
3474,16.3,2013-07-06
3475,17.4,2013-07-07
3476,14.8,2013-07-08
3477,10.5,2013-07-09
3478,11.8,2013-07-10
3479,12.5,2013-07-11
3480,10.7,2013-07-12
3481,10.4,2013-07-13
3482,13.3,2013-07-14
3483,12.0,2013-07-15
3484,12.6,2013-07-16
3485,10.4,2013-07-17
3486,11.9,2013-07-18
3487,11.5,2013-07-19
3488,11.6,2013-07-20
3489,12.4,2013-07-21
3490,11.5,2013-07-22
3491,12.9,2013-07-23
3492,15.5,2013-07-24
3493,17.4,2013-07-25
3494,18.5,2013-07-26
3495,17.9,2013-07-27
3496,19.9,2013-07-28
3497,18.9,2013-07-29
3498,16.8,2013-07-30
3499,18.9,2013-07-31
3500,16.2,2013-08-01
3501,16.9,2013-08-02
3502,19.0,2013-08-03
3503,19.4,2013-08-04
3504,17.6,2013-08-05
3505,17.7,2013-08-06
3506,17.6,2013-08-07
3507,14.7,2013-08-08
3508,11.5,2013-08-09
3509,11.7,2013-08-10
3510,11.9,2013-08-11
3511,12.5,2013-08-12
3512,14.6,2013-08-13
3513,13.3,2013-08-14
3514,12.6,2013-08-15
3515,11.7,2013-08-16
3516,12.5,2013-08-17
3517,15.5,2013-08-18
3518,15.7,2013-08-19
3519,16.3,2013-08-20
3520,13.9,2013-08-21
3521,9.6,2013-08-22
3522,10.1,2013-08-23
3523,13.9,2013-08-24
3524,12.3,2013-08-25
3525,13.9,2013-08-26
3526,16.4,2013-08-27
3527,12.9,2013-08-28
3528,9.2,2013-08-29
3529,8.4,2013-08-30
3530,10.3,2013-08-31
3531,12.5,2013-09-01
3532,11.3,2013-09-02
3533,9.4,2013-09-03
3534,11.6,2013-09-04
3535,13.1,2013-09-05
3536,14.4,2013-09-06
3537,12.4,2013-09-07
3538,8.4,2013-09-08
3539,9.2,2013-09-09
3540,12.0,2013-09-10
3541,10.0,2013-09-11
3542,7.5,2013-09-12
3543,9.7,2013-09-13
3544,13.3,2013-09-14
3545,13.5,2013-09-15
3546,11.4,2013-09-16
3547,11.2,2013-09-17
3548,13.2,2013-09-18
3549,11.3,2013-09-19
3550,11.0,2013-09-20
3551,9.4,2013-09-21
3552,8.0,2013-09-22
3553,5.1,2013-09-23
3554,3.6,2013-09-24
3555,2.7,2013-09-25
3556,5.0,2013-09-26
3557,5.3,2013-09-27
3558,4.9,2013-09-28
3559,2.1,2013-09-29
3560,0.1,2013-09-30
3561,1.7,2013-10-01
3562,5.9,2013-10-02
3563,4.4,2013-10-03
3564,6.1,2013-10-04
3565,7.1,2013-10-05
3566,6.2,2013-10-06
3567,4.4,2013-10-07
3568,3.0,2013-10-08
3569,2.6,2013-10-09
3570,4.1,2013-10-10
3571,3.1,2013-10-11
3572,5.6,2013-10-12
3573,1.2,2013-10-13
3574,0.2,2013-10-14
3575,-1.1,2013-10-15
3576,-4.7,2013-10-16
3577,-9.4,2013-10-17
3578,-6.9,2013-10-18
3579,-5.7,2013-10-19
3580,-1.0,2013-10-20
3581,-4.6,2013-10-21
3582,-3.9,2013-10-22
3583,-2.3,2013-10-23
3584,-4.5,2013-10-24
3585,-1.9,2013-10-25
3586,-2.6,2013-10-26
3587,-0.7,2013-10-27
3588,2.1,2013-10-28
3589,3.4,2013-10-29
3590,0.7,2013-10-30
3591,-1.5,2013-10-31
3592,-1.1,2013-11-01
3593,-2.7,2013-11-02
3594,-1.4,2013-11-03
3595,-1.8,2013-11-04
3596,-1.2,2013-11-05
3597,-1.5,2013-11-06
3598,-3.4,2013-11-07
3599,-5.4,2013-11-08
3600,-3.5,2013-11-09
3601,0.5,2013-11-10
3602,-5.9,2013-11-11
3603,-2.1,2013-11-12
3604,-2.0,2013-11-13
3605,-10.9,2013-11-14
3606,-9.4,2013-11-15
3607,-2.4,2013-11-16
3608,-5.2,2013-11-17
3609,-2.8,2013-11-18
3610,-2.3,2013-11-19
3611,-12.7,2013-11-20
3612,-16.7,2013-11-21
3613,-14.4,2013-11-22
3614,-9.5,2013-11-23
3615,-10.2,2013-11-24
3616,-5.3,2013-11-25
3617,-6.4,2013-11-26
3618,-3.4,2013-11-27
3619,-3.8,2013-11-28
3620,-17.3,2013-11-29
3621,-13.6,2013-11-30
3622,-22.0,2013-12-01
3623,-14.6,2013-12-02
3624,-2.4,2013-12-03
3625,-8.2,2013-12-04
3626,-8.4,2013-12-05
3627,-11.0,2013-12-06
3628,-21.2,2013-12-07
3629,-30.8,2013-12-08
3630,-32.2,2013-12-09
3631,-12.1,2013-12-10
3632,-0.1,2013-12-11
3633,-2.0,2013-12-12
3634,-6.8,2013-12-13
3635,-20.0,2013-12-14
3636,-8.7,2013-12-15
3637,-2.3,2013-12-16
3638,-6.4,2013-12-17
3639,-17.5,2013-12-18
3640,-9.7,2013-12-19
3641,-2.7,2013-12-20
3642,-3.8,2013-12-21
3643,-4.6,2013-12-22
3644,-4.2,2013-12-23
3645,-5.1,2013-12-24
3646,0.3,2013-12-25
3647,1.8,2013-12-26
3648,0.5,2013-12-27
3649,0.6,2013-12-28
3650,1.5,2013-12-29
3651,0.2,2013-12-30
3652,-1.0,2013-12-31
3653,-5.9,2014-01-01
3654,-4.7,2014-01-02
3655,-1.5,2014-01-03
3656,-3.0,2014-01-04
3657,-1.3,2014-01-05
3658,-0.5,2014-01-06
3659,-2.0,2014-01-07
3660,-1.3,2014-01-08
3661,-9.8,2014-01-09
3662,-18.6,2014-01-10
3663,-27.3,2014-01-11
3664,-22.9,2014-01-12
3665,-17.3,2014-01-13
3666,-27.8,2014-01-14
3667,-23.6,2014-01-15
3668,-22.7,2014-01-16
3669,-25.8,2014-01-17
3670,-29.9,2014-01-18
3671,-33.3,2014-01-19
3672,-20.8,2014-01-20
3673,-14.6,2014-01-21
3674,-16.9,2014-01-22
3675,-12.0,2014-01-23
3676,-20.3,2014-01-24
3677,-19.8,2014-01-25
3678,-10.8,2014-01-26
3679,-11.2,2014-01-27
3680,-14.4,2014-01-28
