,Average temperature [°C],Date
4988,6.3,2017-08-28
4989,10.2,2017-08-29
4990,11.0,2017-08-30
4991,9.5,2017-08-31
4992,7.4,2017-09-01
4993,5.1,2017-09-02
4994,8.9,2017-09-03
4995,8.6,2017-09-04
4996,8.7,2017-09-05
4997,8.4,2017-09-06
4998,8.1,2017-09-07
4999,6.8,2017-09-08
5000,5.7,2017-09-09
5001,5.5,2017-09-10
5002,7.0,2017-09-11
5003,9.0,2017-09-12
5004,6.2,2017-09-13
5005,4.2,2017-09-14
5006,3.6,2017-09-15
5007,4.0,2017-09-16
5008,3.9,2017-09-17
5009,4.6,2017-09-18
5010,4.3,2017-09-19
5011,3.0,2017-09-20
5012,4.6,2017-09-21
5013,6.7,2017-09-22
5014,5.9,2017-09-23
5015,7.4,2017-09-24
5016,7.2,2017-09-25
5017,6.9,2017-09-26
5018,5.5,2017-09-27
5019,4.1,2017-09-28
5020,3.9,2017-09-29
5021,3.3,2017-09-30
5022,1.9,2017-10-01
5023,3.1,2017-10-02
5024,3.8,2017-10-03
5025,3.4,2017-10-04
5026,4.4,2017-10-05
5027,4.4,2017-10-06
5028,3.8,2017-10-07
5029,3.9,2017-10-08
5030,2.5,2017-10-09
5031,0.0,2017-10-10
5032,0.8,2017-10-11
5033,2.7,2017-10-12
5034,-0.2,2017-10-13
5035,2.4,2017-10-14
5036,2.6,2017-10-15
5037,0.4,2017-10-16
5038,0.6,2017-10-17
5039,0.8,2017-10-18
5040,-1.0,2017-10-19
5041,-4.7,2017-10-20
5042,-1.8,2017-10-21
5043,-1.1,2017-10-22
5044,-5.1,2017-10-23
5045,-4.6,2017-10-24
5046,-2.3,2017-10-25
5047,-3.4,2017-10-26
5048,-2.3,2017-10-27
5049,-0.6,2017-10-28
5050,-6.2,2017-10-29
5051,-13.2,2017-10-30
5052,-15.2,2017-10-31
5053,-14.7,2017-11-01
5054,-6.4,2017-11-02
5055,-3.8,2017-11-03
5056,-0.6,2017-11-04
5057,-2.1,2017-11-05
5058,0.3,2017-11-06
5059,-3.3,2017-11-07
5060,-3.5,2017-11-08
5061,-0.5,2017-11-09
5062,0.3,2017-11-10
5063,-0.7,2017-11-11
5064,-1.1,2017-11-12
5065,-1.3,2017-11-13
5066,-3.3,2017-11-14
5067,-4.5,2017-11-15
5068,-9.0,2017-11-16
5069,-14.1,2017-11-17
5070,-8.6,2017-11-18
5071,-9.3,2017-11-19
5072,-12.9,2017-11-20
5073,-14.5,2017-11-21
5074,-21.9,2017-11-22
5075,-17.4,2017-11-23
5076,-6.2,2017-11-24
5077,-0.6,2017-11-25
5078,-2.4,2017-11-26
5079,-3.5,2017-11-27
5080,-8.4,2017-11-28
5081,-9.8,2017-11-29
5082,-10.1,2017-11-30
5083,-4.7,2017-12-01
5084,-5.2,2017-12-02
5085,-4.9,2017-12-03
5086,-17.5,2017-12-04
5087,-18.9,2017-12-05
5088,-21.8,2017-12-06
5089,-19.6,2017-12-07
5090,-8.8,2017-12-08
5091,-5.4,2017-12-09
5092,-2.4,2017-12-10
5093,-3.1,2017-12-11
5094,-5.7,2017-12-12
5095,-5.9,2017-12-13
5096,-9.5,2017-12-14
5097,-5.1,2017-12-15
5098,-9.5,2017-12-16
5099,-10.0,2017-12-17
5100,-16.1,2017-12-18
5101,-13.7,2017-12-19
5102,-1.3,2017-12-20
5103,-5.9,2017-12-21
5104,-11.9,2017-12-22
5105,-13.9,2017-12-23
5106,-21.5,2017-12-24
5107,-24.6,2017-12-25
5108,-18.0,2017-12-26
5109,-13.8,2017-12-27
5110,-20.2,2017-12-28
5111,-19.1,2017-12-29
5112,-4.8,2017-12-30
5113,-4.1,2017-12-31
5114,-4.2,2018-01-01
5115,-5.8,2018-01-02
5116,-5.6,2018-01-03
5117,-12.1,2018-01-04
5118,-15.7,2018-01-05
5119,-9.7,2018-01-06
5120,-7.3,2018-01-07
5121,-14.4,2018-01-08
5122,-13.5,2018-01-09
5123,-6.6,2018-01-10
5124,-6.6,2018-01-11
5125,-9.5,2018-01-12
5126,-11.2,2018-01-13
5127,-5.2,2018-01-14
5128,-5.0,2018-01-15
5129,-12.2,2018-01-16
5130,-14.8,2018-01-17
5131,-12.0,2018-01-18
5132,-14.1,2018-01-19
5133,-15.0,2018-01-20
5134,-13.0,2018-01-21
5135,-21.1,2018-01-22
5136,-22.3,2018-01-23
5137,-24.3,2018-01-24
5138,-10.0,2018-01-25
5139,-9.7,2018-01-26
5140,-11.2,2018-01-27
5141,-18.6,2018-01-28
5142,-9.9,2018-01-29
5143,-8.6,2018-01-30
5144,-14.7,2018-01-31
5145,-22.2,2018-02-01
5146,-14.5,2018-02-02
5147,-17.6,2018-02-03
5148,-25.0,2018-02-04
5149,-16.3,2018-02-05
5150,-15.1,2018-02-06
5151,-14.8,2018-02-07
5152,-16.0,2018-02-08
5153,-6.2,2018-02-09
5154,-6.2,2018-02-10
5155,-6.4,2018-02-11
5156,-12.6,2018-02-12
5157,-7.7,2018-02-13
5158,-3.5,2018-02-14
5159,-3.5,2018-02-15
5160,-5.2,2018-02-16
5161,-8.9,2018-02-17
5162,-13.9,2018-02-18
5163,-15.5,2018-02-19
5164,-15.3,2018-02-20
5165,-13.5,2018-02-21
5166,-14.4,2018-02-22
5167,-21.4,2018-02-23
5168,-19.5,2018-02-24
5169,-12.0,2018-02-25
5170,-8.3,2018-02-26
5171,-11.8,2018-02-27
5172,-12.8,2018-02-28
5173,-4.8,2018-03-01
5174,-7.3,2018-03-02
5175,-16.9,2018-03-03
5176,-16.6,2018-03-04
5177,-17.8,2018-03-05
5178,-19.4,2018-03-06
5179,-20.4,2018-03-07
5180,-17.8,2018-03-08
5181,-13.6,2018-03-09
5182,-8.0,2018-03-10
5183,-4.4,2018-03-11
5184,-10.4,2018-03-12
5185,-10.5,2018-03-13
5186,-10.8,2018-03-14
5187,-12.0,2018-03-15
5188,-12.8,2018-03-16
5189,-5.5,2018-03-17
5190,-5.0,2018-03-18
5191,-10.2,2018-03-19
5192,-16.5,2018-03-20
5193,-9.9,2018-03-21
5194,-10.9,2018-03-22
5195,-12.8,2018-03-23
5196,-11.9,2018-03-24
5197,-14.6,2018-03-25
5198,-11.1,2018-03-26
5199,-8.6,2018-03-27
5200,-7.2,2018-03-28
5201,-4.1,2018-03-29
5202,-7.9,2018-03-30
5203,-6.8,2018-03-31
5204,-7.9,2018-04-01
5205,-6.4,2018-04-02
5206,-3.9,2018-04-03
5207,-3.3,2018-04-04
5208,-2.6,2018-04-05
5209,-2.3,2018-04-06
5210,-4.8,2018-04-07
5211,-6.8,2018-04-08
5212,-4.2,2018-04-09
5213,-3.4,2018-04-10
5214,-2.7,2018-04-11
5215,0.1,2018-04-12
5216,0.4,2018-04-13
5217,1.7,2018-04-14
5218,1.0,2018-04-15
5219,3.3,2018-04-16
5220,1.7,2018-04-17
5221,2.3,2018-04-18
5222,-2.0,2018-04-19
5223,-2.8,2018-04-20
5224,-2.8,2018-04-21
5225,-1.2,2018-04-22
5226,-0.6,2018-04-23
5227,3.2,2018-04-24
5228,1.2,2018-04-25
5229,1.7,2018-04-26
5230,2.3,2018-04-27
5231,1.5,2018-04-28
5232,-1.2,2018-04-29
5233,0.5,2018-04-30
5234,1.1,2018-05-01
5235,2.1,2018-05-02
5236,3.4,2018-05-03
5237,1.1,2018-05-04
5238,1.5,2018-05-05
5239,5.2,2018-05-06
5240,1.8,2018-05-07
5241,4.4,2018-05-08
5242,8.6,2018-05-09
5243,10.9,2018-05-10
5244,12.6,2018-05-11
5245,5.7,2018-05-12
5246,9.9,2018-05-13
5247,12.2,2018-05-14
5248,11.7,2018-05-15
5249,14.8,2018-05-16
5250,4.4,2018-05-17
5251,5.4,2018-05-18
5252,8.6,2018-05-19
5253,8.9,2018-05-20
5254,12.6,2018-05-21
5255,11.5,2018-05-22
5256,4.9,2018-05-23
5257,6.3,2018-05-24
5258,13.3,2018-05-25
5259,9.3,2018-05-26
5260,7.7,2018-05-27
5261,13.3,2018-05-28
5262,11.0,2018-05-29
5263,5.4,2018-05-30
5264,8.4,2018-05-31
5265,11.2,2018-06-01
5266,7.6,2018-06-02
5267,6.2,2018-06-03
5268,4.2,2018-06-04
5269,3.2,2018-06-05
5270,3.0,2018-06-06
5271,3.6,2018-06-07
5272,4.6,2018-06-08
5273,7.4,2018-06-09
5274,8.6,2018-06-10
5275,5.5,2018-06-11
5276,2.6,2018-06-12
5277,4.2,2018-06-13
5278,9.9,2018-06-14
5279,13.9,2018-06-15
5280,14.7,2018-06-16
5281,14.0,2018-06-17
5282,14.4,2018-06-18
5283,13.6,2018-06-19
5284,12.6,2018-06-20
5285,10.3,2018-06-21
5286,10.2,2018-06-22
5287,9.6,2018-06-23
5288,9.5,2018-06-24
5289,13.9,2018-06-25
5290,15.3,2018-06-26
5291,12.5,2018-06-27
5292,8.8,2018-06-28
5293,8.3,2018-06-29
5294,7.7,2018-06-30
5295,13.4,2018-07-01
5296,18.7,2018-07-02
5297,19.6,2018-07-03
5298,9.7,2018-07-04
5299,11.3,2018-07-05
5300,14.9,2018-07-06
5301,11.3,2018-07-07
5302,14.7,2018-07-08
5303,18.3,2018-07-09
5304,18.9,2018-07-10
5305,19.8,2018-07-11
5306,21.3,2018-07-12
5307,20.4,2018-07-13
5308,15.0,2018-07-14
5309,17.1,2018-07-15
5310,18.5,2018-07-16
5311,23.4,2018-07-17
5312,23.9,2018-07-18
5313,24.8,2018-07-19
5314,23.8,2018-07-20
5315,21.1,2018-07-21
5316,19.2,2018-07-22
5317,18.9,2018-07-23
5318,20.8,2018-07-24
5319,22.3,2018-07-25
5320,13.2,2018-07-26
5321,13.8,2018-07-27
5322,16.1,2018-07-28
5323,18.8,2018-07-29
5324,22.6,2018-07-30
5325,23.4,2018-07-31
5326,23.8,2018-08-01
5327,17.9,2018-08-02
5328,14.0,2018-08-03
5329,11.7,2018-08-04
5330,12.5,2018-08-05
5331,9.0,2018-08-06
5332,9.0,2018-08-07
5333,12.9,2018-08-08
5334,16.0,2018-08-09
5335,15.1,2018-08-10
5336,13.7,2018-08-11
5337,11.4,2018-08-12
5338,8.1,2018-08-13
5339,7.3,2018-08-14
5340,9.6,2018-08-15
5341,10.8,2018-08-16
5342,15.8,2018-08-17
5343,15.8,2018-08-18
5344,11.6,2018-08-19
5345,9.2,2018-08-20
5346,8.3,2018-08-21
5347,7.3,2018-08-22
5348,8.3,2018-08-23
5349,10.4,2018-08-24
5350,13.8,2018-08-25
5351,11.2,2018-08-26
5352,7.3,2018-08-27
5353,7.5,2018-08-28
5354,11.4,2018-08-29
5355,14.0,2018-08-30
5356,9.7,2018-08-31
5357,9.8,2018-09-01
5358,12.8,2018-09-02
5359,15.3,2018-09-03
5360,9.8,2018-09-04
5361,8.2,2018-09-05
5362,6.8,2018-09-06
5363,6.1,2018-09-07
5364,6.9,2018-09-08
5365,10.3,2018-09-09
5366,11.7,2018-09-10
5367,11.2,2018-09-11
5368,8.8,2018-09-12
5369,9.3,2018-09-13
5370,7.7,2018-09-14
5371,7.8,2018-09-15
5372,6.2,2018-09-16
5373,5.2,2018-09-17
5374,2.7,2018-09-18
5375,4.4,2018-09-19
5376,8.1,2018-09-20
5377,8.4,2018-09-21
5378,9.7,2018-09-22
5379,7.9,2018-09-23
5380,3.8,2018-09-24
5381,0.7,2018-09-25
5382,2.1,2018-09-26
5383,2.0,2018-09-27
5384,-1.2,2018-09-28
5385,-1.7,2018-09-29
5386,1.8,2018-09-30
5387,0.8,2018-10-01
5388,-0.9,2018-10-02
5389,-0.6,2018-10-03
5390,-3.2,2018-10-04
5391,-2.2,2018-10-05
5392,-1.3,2018-10-06
5393,-3.3,2018-10-07
5394,-1.5,2018-10-08
5395,1.8,2018-10-09
5396,-0.7,2018-10-10
5397,-1.0,2018-10-11
5398,1.9,2018-10-12
5399,6.4,2018-10-13
5400,9.5,2018-10-14
5401,5.2,2018-10-15
5402,-0.1,2018-10-16
5403,0.9,2018-10-17
5404,1.5,2018-10-18
5405,-1.0,2018-10-19
5406,-0.5,2018-10-20
5407,2.6,2018-10-21
5408,-1.0,2018-10-22
5409,-5.4,2018-10-23
5410,-5.5,2018-10-24
5411,-3.8,2018-10-25
5412,-2.6,2018-10-26
5413,-5.5,2018-10-27
5414,-12.1,2018-10-28
5415,-9.9,2018-10-29
5416,-7.6,2018-10-30
5417,-2.0,2018-10-31
5418,0.1,2018-11-01
5419,-4.0,2018-11-02
5420,-0.9,2018-11-03
5421,0.3,2018-11-04
5422,1.3,2018-11-05
5423,1.2,2018-11-06
5424,-0.6,2018-11-07
5425,-0.7,2018-11-08
5426,0.0,2018-11-09
5427,-0.1,2018-11-10
5428,-0.6,2018-11-11
5429,1.5,2018-11-12
5430,1.2,2018-11-13
5431,-2.1,2018-11-14
5432,1.3,2018-11-15
5433,2.7,2018-11-16
5434,3.0,2018-11-17
5435,-3.3,2018-11-18
5436,-4.7,2018-11-19
5437,-0.3,2018-11-20
5438,-0.3,2018-11-21
5439,-0.6,2018-11-22
5440,-3.7,2018-11-23
5441,-3.7,2018-11-24
5442,-10.6,2018-11-25
5443,-6.8,2018-11-26
5444,-9.6,2018-11-27
5445,-9.9,2018-11-28
5446,-5.2,2018-11-29
5447,-0.5,2018-11-30
5448,1.2,2018-12-01
5449,-3.4,2018-12-02
5450,-3.2,2018-12-03
5451,-5.5,2018-12-04
5452,-5.5,2018-12-05
5453,-6.8,2018-12-06
5454,-10.0,2018-12-07
5455,-4.7,2018-12-08
5456,-4.3,2018-12-09
5457,-4.8,2018-12-10
5458,-5.5,2018-12-11
5459,-18.0,2018-12-12
5460,-12.0,2018-12-13
5461,-12.6,2018-12-14
5462,-10.7,2018-12-15
5463,-7.7,2018-12-16
5464,-6.3,2018-12-17
5465,-7.8,2018-12-18
5466,-9.1,2018-12-19
5467,-6.5,2018-12-20
5468,-7.1,2018-12-21
5469,-16.5,2018-12-22
5470,-17.7,2018-12-23
5471,-13.3,2018-12-24
5472,-8.0,2018-12-25
5473,-11.1,2018-12-26
5474,-11.5,2018-12-27
5475,-11.9,2018-12-28
5476,-5.2,2018-12-29
5477,-16.7,2018-12-30
5478,-12.0,2018-12-31
5479,-7.8,2019-01-01
5480,-18.6,2019-01-02
5481,-16.7,2019-01-03
5482,-8.2,2019-01-04
5483,-8.1,2019-01-05
5484,-4.0,2019-01-06
5485,-7.6,2019-01-07
5486,-13.2,2019-01-08
5487,-13.9,2019-01-09
5488,-8.5,2019-01-10
5489,-4.0,2019-01-11
5490,-2.9,2019-01-12
5491,-7.0,2019-01-13
5492,-8.8,2019-01-14
5493,-17.0,2019-01-15
5494,-15.3,2019-01-16
5495,-14.0,2019-01-17
5496,-13.8,2019-01-18
5497,-19.1,2019-01-19
5498,-22.1,2019-01-20
5499,-24.4,2019-01-21
5500,-17.1,2019-01-22
5501,-13.8,2019-01-23
5502,-11.6,2019-01-24
5503,-24.0,2019-01-25
5504,-26.2,2019-01-26
5505,-25.2,2019-01-27
5506,-25.9,2019-01-28
5507,-14.1,2019-01-29
5508,-10.3,2019-01-30
5509,-12.4,2019-01-31
5510,-17.1,2019-02-01
5511,-26.4,2019-02-02
5512,-29.2,2019-02-03
5513,-27.5,2019-02-04
5514,-24.0,2019-02-05
5515,-25.7,2019-02-06
5516,-17.8,2019-02-07
5517,-15.1,2019-02-08
5518,-15.3,2019-02-09
5519,-9.8,2019-02-10
5520,-7.1,2019-02-11
5521,-9.1,2019-02-12
5522,-10.7,2019-02-13
5523,-8.1,2019-02-14
5524,-2.5,2019-02-15
5525,-4.2,2019-02-16
5526,-8.6,2019-02-17
5527,-11.1,2019-02-18
5528,-10.1,2019-02-19
5529,-13.9,2019-02-20
5530,-22.2,2019-02-21
5531,-13.7,2019-02-22
5532,-2.5,2019-02-23
5533,0.8,2019-02-24
5534,-4.1,2019-02-25
5535,-5.4,2019-02-26
5536,-2.7,2019-02-27
5537,-10.9,2019-02-28
5538,-11.5,2019-03-01
5539,-20.8,2019-03-02
5540,-20.3,2019-03-03
5541,-15.9,2019-03-04
5542,-18.4,2019-03-05
5543,-13.0,2019-03-06
5544,-15.7,2019-03-07
5545,-14.7,2019-03-08
5546,-7.6,2019-03-09
5547,-7.9,2019-03-10
5548,-12.9,2019-03-11
5549,-15.4,2019-03-12
5550,-12.7,2019-03-13
5551,-7.0,2019-03-14
5552,-2.4,2019-03-15
5553,-3.3,2019-03-16
5554,-7.5,2019-03-17
5555,-4.4,2019-03-18
5556,-5.9,2019-03-19
5557,-7.2,2019-03-20
5558,-4.2,2019-03-21
5559,-1.9,2019-03-22
5560,-0.8,2019-03-23
5561,-2.8,2019-03-24
5562,-6.3,2019-03-25
5563,-9.7,2019-03-26
5564,-5.2,2019-03-27
5565,0.0,2019-03-28
5566,0.8,2019-03-29
5567,-2.6,2019-03-30
5568,-4.0,2019-03-31
5569,-3.9,2019-04-01
5570,-2.6,2019-04-02
5571,0.2,2019-04-03
5572,-2.9,2019-04-04
5573,-6.0,2019-04-05
5574,-1.3,2019-04-06
5575,-3.5,2019-04-07
5576,-5.7,2019-04-08
5577,-5.6,2019-04-09
5578,-5.2,2019-04-10
5579,-1.0,2019-04-11
5580,0.6,2019-04-12
5581,2.1,2019-04-13
5582,3.0,2019-04-14
5583,2.5,2019-04-15
5584,0.2,2019-04-16
5585,0.7,2019-04-17
5586,0.5,2019-04-18
5587,2.5,2019-04-19
5588,5.2,2019-04-20
5589,5.9,2019-04-21
5590,5.2,2019-04-22
5591,7.7,2019-04-23
5592,5.2,2019-04-24
5593,5.6,2019-04-25
5594,6.8,2019-04-26
5595,0.5,2019-04-27
5596,0.8,2019-04-28
5597,2.5,2019-04-29
5598,0.9,2019-04-30
5599,-2.6,2019-05-01
5600,-4.2,2019-05-02
5601,-3.5,2019-05-03
5602,-4.3,2019-05-04
5603,-2.3,2019-05-05
5604,-0.7,2019-05-06
5605,3.5,2019-05-07
5606,0.4,2019-05-08
5607,3.7,2019-05-09
5608,6.6,2019-05-10
5609,4.8,2019-05-11
5610,5.7,2019-05-12
5611,2.6,2019-05-13
5612,3.6,2019-05-14
5613,3.1,2019-05-15
5614,4.5,2019-05-16
5615,6.3,2019-05-17
5616,7.1,2019-05-18
5617,7.8,2019-05-19
5618,9.7,2019-05-20
5619,3.7,2019-05-21
5620,1.4,2019-05-22
5621,0.2,2019-05-23
5622,4.6,2019-05-24
5623,6.1,2019-05-25
5624,3.8,2019-05-26
5625,6.1,2019-05-27
5626,7.6,2019-05-28
5627,7.1,2019-05-29
5628,6.2,2019-05-30
5629,4.5,2019-05-31
5630,4.3,2019-06-01
5631,4.4,2019-06-02
5632,5.7,2019-06-03
5633,7.4,2019-06-04
5634,11.0,2019-06-05
5635,15.7,2019-06-06
5636,18.4,2019-06-07
5637,19.4,2019-06-08
5638,7.0,2019-06-09
5639,3.8,2019-06-10
5640,2.3,2019-06-11
5641,6.8,2019-06-12
5642,11.3,2019-06-13
5643,11.9,2019-06-14
5644,12.3,2019-06-15
5645,12.0,2019-06-16
5646,12.3,2019-06-17
5647,10.3,2019-06-18
5648,8.3,2019-06-19
5649,10.3,2019-06-20
5650,9.3,2019-06-21
5651,8.8,2019-06-22
5652,6.5,2019-06-23
5653,10.1,2019-06-24
5654,11.1,2019-06-25
5655,12.1,2019-06-26
5656,9.4,2019-06-27
5657,6.5,2019-06-28
5658,7.8,2019-06-29
5659,7.5,2019-06-30
5660,9.4,2019-07-01
5661,11.8,2019-07-02
5662,9.4,2019-07-03
5663,8.4,2019-07-04
5664,8.6,2019-07-05
5665,7.3,2019-07-06
5666,9.7,2019-07-07
5667,11.6,2019-07-08
5668,11.8,2019-07-09
5669,7.0,2019-07-10
5670,8.5,2019-07-11
5671,9.7,2019-07-12
5672,7.4,2019-07-13
5673,8.3,2019-07-14
5674,8.9,2019-07-15
5675,8.0,2019-07-16
5676,8.9,2019-07-17
5677,12.8,2019-07-18
5678,12.1,2019-07-19
5679,14.6,2019-07-20
5680,17.9,2019-07-21
5681,20.2,2019-07-22
5682,20.6,2019-07-23
5683,20.7,2019-07-24
5684,19.4,2019-07-25
5685,21.2,2019-07-26
5686,16.0,2019-07-27
5687,8.6,2019-07-28
5688,5.6,2019-07-29
5689,6.1,2019-07-30
5690,8.4,2019-07-31
5691,7.3,2019-08-01
5692,6.2,2019-08-02
5693,6.3,2019-08-03
5694,5.6,2019-08-04
5695,6.0,2019-08-05
5696,6.4,2019-08-06
5697,6.7,2019-08-07
5698,7.6,2019-08-08
5699,6.4,2019-08-09
5700,8.3,2019-08-10
5701,13.2,2019-08-11
5702,12.9,2019-08-12
5703,12.3,2019-08-13
5704,11.1,2019-08-14
5705,9.7,2019-08-15
5706,11.6,2019-08-16
5707,12.3,2019-08-17
5708,15.6,2019-08-18
5709,14.7,2019-08-19
5710,13.2,2019-08-20
5711,12.7,2019-08-21
5712,10.8,2019-08-22
5713,9.4,2019-08-23
5714,6.3,2019-08-24
5715,8.4,2019-08-25
5716,9.4,2019-08-26
5717,10.2,2019-08-27
5718,15.6,2019-08-28
5719,17.7,2019-08-29
5720,16.7,2019-08-30
5721,14.4,2019-08-31
5722,14.1,2019-09-01
5723,16.7,2019-09-02
5724,12.2,2019-09-03
5725,9.7,2019-09-04
5726,7.5,2019-09-05
5727,9.4,2019-09-06
5728,6.6,2019-09-07
5729,8.0,2019-09-08
5730,10.1,2019-09-09
5731,11.2,2019-09-10
5732,13.6,2019-09-11
5733,11.5,2019-09-12
5734,7.1,2019-09-13
5735,3.4,2019-09-14
5736,3.3,2019-09-15
5737,4.9,2019-09-16
5738,3.5,2019-09-17
5739,1.3,2019-09-18
5740,-0.1,2019-09-19
5741,0.9,2019-09-20
5742,-0.8,2019-09-21
5743,1.5,2019-09-22
5744,1.4,2019-09-23
5745,1.5,2019-09-24
5746,2.9,2019-09-25
5747,5.8,2019-09-26
5748,6.1,2019-09-27
5749,5.7,2019-09-28
5750,3.2,2019-09-29
5751,3.0,2019-09-30
5752,2.7,2019-10-01
5753,0.1,2019-10-02
5754,-0.4,2019-10-03
5755,-0.7,2019-10-04
5756,-1.5,2019-10-05
5757,1.9,2019-10-06
5758,1.9,2019-10-07
5759,0.2,2019-10-08
5760,0.7,2019-10-09
5761,-0.2,2019-10-10
5762,-0.5,2019-10-11
5763,-1.3,2019-10-12
5764,0.0,2019-10-13
5765,-0.2,2019-10-14
5766,-1.7,2019-10-15
5767,-3.6,2019-10-16
5768,-6.7,2019-10-17
5769,-2.0,2019-10-18
5770,-3.2,2019-10-19
5771,-12.1,2019-10-20
5772,-8.6,2019-10-21
5773,-2.7,2019-10-22
5774,-1.3,2019-10-23
5775,-3.7,2019-10-24
5776,-2.6,2019-10-25
5777,-3.2,2019-10-26
5778,-11.8,2019-10-27
5779,-14.6,2019-10-28
5780,-9.7,2019-10-29
5781,-17.0,2019-10-30
5782,-14.1,2019-10-31
5783,-14.3,2019-11-01
5784,-7.0,2019-11-02
5785,-9.0,2019-11-03
5786,-17.3,2019-11-04
5787,-15.1,2019-11-05
5788,-13.8,2019-11-06
5789,-15.4,2019-11-07
5790,-15.4,2019-11-08
5791,-13.5,2019-11-09
5792,-16.1,2019-11-10
5793,-13.5,2019-11-11
5794,-13.2,2019-11-12
5795,-4.4,2019-11-13
5796,-3.4,2019-11-14
5797,-4.4,2019-11-15
5798,-9.1,2019-11-16
5799,-11.0,2019-11-17
5800,-6.0,2019-11-18
5801,-2.0,2019-11-19
5802,-0.4,2019-11-20
5803,-0.7,2019-11-21
5804,-2.6,2019-11-22
5805,-0.7,2019-11-23
5806,-1.4,2019-11-24
5807,-2.4,2019-11-25
5808,-9.3,2019-11-26
5809,-19.7,2019-11-27
5810,-12.6,2019-11-28
5811,-9.7,2019-11-29
5812,-15.4,2019-11-30
5813,-9.3,2019-12-01
5814,-7.5,2019-12-02
5815,-9.0,2019-12-03
5816,-5.0,2019-12-04
5817,-0.8,2019-12-05
5818,-3.8,2019-12-06
5819,-5.0,2019-12-07
5820,-5.4,2019-12-08
5821,-11.5,2019-12-09
5822,-19.9,2019-12-10
5823,-10.8,2019-12-11
5824,-0.5,2019-12-12
5825,-1.0,2019-12-13
5826,-1.1,2019-12-14
5827,-1.6,2019-12-15
5828,-2.7,2019-12-16
5829,-4.6,2019-12-17
5830,-7.3,2019-12-18
5831,-10.0,2019-12-19
5832,-12.8,2019-12-20
5833,-6.7,2019-12-21
5834,-9.0,2019-12-22
5835,-3.9,2019-12-23
5836,-4.9,2019-12-24
5837,-4.1,2019-12-25
5838,-5.3,2019-12-26
5839,-12.8,2019-12-27
5840,-7.6,2019-12-28
5841,-2.0,2019-12-29
5842,-3.6,2019-12-30
5843,-13.7,2019-12-31
5844,-14.6,2020-01-01
5845,-3.2,2020-01-02
5846,-0.1,2020-01-03
5847,-8.3,2020-01-04
5848,-16.8,2020-01-05
5849,-11.4,2020-01-06
5850,-2.8,2020-01-07
5851,-0.7,2020-01-08
5852,-2.9,2020-01-09
5853,-8.0,2020-01-10
5854,-9.0,2020-01-11
5855,-8.0,2020-01-12
5856,-12.2,2020-01-13
5857,-7.9,2020-01-14
5858,-6.6,2020-01-15
5859,-5.8,2020-01-16
5860,-12.8,2020-01-17
5861,-16.0,2020-01-18
5862,-14.8,2020-01-19
5863,-6.1,2020-01-20
5864,-6.4,2020-01-21
5865,-7.6,2020-01-22
5866,-13.3,2020-01-23
5867,-10.2,2020-01-24
5868,-16.2,2020-01-25
5869,-19.1,2020-01-26
5870,-29.0,2020-01-27
5871,-25.4,2020-01-28
5872,-16.7,2020-01-29
5873,-10.3,2020-01-30
5874,-12.4,2020-01-31
5875,-13.1,2020-02-01
5876,-10.6,2020-02-02
5877,-9.5,2020-02-03
5878,-20.7,2020-02-04
5879,-19.6,2020-02-05
5880,-11.3,2020-02-06
5881,-13.4,2020-02-07
5882,-4.5,2020-02-08
5883,-3.6,2020-02-09
5884,-0.2,2020-02-10
5885,-1.1,2020-02-11
5886,-3.4,2020-02-12
5887,-6.2,2020-02-13
5888,-14.3,2020-02-14
5889,-11.8,2020-02-15
5890,-4.4,2020-02-16
5891,-3.3,2020-02-17
5892,-11.9,2020-02-18
5893,-14.2,2020-02-19
5894,-15.6,2020-02-20
5895,-3.4,2020-02-21
5896,-0.3,2020-02-22
5897,-4.8,2020-02-23
5898,-5.6,2020-02-24
5899,-15.0,2020-02-25
5900,-17.9,2020-02-26
5901,-12.5,2020-02-27
5902,-10.2,2020-02-28
5903,-17.2,2020-02-29
5904,-15.0,2020-03-01
5905,-12.8,2020-03-02
5906,-13.7,2020-03-03
5907,-15.0,2020-03-04
5908,-7.2,2020-03-05
5909,-8.2,2020-03-06
5910,-8.8,2020-03-07
5911,-3.1,2020-03-08
5912,0.9,2020-03-09
5913,-2.5,2020-03-10
5914,-6.9,2020-03-11
5915,-2.1,2020-03-12
5916,-11.7,2020-03-13
5917,-13.7,2020-03-14
5918,-5.4,2020-03-15
5919,-5.2,2020-03-16
5920,-4.3,2020-03-17
5921,-3.3,2020-03-18
5922,-7.3,2020-03-19
5923,-14.4,2020-03-20
5924,-11.6,2020-03-21
5925,-3.7,2020-03-22
5926,-1.3,2020-03-23
5927,1.5,2020-03-24
5928,1.6,2020-03-25
5929,-1.1,2020-03-26
5930,-0.2,2020-03-27
5931,-4.3,2020-03-28
5932,-8.5,2020-03-29
5933,-10.7,2020-03-30
5934,-8.0,2020-03-31
5935,-6.6,2020-04-01
5936,-8.0,2020-04-02
5937,-10.9,2020-04-03
5938,-12.1,2020-04-04
5939,-10.9,2020-04-05
5940,-7.5,2020-04-06
5941,-2.0,2020-04-07
5942,1.7,2020-04-08
5943,-4.2,2020-04-09
5944,-7.2,2020-04-10
5945,-7.1,2020-04-11
5946,-4.5,2020-04-12
5947,-2.2,2020-04-13
