,Average temperature [°C],Date
4989,0.5,2017-10-17
4990,-0.3,2017-10-18
4991,0.3,2017-10-19
4992,-4.2,2017-10-20
4993,-2.1,2017-10-21
4994,-0.9,2017-10-22
4995,-5.7,2017-10-23
4996,-3.1,2017-10-24
4997,-1.3,2017-10-25
4998,-2.8,2017-10-26
4999,-1.3,2017-10-27
5000,-0.3,2017-10-28
5001,-5.4,2017-10-29
5002,-7.6,2017-10-30
5003,-13.1,2017-10-31
5004,-15,2017-11-01
5005,-3.8,2017-11-02
5006,-1.4,2017-11-03
5007,-0.6,2017-11-04
5008,-2.4,2017-11-05
5009,0.4,2017-11-06
5010,-2.2,2017-11-07
5011,-2.5,2017-11-08
5012,-0.1,2017-11-09
5013,0.3,2017-11-10
5014,-0.7,2017-11-11
5015,-0.2,2017-11-12
5016,-1.6,2017-11-13
5017,-3.5,2017-11-14
5018,-9,2017-11-15
5019,-12.3,2017-11-16
5020,-13.6,2017-11-17
5021,-8.5,2017-11-18
5022,-7.1,2017-11-19
5023,-6.5,2017-11-20
5024,-10.3,2017-11-21
5025,-19.7,2017-11-22
5026,-14.7,2017-11-23
5027,-4.4,2017-11-24
5028,-0.1,2017-11-25
5029,-2.4,2017-11-26
5030,-3.6,2017-11-27
5031,-12.8,2017-11-28
5032,-16.9,2017-11-29
5033,-14.2,2017-11-30
5034,-7,2017-12-01
5035,-7,2017-12-02
5036,-4.9,2017-12-03
5037,-14.5,2017-12-04
5038,-20.1,2017-12-05
5039,-24.1,2017-12-06
5040,-24,2017-12-07
5041,-7.1,2017-12-08
5042,-4.8,2017-12-09
5043,-1.3,2017-12-10
5044,-2.7,2017-12-11
5045,-4.9,2017-12-12
5046,-5.9,2017-12-13
5047,-13.1,2017-12-14
5048,-5.4,2017-12-15
5049,-7.7,2017-12-16
5050,-10.6,2017-12-17
5051,-22.7,2017-12-18
5052,-16.7,2017-12-19
5053,-0.9,2017-12-20
5054,-6.4,2017-12-21
5055,-12.9,2017-12-22
5056,-12.9,2017-12-23
5057,-18.2,2017-12-24
5058,-19.2,2017-12-25
5059,-20.2,2017-12-26
5060,-14.2,2017-12-27
5061,-21.6,2017-12-28
5062,-18.8,2017-12-29
5063,-3.7,2017-12-30
5064,-5.1,2017-12-31
5065,-3.7,2018-01-01
5066,-4.5,2018-01-02
5067,-4.9,2018-01-03
5068,-17.2,2018-01-04
5069,-15.4,2018-01-05
5070,-7.6,2018-01-06
5071,-9.5,2018-01-07
5072,-12.5,2018-01-08
5073,-7.5,2018-01-09
5074,-8.9,2018-01-10
5075,-11.8,2018-01-11
5076,-10.9,2018-01-12
5077,-12.9,2018-01-13
5078,-5.2,2018-01-14
5079,-4,2018-01-15
5080,-11,2018-01-16
5081,-16.1,2018-01-17
5082,-15.4,2018-01-18
5083,-13.3,2018-01-19
5084,-17.8,2018-01-20
5085,-16.3,2018-01-21
5086,-24.6,2018-01-22
5087,-21.7,2018-01-23
5088,-23,2018-01-24
5089,-8.6,2018-01-25
5090,-13.2,2018-01-26
5091,-19.1,2018-01-27
5092,-13.7,2018-01-28
5093,-11.1,2018-01-29
5094,-9.4,2018-01-30
5095,-9.6,2018-01-31
5096,-21.1,2018-02-01
5097,-18.3,2018-02-02
5098,-20.8,2018-02-03
5099,-27.4,2018-02-04
5100,-23.1,2018-02-05
5101,-22.6,2018-02-06
5102,-15.2,2018-02-07
5103,-15.6,2018-02-08
5104,-5,2018-02-09
5105,-4.5,2018-02-10
5106,-6.4,2018-02-11
5107,-11.3,2018-02-12
5108,-6.9,2018-02-13
5109,-2.6,2018-02-14
5110,-3,2018-02-15
5111,-4.2,2018-02-16
5112,-7.1,2018-02-17
5113,-12.1,2018-02-18
5114,-19.8,2018-02-19
5115,-19.8,2018-02-20
5116,-14.5,2018-02-21
5117,-12.5,2018-02-22
5118,-19.9,2018-02-23
5119,-22.9,2018-02-24
5120,-14.4,2018-02-25
5121,-7.7,2018-02-26
5122,-10.6,2018-02-27
5123,-14.7,2018-02-28
5124,-4,2018-03-01
5125,-5.4,2018-03-02
5126,-10.3,2018-03-03
5127,-15.2,2018-03-04
5128,-13.9,2018-03-05
5129,-22.6,2018-03-06
5130,-22.2,2018-03-07
5131,-18.6,2018-03-08
5132,-12.1,2018-03-09
5133,-7.5,2018-03-10
5134,-4.2,2018-03-11
5135,-11.6,2018-03-12
5136,-10,2018-03-13
5137,-10.8,2018-03-14
5138,-13.6,2018-03-15
5139,-11.9,2018-03-16
5140,-4.5,2018-03-17
5141,-2.4,2018-03-18
5142,-7.6,2018-03-19
5143,-11.3,2018-03-20
5144,-7.8,2018-03-21
5145,-9.9,2018-03-22
5146,-,2018-03-23
5147,-11.6,2018-03-25
5148,-8.8,2018-03-26
5149,-6.7,2018-03-27
5150,-3.2,2018-03-28
5151,-2.9,2018-03-29
5152,-4.8,2018-03-30
5153,-2.8,2018-03-31
5154,-5.8,2018-04-01
5155,-5.2,2018-04-02
5156,-3.2,2018-04-03
5157,-2.3,2018-04-04
5158,-1.4,2018-04-05
5159,-1.7,2018-04-06
5160,-1.5,2018-04-07
5161,-2.3,2018-04-08
5162,-4.7,2018-04-09
5163,0.4,2018-04-13
5164,2.2,2018-04-14
5165,1.6,2018-04-15
5166,5.3,2018-04-16
5167,2.3,2018-04-19
5168,-0.3,2018-04-20
5169,-1.3,2018-04-21
5170,0.1,2018-04-22
5171,2.2,2018-04-23
5172,2.5,2018-04-24
5173,1.7,2018-04-25
5174,2.1,2018-04-26
5175,2.5,2018-04-27
5176,3.1,2018-04-28
5177,1.7,2018-04-30
5178,2.2,2018-05-01
5179,2.7,2018-05-02
5180,3.1,2018-05-03
5181,1.9,2018-05-04
5182,3.5,2018-05-05
5183,6.2,2018-05-06
5184,3,2018-05-07
5185,6.3,2018-05-08
5186,10.3,2018-05-09
5187,13.1,2018-05-10
5188,14.1,2018-05-11
5189,9.3,2018-05-12
5190,13.4,2018-05-13
5191,14.8,2018-05-14
5192,15.9,2018-05-15
5193,16.7,2018-05-16
5194,7.1,2018-05-17
5195,7,2018-05-18
5196,10.4,2018-05-19
5197,10.6,2018-05-20
5198,15,2018-05-21
5199,13,2018-05-22
5200,7,2018-05-23
5201,7.9,2018-05-24
5202,13.9,2018-05-25
5203,10.9,2018-05-26
5204,9.5,2018-05-27
5205,16.4,2018-05-28
5206,15.3,2018-05-29
5207,9.2,2018-05-30
5208,10.3,2018-05-31
5209,13.6,2018-06-01
5210,11.3,2018-06-02
5211,8.3,2018-06-03
5212,5.9,2018-06-04
5213,5.5,2018-06-05
5214,5.3,2018-06-06
5215,5.5,2018-06-07
5216,6.3,2018-06-08
5217,8.6,2018-06-09
5218,10.6,2018-06-10
5219,8.9,2018-06-11
5220,5.7,2018-06-12
5221,6.7,2018-06-13
5222,10.6,2018-06-14
5223,14.4,2018-06-15
5224,15.3,2018-06-16
5225,15.2,2018-06-17
5226,13.6,2018-06-18
5227,13.5,2018-06-19
5228,10.9,2018-06-20
5229,11.6,2018-06-21
5230,11.1,2018-06-22
5231,9.4,2018-06-23
5232,11.9,2018-06-24
5233,15.6,2018-06-25
5234,16.1,2018-06-26
5235,13.2,2018-06-27
5236,10.9,2018-06-28
5237,10.4,2018-06-29
5238,10.2,2018-06-30
5239,14.9,2018-07-01
5240,20.2,2018-07-02
5241,19.1,2018-07-03
5242,12,2018-07-04
5243,13.7,2018-07-05
5244,14.6,2018-07-06
5245,12.3,2018-07-07
5246,15.9,2018-07-08
5247,19.5,2018-07-09
5248,21.7,2018-07-10
5249,22.8,2018-07-11
5250,23.2,2018-07-12
5251,20.6,2018-07-13
5252,18.5,2018-07-14
5253,18.8,2018-07-15
5254,21.3,2018-07-16
5255,24.1,2018-07-17
5256,24.5,2018-07-18
5257,24.7,2018-07-19
5258,24.1,2018-07-20
5259,21.1,2018-07-21
5260,20.3,2018-07-22
5261,21.5,2018-07-23
5262,21.4,2018-07-24
5263,22.1,2018-07-25
5264,16.7,2018-07-26
5265,15.8,2018-07-27
5266,17.2,2018-07-28
5267,19.5,2018-07-29
5268,23,2018-07-30
5269,24.8,2018-07-31
5270,24,2018-08-01
5271,21,2018-08-02
5272,15.4,2018-08-03
5273,15.9,2018-08-04
5274,14.3,2018-08-05
5275,11.8,2018-08-06
5276,10.5,2018-08-07
5277,15.5,2018-08-08
5278,18.5,2018-08-09
5279,16.1,2018-08-10
5280,15,2018-08-11
5281,12.4,2018-08-12
5282,9.4,2018-08-13
5283,9.4,2018-08-14
5284,9.5,2018-08-15
5285,11.7,2018-08-16
5286,16.5,2018-08-17
5287,15.4,2018-08-18
5288,13.2,2018-08-19
5289,10.7,2018-08-20
5290,8.6,2018-08-21
5291,10.4,2018-08-22
5292,10.7,2018-08-23
5293,9.9,2018-08-24
5294,14.2,2018-08-25
5295,11.5,2018-08-26
5296,10.2,2018-08-27
5297,7.6,2018-08-28
5298,13.1,2018-08-29
5299,14.6,2018-08-30
5300,10.5,2018-08-31
5301,8.5,2018-09-01
5302,10.7,2018-09-02
5303,15.3,2018-09-03
5304,11,2018-09-04
5305,8.4,2018-09-05
5306,9.6,2018-09-06
5307,8.7,2018-09-07
5308,9.1,2018-09-08
5309,9.4,2018-09-09
5310,11.5,2018-09-10
5311,12.4,2018-09-11
5312,9.7,2018-09-12
5313,9.5,2018-09-13
5314,8.4,2018-09-14
5315,6.9,2018-09-15
5316,6.6,2018-09-16
5317,7.3,2018-09-17
5318,6.5,2018-09-18
5319,4.9,2018-09-19
5320,9.4,2018-09-20
5321,9.9,2018-09-21
5322,10.1,2018-09-22
5323,7.2,2018-09-23
5324,4.9,2018-09-24
5325,2.1,2018-09-25
5326,2.8,2018-09-26
5327,2.9,2018-09-27
5328,-0.5,2018-09-28
5329,-0.4,2018-09-29
5330,3.4,2018-09-30
5331,2.3,2018-10-01
5332,-0.5,2018-10-02
5333,0.2,2018-10-03
5334,-0.1,2018-10-04
5335,-1.4,2018-10-05
5336,-2.3,2018-10-06
5337,-3.2,2018-10-07
5338,-2.5,2018-10-08
5339,2.3,2018-10-09
5340,3.5,2018-10-10
5341,-0.4,2018-10-11
5342,3.9,2018-10-12
5343,7.4,2018-10-13
5344,10.4,2018-10-14
5345,6.2,2018-10-15
5346,0.4,2018-10-16
5347,2.1,2018-10-17
5348,3.1,2018-10-18
5349,1.9,2018-10-19
5350,-1.4,2018-10-20
5351,3.9,2018-10-21
5352,1.5,2018-10-22
5353,-3.6,2018-10-23
5354,-7.3,2018-10-24
5355,-4.2,2018-10-25
5356,-2.2,2018-10-26
5357,-4.4,2018-10-27
5358,-9.3,2018-10-28
5359,-11.1,2018-10-29
5360,-8.3,2018-10-30
5361,-1.4,2018-10-31
5362,2.5,2018-11-01
5363,-3.2,2018-11-02
5364,-0.5,2018-11-03
5365,-1.2,2018-11-04
5366,1.8,2018-11-05
5367,1.1,2018-11-06
5368,-0.6,2018-11-07
5369,0.2,2018-11-08
5370,0.8,2018-11-09
5371,1.1,2018-11-10
5372,0.3,2018-11-11
5373,2.6,2018-11-12
5374,2.1,2018-11-13
5375,-2.6,2018-11-14
5376,2.2,2018-11-15
5377,3.1,2018-11-16
5378,4.4,2018-11-17
5379,-3.5,2018-11-18
5380,-6.1,2018-11-19
5381,0,2018-11-20
5382,-0.8,2018-11-21
5383,-0.3,2018-11-22
5384,-3.1,2018-11-23
5385,-1.7,2018-11-24
5386,-4.6,2018-11-25
5387,-5.4,2018-11-26
5388,-7.1,2018-11-27
5389,-10.6,2018-11-28
5390,-5.3,2018-11-29
5391,0.5,2018-11-30
5392,2,2018-12-01
5393,-2.3,2018-12-02
5394,-2.3,2018-12-03
5395,-5.2,2018-12-04
5396,-5.7,2018-12-05
5397,-5.2,2018-12-06
5398,-13.8,2018-12-07
5399,-8,2018-12-08
5400,-3.4,2018-12-09
5401,-3.7,2018-12-10
5402,-5.1,2018-12-11
5403,-19.6,2018-12-12
5404,-15.2,2018-12-13
5405,-19.5,2018-12-14
5406,-14.6,2018-12-15
5407,-9.5,2018-12-16
5408,-6.6,2018-12-17
5409,-7.4,2018-12-18
5410,-7.2,2018-12-19
5411,-5.5,2018-12-20
5412,-7.2,2018-12-21
5413,-19.3,2018-12-22
5414,-22.3,2018-12-23
5415,-14.4,2018-12-24
5416,-10.2,2018-12-25
5417,-11.6,2018-12-26
5418,-12,2018-12-27
5419,-13.8,2018-12-28
5420,-4.6,2018-12-29
5421,-11.9,2018-12-30
5422,-8.7,2018-12-31
5423,-6.4,2019-01-01
5424,-13.8,2019-01-02
5425,-16.6,2019-01-03
5426,-8.5,2019-01-04
5427,-10.2,2019-01-05
5428,-5.5,2019-01-06
5429,-3.9,2019-01-07
5430,-13.5,2019-01-08
5431,-11.1,2019-01-09
5432,-7.2,2019-01-10
5433,-2.2,2019-01-11
5434,-3.5,2019-01-12
5435,-11.8,2019-01-13
5436,-13.7,2019-01-14
5437,-13.6,2019-01-15
5438,-12.8,2019-01-16
5439,-15.8,2019-01-17
5440,-19.1,2019-01-18
5441,-19.4,2019-01-19
5442,-18.4,2019-01-20
5443,-28.1,2019-01-21
5444,-18.2,2019-01-22
5445,-19.6,2019-01-23
5446,-18.6,2019-01-24
5447,-25.2,2019-01-25
5448,-24.2,2019-01-26
5449,-31.7,2019-01-27
5450,-27.9,2019-01-28
5451,-16.8,2019-01-29
5452,-11.9,2019-01-30
5453,-18.4,2019-01-31
5454,-20.3,2019-02-01
5455,-30,2019-02-02
5456,-31,2019-02-03
5457,-21.6,2019-02-04
5458,-27.1,2019-02-05
5459,-31,2019-02-06
5460,-20.5,2019-02-07
5461,-16.4,2019-02-08
5462,-15.8,2019-02-09
5463,-9.9,2019-02-10
5464,-9.9,2019-02-11
5465,-14.4,2019-02-12
5466,-8.9,2019-02-13
5467,-8.1,2019-02-14
5468,-0.2,2019-02-15
5469,-1.2,2019-02-16
5470,-8.3,2019-02-17
5471,-8.8,2019-02-18
5472,-8.2,2019-02-19
5473,-11.3,2019-02-20
5474,-23.3,2019-02-21
5475,-17.7,2019-02-22
5476,2.1,2019-02-23
5477,3.3,2019-02-24
5478,1.6,2019-02-25
5479,-2.5,2019-02-26
5480,0.3,2019-02-27
5481,-9.3,2019-02-28
5482,-9.4,2019-03-01
5483,-18.1,2019-03-02
5484,-23,2019-03-03
5485,-16,2019-03-04
5486,-14.5,2019-03-05
5487,-8.8,2019-03-06
5488,-12,2019-03-07
5489,-14,2019-03-08
5490,-6.9,2019-03-09
5491,-6.5,2019-03-10
5492,-10.1,2019-03-11
5493,-15.4,2019-03-12
5494,-15.5,2019-03-13
5495,-6.7,2019-03-14
5496,-1.4,2019-03-15
5497,-3.7,2019-03-16
5498,-7.7,2019-03-17
5499,-3.7,2019-03-18
5500,-6.2,2019-03-19
5501,-8.9,2019-03-20
5502,-3.7,2019-03-21
5503,-1.1,2019-03-22
5504,0.9,2019-03-23
5505,0.2,2019-03-24
5506,-6.1,2019-03-25
5507,-8.6,2019-03-26
5508,-4.3,2019-03-27
5509,2.5,2019-03-28
5510,1.9,2019-03-29
5511,-0.9,2019-03-30
5512,-1.7,2019-03-31
5513,-2.1,2019-04-01
5514,-1.3,2019-04-02
5515,-0.5,2019-04-03
5516,-2.1,2019-04-04
5517,-5.7,2019-04-05
5518,-1.7,2019-04-06
5519,-1.7,2019-04-07
5520,-4.3,2019-04-08
5521,-4,2019-04-09
5522,-4.2,2019-04-10
5523,0,2019-04-11
5524,1.9,2019-04-12
5525,2.9,2019-04-13
5526,3.7,2019-04-14
5527,2.4,2019-04-15
5528,1.3,2019-04-16
5529,0.9,2019-04-17
5530,2.5,2019-04-18
5531,4.4,2019-04-19
5532,7.4,2019-04-20
5533,6.7,2019-04-21
5534,6.1,2019-04-22
5535,10.4,2019-04-23
5536,7.9,2019-04-24
5537,7.5,2019-04-25
5538,8.6,2019-04-26
5539,2.9,2019-04-27
5540,1.9,2019-04-28
5541,4.2,2019-04-29
5542,3.4,2019-04-30
5543,-0.9,2019-05-01
5544,-2.4,2019-05-02
5545,-2.1,2019-05-03
5546,-1.5,2019-05-04
5547,0.4,2019-05-05
5548,1.9,2019-05-06
5549,4.4,2019-05-07
5550,0.7,2019-05-08
5551,5.3,2019-05-09
5552,7.8,2019-05-10
5553,6.1,2019-05-11
5554,6.6,2019-05-12
5555,3.6,2019-05-13
5556,3.8,2019-05-14
5557,5.4,2019-05-15
5558,6.5,2019-05-16
5559,9.8,2019-05-17
5560,12,2019-05-18
5561,14,2019-05-19
5562,13.4,2019-05-20
5563,8.3,2019-05-21
5564,3.5,2019-05-22
5565,4,2019-05-23
5566,6.7,2019-05-24
5567,6.5,2019-05-25
5568,6,2019-05-26
5569,8,2019-05-27
5570,10,2019-05-28
5571,8.7,2019-05-29
5572,7.7,2019-05-30
5573,5,2019-05-31
5574,7.1,2019-06-01
5575,6.7,2019-06-02
5576,8,2019-06-03
5577,9,2019-06-04
5578,13.5,2019-06-05
5579,17.2,2019-06-06
5580,20.8,2019-06-07
5581,21.4,2019-06-08
5582,11,2019-06-09
5583,7.1,2019-06-10
5584,5,2019-06-11
5585,8.8,2019-06-12
5586,12.1,2019-06-13
5587,15.7,2019-06-14
5588,14.4,2019-06-15
5589,15.3,2019-06-16
5590,14.7,2019-06-17
5591,13.2,2019-06-18
5592,12,2019-06-19
5593,13.7,2019-06-20
5594,12.3,2019-06-21
5595,11.2,2019-06-22
5596,7.3,2019-06-23
5597,11.1,2019-06-24
5598,12.6,2019-06-25
5599,13.7,2019-06-26
5600,11,2019-06-27
5601,9.2,2019-06-28
5602,9.5,2019-06-29
5603,9.6,2019-06-30
5604,8.6,2019-07-01
5605,11.3,2019-07-02
5606,9.4,2019-07-03
5607,10.8,2019-07-04
5608,12.1,2019-07-05
5609,8.5,2019-07-06
5610,11,2019-07-07
5611,13.3,2019-07-08
5612,15.3,2019-07-09
5613,11,2019-07-10
5614,11.7,2019-07-11
5615,12.7,2019-07-12
5616,11,2019-07-13
5617,10,2019-07-14
5618,10.8,2019-07-15
5619,10.9,2019-07-16
5620,10.2,2019-07-17
5621,13.3,2019-07-18
5622,14.1,2019-07-19
5623,16.4,2019-07-20
5624,18.6,2019-07-21
5625,19.9,2019-07-22
5626,20.6,2019-07-23
5627,20.5,2019-07-24
5628,21.9,2019-07-25
5629,23.2,2019-07-26
5630,20.6,2019-07-27
5631,12,2019-07-28
5632,8.4,2019-07-29
5633,8.7,2019-07-30
5634,10,2019-07-31
5635,11.5,2019-08-01
5636,8.6,2019-08-02
5637,8.1,2019-08-03
5638,9.2,2019-08-04
5639,8.4,2019-08-05
5640,7.4,2019-08-06
5641,8.8,2019-08-07
5642,9.5,2019-08-08
5643,10.3,2019-08-09
5644,9.3,2019-08-10
5645,13.9,2019-08-11
5646,13.2,2019-08-12
5647,14.3,2019-08-13
5648,15,2019-08-14
5649,12.9,2019-08-15
5650,12.1,2019-08-16
5651,13.6,2019-08-17
5652,15.1,2019-08-18
5653,13.4,2019-08-19
5654,13.7,2019-08-20
5655,13.6,2019-08-21
5656,11.3,2019-08-22
5657,10.6,2019-08-23
5658,9.8,2019-08-24
5659,10.1,2019-08-25
5660,12.8,2019-08-26
5661,14.5,2019-08-27
5662,17.1,2019-08-28
5663,17.9,2019-08-29
5664,15.8,2019-08-30
5665,15.2,2019-08-31
5666,14.6,2019-09-01
5667,15.2,2019-09-02
5668,12.1,2019-09-03
5669,10.1,2019-09-04
5670,7.7,2019-09-05
5671,9.8,2019-09-06
5672,7.8,2019-09-07
5673,8.6,2019-09-08
5674,9.7,2019-09-09
5675,8.9,2019-09-10
5676,13.9,2019-09-11
5677,11.9,2019-09-12
5678,7.8,2019-09-13
5679,4.6,2019-09-14
5680,3.5,2019-09-15
5681,3.8,2019-09-16
5682,4.8,2019-09-17
5683,1.9,2019-09-18
5684,1.8,2019-09-19
5685,3.6,2019-09-20
5686,1.1,2019-09-21
5687,2.6,2019-09-22
5688,2,2019-09-23
5689,1.1,2019-09-24
5690,2.8,2019-09-25
5691,9.3,2019-09-26
5692,9.2,2019-09-27
5693,7.6,2019-09-28
5694,5,2019-09-29
5695,4.4,2019-09-30
5696,4.6,2019-10-01
5697,1.2,2019-10-02
5698,0.6,2019-10-03
5699,0.4,2019-10-04
5700,1,2019-10-05
5701,4.1,2019-10-06
5702,2.7,2019-10-07
5703,0.8,2019-10-08
5704,1.5,2019-10-09
5705,0.1,2019-10-10
5706,-2.6,2019-10-11
5707,-0.8,2019-10-12
5708,0.1,2019-10-13
5709,0,2019-10-14
5710,-1.5,2019-10-15
5711,-2,2019-10-16
5712,-3.3,2019-10-17
5713,-0.9,2019-10-18
5714,-3.1,2019-10-19
5715,-11.5,2019-10-20
5716,-9.2,2019-10-21
5717,-1.8,2019-10-22
5718,-1.6,2019-10-23
5719,-4.8,2019-10-24
5720,-0.6,2019-10-25
5721,-2.1,2019-10-26
5722,-14.2,2019-10-27
5723,-14.1,2019-10-28
5724,-9.6,2019-10-29
5725,-16.6,2019-10-30
5726,-9.2,2019-10-31
5727,-11.2,2019-11-01
5728,-6.9,2019-11-02
5729,-15.8,2019-11-03
5730,-20.4,2019-11-04
5731,-20.5,2019-11-05
5732,-11.1,2019-11-06
5733,-13.4,2019-11-07
5734,-18.2,2019-11-08
5735,-22.5,2019-11-09
5736,-20.3,2019-11-10
5737,-12.7,2019-11-11
5738,-7.4,2019-11-12
5739,-2.7,2019-11-13
5740,-2.3,2019-11-14
5741,-7.9,2019-11-15
5742,-10.3,2019-11-16
5743,-5.6,2019-11-17
5744,-6.1,2019-11-18
5745,-1.4,2019-11-19
5746,0.5,2019-11-20
5747,-0.5,2019-11-21
5748,-1.2,2019-11-22
5749,0.3,2019-11-23
5750,-0.4,2019-11-24
5751,-3.3,2019-11-25
5752,-13.4,2019-11-26
5753,-18.2,2019-11-27
5754,-12.5,2019-11-28
5755,-8.2,2019-11-29
5756,-11,2019-11-30
5757,-5.6,2019-12-01
5758,-3.3,2019-12-02
5759,-6,2019-12-03
5760,-0.5,2019-12-04
5761,-0.5,2019-12-05
5762,-12.7,2019-12-06
5763,-8.7,2019-12-07
5764,-6.5,2019-12-08
5765,-8.6,2019-12-09
5766,-15.4,2019-12-10
5767,-10.3,2019-12-11
5768,-0.2,2019-12-12
5769,-0.3,2019-12-13
5770,-0.3,2019-12-14
5771,-1.1,2019-12-15
5772,-2.5,2019-12-16
5773,-4.8,2019-12-17
5774,-9.9,2019-12-18
5775,-10.8,2019-12-19
5776,-11.3,2019-12-20
5777,-5.4,2019-12-21
5778,-5.3,2019-12-22
5779,-2.7,2019-12-23
5780,-4.3,2019-12-24
5781,-4.4,2019-12-25
5782,-4.9,2019-12-26
5783,-18.4,2019-12-27
5784,-10.7,2019-12-28
5785,-1.6,2019-12-29
5786,-2.4,2019-12-30
5787,-9.8,2019-12-31
5788,-10.4,2020-01-01
5789,1.5,2020-01-02
5790,0.8,2020-01-03
5791,-7.1,2020-01-04
5792,-12.8,2020-01-05
5793,-13.5,2020-01-06
5794,-3.4,2020-01-07
5795,0.1,2020-01-08
5796,-1.1,2020-01-09
5797,-6.3,2020-01-10
5798,-9.7,2020-01-11
5799,-6.4,2020-01-12
5800,-16.7,2020-01-13
5801,-11.5,2020-01-14
5802,-8.4,2020-01-15
5803,-6.5,2020-01-16
5804,-11.8,2020-01-17
5805,-9.6,2020-01-18
5806,-8.6,2020-01-19
5807,-4.5,2020-01-20
5808,-2.7,2020-01-21
5809,-6.6,2020-01-22
5810,-10.4,2020-01-23
5811,-10.9,2020-01-24
5812,-19.1,2020-01-25
5813,-21.1,2020-01-26
5814,-28.4,2020-01-27
5815,-15.3,2020-01-28
5816,-10.6,2020-01-29
5817,-8.4,2020-01-30
5818,-9.7,2020-01-31
5819,-11.9,2020-02-01
5820,-11.7,2020-02-02
5821,-7.1,2020-02-03
5822,-21.7,2020-02-04
5823,-20.2,2020-02-05
5824,-9.4,2020-02-06
5825,-11.2,2020-02-07
5826,-5.3,2020-02-08
5827,-3.4,2020-02-09
5828,0.1,2020-02-10
5829,-1.4,2020-02-11
5830,-8.4,2020-02-12
5831,-9.3,2020-02-13
5832,-18.3,2020-02-14
5833,-17.9,2020-02-15
5834,-5.1,2020-02-16
5835,-3,2020-02-17
5836,-7.8,2020-02-18
5837,-12.3,2020-02-19
5838,-17.3,2020-02-20
5839,-2.1,2020-02-21
5840,0,2020-02-22
5841,-6.7,2020-02-23
5842,-6.6,2020-02-24
5843,-15.7,2020-02-25
5844,-19.9,2020-02-26
5845,-14.5,2020-02-27
5846,-15.7,2020-02-28
5847,-15.1,2020-02-29
5848,-15.4,2020-03-01
5849,-10.5,2020-03-02
5850,-15.7,2020-03-03
5851,-20.7,2020-03-04
5852,-8.6,2020-03-05
5853,-7.9,2020-03-06
5854,-9.3,2020-03-07
5855,-2.5,2020-03-08
5856,1.8,2020-03-09
5857,-0.7,2020-03-10
5858,-4.3,2020-03-11
5859,-0.9,2020-03-12
5860,-9,2020-03-13
5861,-10.2,2020-03-14
5862,-4.1,2020-03-15
5863,-3.3,2020-03-16
5864,-2.4,2020-03-17
5865,-3.3,2020-03-18
5866,-7.9,2020-03-19
5867,-12.5,2020-03-20
5868,-8.4,2020-03-21
5869,-2.9,2020-03-22
5870,-0.2,2020-03-23
5871,2.7,2020-03-24
5872,3.5,2020-03-25
5873,1.5,2020-03-26
5874,1.8,2020-03-27
5875,-3.1,2020-03-28
5876,-6.5,2020-03-29
5877,-7.5,2020-03-30
5878,-4.5,2020-03-31
5879,-5.6,2020-04-01
5880,-7.6,2020-04-02
5881,-8.8,2020-04-03
5882,-9.1,2020-04-04
5883,-7.4,2020-04-05
5884,-8,2020-04-06
5885,-1.1,2020-04-07
5886,3.8,2020-04-08
5887,-2.8,2020-04-09
5888,-4.8,2020-04-10
5889,-4.4,2020-04-11
5890,-4.6,2020-04-12
5891,-1.1,2020-04-13
5892,0.3,2020-04-14
5893,-0.4,2020-04-15
5894,-0.6,2020-04-16
5895,0.7,2020-04-17
5896,0.8,2020-04-18
5897,2.6,2020-04-19
5898,4.5,2020-04-20
5899,3.4,2020-04-21
5900,1.7,2020-04-22
5901,-0.1,2020-04-23
5902,-2.2,2020-04-24
5903,-0.1,2020-04-25
5904,-0.5,2020-04-26
5905,-1.3,2020-04-27
5906,-1.8,2020-04-28
5907,-1.9,2020-04-29
5908,-2.5,2020-04-30
5909,0.3,2020-05-01
5910,0.2,2020-05-02
5911,1.6,2020-05-03
5912,2.4,2020-05-04
5913,3.5,2020-05-05
5914,3.6,2020-05-06
5915,2.8,2020-05-07
5916,0.1,2020-05-08
5917,0.6,2020-05-09
5918,-1.7,2020-05-10
5919,0.8,2020-05-11
5920,1.2,2020-05-12
5921,0.5,2020-05-13
5922,0.8,2020-05-14
5923,1.8,2020-05-15
5924,3.2,2020-05-16
5925,2.9,2020-05-17
5926,1.8,2020-05-18
5927,2.8,2020-05-19
5928,3.6,2020-05-20
5929,4.1,2020-05-21
5930,6.8,2020-05-22
5931,8.8,2020-05-23
5932,11.4,2020-05-24
5933,11.8,2020-05-25
5934,13.4,2020-05-26
5935,10.3,2020-05-27
5936,8.6,2020-05-28
5937,7.7,2020-05-29
5938,9.4,2020-05-30
5939,13.1,2020-05-31
5940,16.9,2020-06-01
5941,17.8,2020-06-02
5942,9.7,2020-06-03
5943,11.4,2020-06-04
5944,11.8,2020-06-05
5945,12.4,2020-06-06
5946,10.3,2020-06-07
5947,13.3,2020-06-08
5948,10.9,2020-06-09
5949,12.9,2020-06-10
5950,11.6,2020-06-11
5951,13.2,2020-06-12
5952,19.6,2020-06-13
5953,20.4,2020-06-14
5954,14,2020-06-15
5955,11.5,2020-06-16
5956,17.1,2020-06-17
5957,19.6,2020-06-18
5958,11.6,2020-06-19
5959,13.9,2020-06-20
5960,19.2,2020-06-21
