NewIndex,Direct solar radiation mean [W/m2],Date
1089,0.6,2014-12-11
1090,-,2014-12-12
1091,-,2014-12-13
1092,1,2014-12-14
1093,-,2014-12-15
1094,-,2014-12-16
1095,-,2014-12-17
1096,1.1,2014-12-18
1097,0.4,2014-12-19
1098,2.1,2014-12-20
1099,1.3,2014-12-21
1100,-,2014-12-22
1101,-,2014-12-23
1102,0.3,2014-12-24
1103,24.1,2014-12-25
1104,15.8,2014-12-26
1105,-,2014-12-27
1106,-,2014-12-28
1107,32.1,2014-12-29
1108,0.9,2014-12-30
1109,8.8,2014-12-31
1110,0.6,2015-01-01
1111,-,2015-01-02
1112,-,2015-01-03
1113,-,2015-01-04
1114,-,2015-01-05
1115,93.3,2015-01-06
1116,0.2,2015-01-07
1117,0.5,2015-01-08
1118,0.9,2015-01-09
1119,-,2015-01-10
1120,-,2015-01-11
1121,34.7,2015-01-12
1122,0.6,2015-01-13
1123,0.9,2015-01-14
1124,-,2015-01-15
1125,-,2015-01-16
1126,-,2015-01-17
1127,0.5,2015-01-18
1128,-,2015-01-19
1129,-,2015-01-20
1130,-,2015-01-21
1131,-,2015-01-22
1132,0.8,2015-01-23
1133,0.7,2015-01-24
1134,0.4,2015-01-25
1135,0.5,2015-01-26
1136,0.4,2015-01-27
1137,0.5,2015-01-28
1138,-,2015-01-29
1139,-,2015-01-30
1140,-,2015-01-31
1141,-,2015-02-01
1142,1.0,2015-12-01
1143,102.5,2015-12-02
1144,1.4,2015-12-03
1145,0.4,2015-12-04
1146,3.9,2015-12-05
1147,0.2,2015-12-06
1148,14.2,2015-12-07
1149,35.9,2015-12-08
1150,0.0,2015-12-09
1151,0.1,2015-12-10
1152,4.1,2015-12-11
1153,2.8,2015-12-12
1154,0.9,2015-12-13
1155,54.6,2015-12-14
1156,1.1,2015-12-15
1157,8.1,2015-12-16
1158,0.4,2015-12-17
1159,0.4,2015-12-18
1160,63.7,2015-12-19
1161,0.4,2015-12-20
1162,0.0,2015-12-21
1163,0.2,2015-12-22
1164,16.4,2015-12-23
1165,49.2,2015-12-24
1166,0.4,2015-12-25
1167,34.5,2015-12-26
1168,74.3,2015-12-27
1169,76.6,2015-12-28
1170,0.8,2015-12-29
1171,1.1,2015-12-30
1172,-0.1,2015-12-31
1173,-0.1,2016-01-01
1174,41.4,2016-01-02
1175,1.0,2016-01-03
1176,63.4,2016-01-04
1177,54.0,2016-01-05
1178,80.4,2016-01-06
1179,77.3,2016-01-07
1180,52.4,2016-01-08
1181,38.9,2016-01-09
1182,31.4,2016-01-10
1183,0.0,2016-01-11
1184,0.1,2016-01-12
1185,1.7,2016-01-13
1186,28.8,2016-01-14
1187,1.8,2016-01-15
1188,66.9,2016-01-16
1189,36.5,2016-01-17
1190,0.8,2016-01-18
1191,1.2,2016-01-19
1192,56.8,2016-01-20
1193,122.2,2016-01-21
1194,19.2,2016-01-22
1195,21.1,2016-01-23
1196,1.0,2016-01-24
1197,1.5,2016-01-25
1198,0.9,2016-01-26
1199,0.8,2016-01-27
1200,0.6,2016-01-28
1201,0.8,2016-01-29
1202,0.9,2016-01-30
1203,0.7,2016-01-31
1204,0.8,2016-02-01
1205,80.4,2016-12-01
1206,0.7,2016-12-02
1207,4.2,2016-12-03
1208,54.5,2016-12-04
1209,34.6,2016-12-05
1210,92.3,2016-12-06
1211,1.2,2016-12-07
1212,1.7,2016-12-08
1213,0.6,2016-12-09
1214,31.7,2016-12-10
1215,2.2,2016-12-11
1216,39.2,2016-12-12
1217,1.5,2016-12-13
1218,1.0,2016-12-14
1219,1.0,2016-12-15
1220,1.6,2016-12-16
1221,1.7,2016-12-17
1222,1.2,2016-12-18
1223,1.1,2016-12-19
1224,0.8,2016-12-20
1225,0.4,2016-12-21
1226,0.4,2016-12-22
1227,0.7,2016-12-23
1228,0.5,2016-12-24
1229,1.1,2016-12-25
1230,3.4,2016-12-26
1231,23.7,2016-12-27
1232,75.4,2016-12-28
1233,1.0,2016-12-29
1234,0.8,2016-12-30
1235,0.3,2016-12-31
1236,30.9,2017-01-01
1237,1.1,2017-01-02
1238,4.5,2017-01-03
1239,79.0,2017-01-04
1240,97.0,2017-01-05
1241,78.7,2017-01-06
1242,0.8,2017-01-07
1243,1.2,2017-01-08
1244,10.3,2017-01-09
1245,0.5,2017-01-10
1246,0.0,2017-01-11
1247,-0.3,2017-01-12
1248,0.6,2017-01-13
1249,10.2,2017-01-14
1250,1.5,2017-01-15
1251,2.2,2017-01-16
1252,1.4,2017-01-17
1253,0.9,2017-01-18
1254,41.3,2017-01-19
1255,1.4,2017-01-20
1256,64.6,2017-01-21
1257,51.2,2017-01-22
1258,1.4,2017-01-23
1259,53.3,2017-01-24
1260,1.0,2017-01-25
1261,1.0,2017-01-26
1262,133.8,2017-01-27
1263,0.8,2017-01-28
1264,0.3,2017-01-29
1265,1.5,2017-01-30
1266,1.5,2017-01-31
1267,1.2,2017-02-01
1268,0.6,2017-12-01
1269,1.4,2017-12-02
1270,1.0,2017-12-03
1271,1.3,2017-12-04
1272,17.4,2017-12-05
1273,31.2,2017-12-06
1274,0.7,2017-12-07
1275,0.6,2017-12-08
1276,0.9,2017-12-09
1277,0.1,2017-12-10
1278,1.1,2017-12-11
1279,0.4,2017-12-12
1280,66.3,2017-12-13
1281,0.4,2017-12-14
1282,0.1,2017-12-15
1283,0.8,2017-12-16
1284,4.3,2017-12-17
1285,5.9,2017-12-18
1286,1.7,2017-12-19
1287,0.9,2017-12-20
1288,1.5,2017-12-21
1289,1.7,2017-12-22
1290,1.4,2017-12-23
1291,46.3,2017-12-24
1292,5.3,2017-12-25
1293,0.9,2017-12-26
1294,3.6,2017-12-27
1295,0.5,2017-12-28
1296,0.7,2017-12-29
1297,1.3,2017-12-30
1298,0.5,2017-12-31
1299,0.2,2018-01-01
1300,1.2,2018-01-02
1301,0.9,2018-01-03
1302,0.1,2018-01-04
1303,0.2,2018-01-05
1304,1.4,2018-01-06
1305,41.4,2018-01-07
1306,69.8,2018-01-08
1307,47.3,2018-01-09
1308,2.2,2018-01-10
1309,1.2,2018-01-11
1310,6.2,2018-01-12
1311,1.1,2018-01-13
1312,0.5,2018-01-14
1313,0.2,2018-01-15
1314,37.0,2018-01-16
1315,6.3,2018-01-17
1316,0.5,2018-01-18
1317,55.3,2018-01-19
1318,1.9,2018-01-20
1319,10.7,2018-01-21
1320,2.4,2018-01-22
1321,2.1,2018-01-23
1322,0.7,2018-01-24
1323,0.4,2018-01-25
1324,0.9,2018-01-26
1325,0.9,2018-01-27
1326,0.5,2018-01-28
1327,0.4,2018-01-29
1328,1.0,2018-01-30
1329,24.3,2018-01-31
1330,0.1,2018-02-01
1331,19.9,2018-12-01
1332,0.5,2018-12-02
1333,0.0,2018-12-03
1334,0.3,2018-12-04
1335,0.8,2018-12-05
1336,50.0,2018-12-06
1337,0.3,2018-12-07
1338,0.3,2018-12-08
1339,0.1,2018-12-09
1340,0.0,2018-12-10
1341,0.7,2018-12-11
1342,0.8,2018-12-12
1343,0.3,2018-12-13
1344,0.8,2018-12-14
1345,1.3,2018-12-15
1346,0.4,2018-12-16
1347,0.2,2018-12-17
1348,0.9,2018-12-18
1349,1.2,2018-12-19
1350,11.4,2018-12-20
1351,0.0,2018-12-21
1352,0.4,2018-12-22
1353,2.6,2018-12-23
1354,8.9,2018-12-24
1355,1.4,2018-12-25
1356,42.6,2018-12-26
1357,1.9,2018-12-27
1358,1.8,2018-12-28
1359,1.7,2018-12-29
1360,1.8,2018-12-30
1361,0.8,2018-12-31
1362,0.7,2019-01-01
1363,0.5,2019-01-02
1364,89.1,2019-01-03
1365,1.7,2019-01-04
1366,1.6,2019-01-05
1367,2.1,2019-01-06
1368,2.5,2019-01-07
1369,0.6,2019-01-08
1370,2.0,2019-01-09
1371,2.3,2019-01-10
1372,78.5,2019-01-11
1373,43.1,2019-01-12
1374,1.8,2019-01-13
1375,3.6,2019-01-14
1376,1.5,2019-01-15
1377,15.0,2019-01-16
1378,0.7,2019-01-17
1379,35.5,2019-01-18
1380,5.9,2019-01-19
1381,76.3,2019-01-20
1382,124.4,2019-01-21
1383,11.7,2019-01-22
1384,2.4,2019-01-23
1385,12.3,2019-01-24
1386,1.3,2019-01-25
1387,2.0,2019-01-26
1388,162.6,2019-01-27
1389,0.9,2019-01-28
1390,0.4,2019-01-29
1391,2.9,2019-01-30
1392,1.8,2019-01-31
1393,1.1,2019-02-01
1394,54.6,2019-12-01
1395,62.9,2019-12-02
1396,57.3,2019-12-03
1397,5.7,2019-12-04
1398,0.5,2019-12-05
1399,0.7,2019-12-06
1400,0.5,2019-12-07
1401,6.4,2019-12-08
1402,0.3,2019-12-09
1403,51.5,2019-12-10
1404,0.7,2019-12-11
1405,0.5,2019-12-12
1406,0.5,2019-12-13
1407,0.1,2019-12-14
1408,0.3,2019-12-15
1409,1.2,2019-12-16
1410,1.2,2019-12-17
1411,0.5,2019-12-18
1412,2.9,2019-12-19
1413,0.6,2019-12-20
1414,0.5,2019-12-21
1415,0.5,2019-12-22
1416,1.2,2019-12-23
1417,1.1,2019-12-24
1418,1.3,2019-12-25
1419,0.6,2019-12-26
1420,14.9,2019-12-27
1421,24,2019-12-28
1422,1.1,2019-12-29
1423,0.4,2019-12-30
1424,0.3,2019-12-31
1425,16.6,2020-01-01
1426,3.5,2020-01-02
1427,0.3,2020-01-03
1428,10.2,2020-01-04
1429,58.9,2020-01-05
1430,1.2,2020-01-06
1431,0.6,2020-01-07
1432,0,2020-01-08
1433,69.8,2020-01-09
1434,74.1,2020-01-10
1435,11.7,2020-01-11
1436,0.9,2020-01-12
1437,1.3,2020-01-13
1438,0.7,2020-01-14
1439,0.4,2020-01-15
1440,0.6,2020-01-16
1441,-,2020-01-17
1442,-,2020-01-18
1443,-,2020-01-19
1444,-,2020-01-20
1445,78.1,2020-01-21
1446,85.3,2020-01-22
1447,5.3,2020-01-23
1448,28.3,2020-01-24
1449,31.8,2020-01-25
1450,20.4,2020-01-26
1451,0.1,2020-01-27
1452,0.5,2020-01-28
1453,0,2020-01-29
1454,0.1,2020-01-30
1455,0.6,2020-01-31
1456,0.6,2020-02-01
1457,1.3,2020-12-01
1458,0.7,2020-12-02
1459,0.1,2020-12-03
1460,0.0,2020-12-04
1461,0.3,2020-12-05
1462,0.2,2020-12-06
1463,52.6,2020-12-07
1464,68.0,2020-12-08
1465,0.2,2020-12-09
1466,0.1,2020-12-10
1467,0.1,2020-12-11
1468,0.3,2020-12-12
1469,0.6,2020-12-13
1470,1.4,2020-12-14
1471,0.4,2020-12-15
1472,0.6,2020-12-16
1473,0.8,2020-12-17
1474,0.4,2020-12-18
1475,0.9,2020-12-19
1476,0.4,2020-12-20
1477,0.3,2020-12-21
1478,0.3,2020-12-22
1479,0.7,2020-12-23
1480,2.3,2020-12-24
1481,0.7,2020-12-25
1482,1.3,2020-12-26
1483,0.0,2020-12-27
1484,0.0,2020-12-28
1485,-0.2,2020-12-29
1486,0.2,2020-12-30
1487,1.4,2020-12-31
1488,1.7,2021-01-01
1489,0.7,2021-01-02
1490,0.7,2021-01-03
1491,0.8,2021-01-04
1492,0.7,2021-01-05
1493,0.9,2021-01-06
1494,-0.1,2021-01-07
1495,0.1,2021-01-08
1496,0.6,2021-01-09
1497,0.6,2021-01-10
1498,1.7,2021-01-11
1499,0.1,2021-01-12
1500,-0.3,2021-01-13
1501,68.5,2021-01-14
1502,73.5,2021-01-15
1503,119.0,2021-01-16
1504,4.6,2021-01-17
1505,1.8,2021-01-18
1506,1.3,2021-01-19
1507,16.1,2021-01-20
1508,0.1,2021-01-21
1509,0.5,2021-01-22
1510,0.5,2021-01-23
1511,1.1,2021-01-24
1512,0.2,2021-01-25
1513,0.9,2021-01-26
1514,1.1,2021-01-27
1515,1.8,2021-01-28
1516,1.4,2021-01-29
1517,1.0,2021-01-30
1518,1.9,2021-01-31
1519,7.5,2021-02-01
1520,87.5,2021-12-01
1521,1.0,2021-12-02
1522,9.8,2021-12-03
1523,13.9,2021-12-04
1524,93.9,2021-12-05
1525,33.8,2021-12-06
1526,85.8,2021-12-07
1527,18.8,2021-12-08
1528,1.2,2021-12-09
1529,0.6,2021-12-10
1530,0.4,2021-12-11
1531,1.8,2021-12-12
1532,2.1,2021-12-13
1533,1.0,2021-12-14
1534,1.0,2021-12-15
1535,3.2,2021-12-16
1536,69.4,2021-12-17
1537,1.0,2021-12-18
1538,17.1,2021-12-19
1539,63.2,2021-12-20
1540,70.8,2021-12-21
1541,30.2,2021-12-22
1542,1.2,2021-12-23
1543,37.1,2021-12-24
1544,3.2,2021-12-25
1545,27.7,2021-12-26
1546,52.3,2021-12-27
1547,1.6,2021-12-28
1548,0.7,2021-12-29
1549,0.8,2021-12-30
1550,1.3,2021-12-31
1551,58.2,2022-01-01
1552,1.8,2022-01-02
1553,0.9,2022-01-03
1554,0.7,2022-01-04
1555,1.1,2022-01-05
1556,29.1,2022-01-06
1557,55.1,2022-01-07
1558,1.8,2022-01-08
1559,1.0,2022-01-09
1560,102.5,2022-01-10
1561,9.6,2022-01-11
1562,1.1,2022-01-12
1563,14.7,2022-01-13
1564,9.2,2022-01-14
1565,90.5,2022-01-15
1566,0.9,2022-01-16
1567,118.9,2022-01-17
1568,3.7,2022-01-18
1569,2.8,2022-01-19
1570,0.5,2022-01-20
1571,0.3,2022-01-21
1572,2.1,2022-01-22
1573,2.0,2022-01-23
1574,0.9,2022-01-24
1575,142.4,2022-01-25
1576,1.8,2022-01-26
1577,1.0,2022-01-27
1578,0.4,2022-01-28
1579,1.1,2022-01-29
1580,0.2,2022-01-30
1581,0.6,2022-01-31
1582,3.3,2022-02-01
1583,-,2015-02-01
1584,1.2,2015-02-02
1585,0.6,2015-02-03
1586,1.1,2015-02-04
1587,1.1,2015-02-05
1588,58.3,2015-02-06
1589,-,2015-02-07
1590,-,2015-02-08
1591,1.6,2015-02-09
1592,190.2,2015-02-10
1593,145.8,2015-02-11
1594,0.5,2015-02-12
1595,0.9,2015-02-13
1596,-,2015-02-14
1597,-,2015-02-15
1598,-,2015-02-16
1599,-,2015-02-17
1600,139.5,2015-02-18
1601,0.5,2015-02-19
1602,-,2015-02-20
1603,-,2015-02-21
1604,-,2015-02-22
1605,-,2015-02-23
1606,-,2015-02-24
1607,0.4,2015-02-25
1608,0.4,2015-02-26
1609,0.3,2015-02-27
1610,0.4,2015-02-28
1611,-,2015-03-01
1612,-,2015-03-02
1613,0.6,2015-03-03
1614,0.9,2015-03-04
1615,21.7,2015-03-05
1616,0.5,2015-03-06
1617,0.7,2015-03-07
1618,4.2,2015-03-08
1619,251.2,2015-03-09
1620,0.6,2015-03-10
1621,230.8,2015-03-11
1622,-,2015-03-12
1623,-,2015-03-13
1624,-,2015-03-14
1625,-,2015-03-15
1626,-,2015-03-16
1627,335.7,2015-03-17
1628,256.4,2015-03-18
1629,215.7,2015-03-19
1630,-,2015-03-20
1631,-,2015-03-21
1632,-,2015-03-22
1633,-,2015-03-23
1634,-,2015-03-24
1635,-,2015-03-25
1636,-,2015-03-26
1637,16.3,2015-03-27
1638,-,2015-03-28
1639,-,2015-03-29
1640,-,2015-03-30
1641,2.9,2015-03-31
1642,39,2015-04-01
1643,0.8,2016-02-01
1644,0.9,2016-02-02
1645,20.9,2016-02-03
1646,1.2,2016-02-04
1647,18.1,2016-02-05
1648,0.8,2016-02-06
1649,0.9,2016-02-07
1650,0.2,2016-02-08
1651,0.4,2016-02-09
1652,0.6,2016-02-10
1653,0.3,2016-02-11
1654,0.6,2016-02-12
1655,84.9,2016-02-13
1656,0.1,2016-02-14
1657,1.0,2016-02-15
1658,120.9,2016-02-16
1659,57.9,2016-02-17
1660,0.2,2016-02-18
1661,0.4,2016-02-19
1662,0.0,2016-02-20
1663,-0.4,2016-02-21
1664,1.5,2016-02-22
1665,17.7,2016-02-23
1666,1.0,2016-02-24
1667,1.5,2016-02-25
1668,6.2,2016-02-26
1669,190.8,2016-02-27
1670,2.7,2016-02-28
1671,236.1,2016-02-29
1672,71.7,2016-03-01
1673,66.3,2016-03-02
1674,0.4,2016-03-03
1675,0.2,2016-03-04
1676,0.8,2016-03-05
1677,0.5,2016-03-06
1678,-0.3,2016-03-07
1679,23.6,2016-03-08
1680,37.0,2016-03-09
1681,1.8,2016-03-10
1682,1.0,2016-03-11
1683,2.4,2016-03-12
1684,2.0,2016-03-13
1685,80.0,2016-03-14
1686,208.5,2016-03-15
1687,183.3,2016-03-16
1688,144.9,2016-03-17
1689,199.6,2016-03-18
1690,227.7,2016-03-19
1691,168.1,2016-03-20
1692,98.5,2016-03-21
1693,347.5,2016-03-22
1694,2.4,2016-03-23
1695,1.0,2016-03-24
1696,0.5,2016-03-25
1697,1.1,2016-03-26
1698,210.8,2016-03-27
1699,41.7,2016-03-28
1700,259.2,2016-03-29
1701,28.3,2016-03-30
1702,100.6,2016-03-31
1703,47.6,2016-04-01
1704,1.2,2017-02-01
1705,0.5,2017-02-02
1706,0.5,2017-02-03
1707,1.4,2017-02-04
1708,0.4,2017-02-05
1709,117.9,2017-02-06
1710,209.6,2017-02-07
1711,213.2,2017-02-08
1712,216.1,2017-02-09
1713,145.4,2017-02-10
1714,2.8,2017-02-11
1715,1.8,2017-02-12
1716,98.2,2017-02-13
1717,199.4,2017-02-14
1718,129.5,2017-02-15
1719,97.1,2017-02-16
1720,1.7,2017-02-17
1721,101.8,2017-02-18
1722,1.3,2017-02-19
1723,0.9,2017-02-20
1724,241.9,2017-02-21
1725,5.6,2017-02-22
1726,1.7,2017-02-23
1727,17.7,2017-02-24
1728,173.1,2017-02-25
1729,1.0,2017-02-26
1730,0.6,2017-02-27
1731,0.2,2017-02-28
1732,1.7,2017-03-01
1733,1.3,2017-03-02
1734,8.0,2017-03-03
1735,84.2,2017-03-04
1736,285.5,2017-03-05
1737,300.9,2017-03-06
1738,13.1,2017-03-07
1739,-0.3,2017-03-08
1740,0.4,2017-03-09
1741,1.1,2017-03-10
1742,286.3,2017-03-11
1743,173.6,2017-03-12
1744,130.6,2017-03-13
1745,0.6,2017-03-14
1746,184.4,2017-03-15
1747,322.0,2017-03-16
1748,11.0,2017-03-17
1749,70.1,2017-03-18
1750,364.6,2017-03-19
1751,294.1,2017-03-20
1752,0.2,2017-03-21
1753,3.3,2017-03-22
1754,361.5,2017-03-23
1755,222.6,2017-03-24
1756,23.0,2017-03-25
1757,127.3,2017-03-26
1758,159.8,2017-03-27
1759,225.3,2017-03-28
1760,296.4,2017-03-29
1761,254.3,2017-03-30
1762,1.0,2017-03-31
1763,0.6,2017-04-01
1764,0.1,2018-02-01
1765,0.8,2018-02-02
1766,1.1,2018-02-03
1767,150.6,2018-02-04
1768,196.4,2018-02-05
1769,1.4,2018-02-06
1770,14.7,2018-02-07
1771,22.1,2018-02-08
1772,0.5,2018-02-09
1773,1.0,2018-02-10
1774,0.6,2018-02-11
1775,0.2,2018-02-12
1776,0.2,2018-02-13
1777,1.3,2018-02-14
1778,0.1,2018-02-15
1779,0.6,2018-02-16
1780,45.9,2018-02-17
1781,61.5,2018-02-18
1782,191.7,2018-02-19
1783,255.1,2018-02-20
1784,244.1,2018-02-21
1785,248.4,2018-02-22
1786,188.9,2018-02-23
1787,271.0,2018-02-24
1788,80.5,2018-02-25
1789,38.8,2018-02-26
1790,234.6,2018-02-27
1791,277.0,2018-02-28
1792,298.3,2018-03-01
1793,285.4,2018-03-02
1794,234.6,2018-03-03
1795,216.9,2018-03-04
1796,133.8,2018-03-05
1797,60.5,2018-03-06
1798,239.8,2018-03-07
1799,1.4,2018-03-08
1800,0.1,2018-03-09
1801,0.3,2018-03-10
1802,0.5,2018-03-11
1803,0.2,2018-03-12
1804,0.8,2018-03-13
1805,1.5,2018-03-14
1806,301.8,2018-03-15
1807,344.4,2018-03-16
1808,229.9,2018-03-17
1809,15.6,2018-03-18
1810,29.7,2018-03-19
1811,58.0,2018-03-20
1812,35.9,2018-03-21
1813,5.5,2018-03-22
1814,175.8,2018-03-23
1815,6.3,2018-03-24
1816,172.6,2018-03-25
1817,403.2,2018-03-26
1818,292.2,2018-03-27
1819,171.8,2018-03-28
1820,418.5,2018-03-29
1821,429.4,2018-03-30
1822,386.0,2018-03-31
1823,275.3,2018-04-01
1824,1.1,2019-02-01
1825,0.2,2019-02-02
1826,0.3,2019-02-03
1827,37.4,2019-02-04
1828,1.2,2019-02-05
1829,89.9,2019-02-06
1830,1.2,2019-02-07
1831,0.2,2019-02-08
1832,0.5,2019-02-09
1833,0.5,2019-02-10
1834,0.7,2019-02-11
1835,182.7,2019-02-12
1836,1.6,2019-02-13
1837,24.3,2019-02-14
1838,26.0,2019-02-15
1839,208.4,2019-02-16
1840,220.5,2019-02-17
1841,1.0,2019-02-18
1842,1.1,2019-02-19
1843,3.3,2019-02-20
1844,264.9,2019-02-21
1845,252.1,2019-02-22
1846,118.3,2019-02-23
1847,23.6,2019-02-24
1848,165.9,2019-02-25
1849,5.0,2019-02-26
1850,7.6,2019-02-27
1851,14.1,2019-02-28
1852,286.6,2019-03-01
1853,109.9,2019-03-02
1854,145.5,2019-03-03
1855,0.7,2019-03-04
1856,183.9,2019-03-05
1857,204.0,2019-03-06
1858,0.4,2019-03-07
1859,0.8,2019-03-08
1860,52.6,2019-03-09
1861,127.2,2019-03-10
1862,30.8,2019-03-11
1863,145.9,2019-03-12
1864,40.1,2019-03-13
1865,0.2,2019-03-14
1866,0.8,2019-03-15
1867,0.2,2019-03-16
1868,4.2,2019-03-17
1869,0.4,2019-03-18
1870,2.0,2019-03-19
1871,21.9,2019-03-20
1872,42.3,2019-03-21
1873,366.5,2019-03-22
1874,1.5,2019-03-23
1875,309.7,2019-03-24
1876,108.6,2019-03-25
1877,402.8,2019-03-26
1878,36.1,2019-03-27
1879,120.4,2019-03-28
1880,248.4,2019-03-29
1881,81.0,2019-03-30
1882,131.4,2019-03-31
1883,417.0,2019-04-01
1884,0.6,2020-02-01
1885,4.1,2020-02-02
1886,133.4,2020-02-03
1887,166.0,2020-02-04
1888,33.3,2020-02-05
1889,192.4,2020-02-06
1890,10.6,2020-02-07
1891,1.0,2020-02-08
1892,0.6,2020-02-09
1893,0.3,2020-02-10
1894,2.9,2020-02-11
1895,1.0,2020-02-12
1896,15.9,2020-02-13
1897,31.9,2020-02-14
1898,0.9,2020-02-15
1899,0.3,2020-02-16
1900,0.9,2020-02-17
1901,10.2,2020-02-18
1902,6.2,2020-02-19
1903,32.9,2020-02-20
1904,0.3,2020-02-21
1905,0.5,2020-02-22
1906,31.9,2020-02-23
1907,233.7,2020-02-24
1908,250.4,2020-02-25
1909,99.5,2020-02-26
1910,284.4,2020-02-27
1911,293.6,2020-02-28
1912,5.6,2020-02-29
1913,0.3,2020-03-01
1914,1.4,2020-03-02
1915,0.4,2020-03-03
1916,-0.1,2020-03-04
1917,2.8,2020-03-05
1918,75.5,2020-03-06
1919,42.6,2020-03-07
1920,111.3,2020-03-08
1921,0.4,2020-03-09
1922,0.5,2020-03-10
1923,0.4,2020-03-11
1924,7.9,2020-03-12
1925,121.5,2020-03-13
1926,258.9,2020-03-14
1927,145.8,2020-03-15
1928,210.4,2020-03-16
1929,28.6,2020-03-17
1930,3.7,2020-03-18
1931,206.8,2020-03-19
1932,336.4,2020-03-20
1933,122.9,2020-03-21
1934,316.4,2020-03-22
1935,123.7,2020-03-23
1936,261.7,2020-03-24
1937,173.2,2020-03-25
1938,231.3,2020-03-26
1939,190.0,2020-03-27
1940,202.1,2020-03-28
1941,316.7,2020-03-29
1942,145.5,2020-03-30
1943,105.3,2020-03-31
1944,256.4,2020-04-01
1945,7.5,2021-02-01
1946,82.4,2021-02-02
1947,73.6,2021-02-03
1948,104.6,2021-02-04
1949,183.7,2021-02-05
1950,4.3,2021-02-06
1951,19.3,2021-02-07
1952,66.4,2021-02-08
1953,202.5,2021-02-09
1954,6.0,2021-02-10
1955,188.1,2021-02-11
1956,17.3,2021-02-12
1957,115.6,2021-02-13
1958,171.0,2021-02-14
1959,144.4,2021-02-15
1960,116.4,2021-02-16
1961,246.6,2021-02-17
1962,111.7,2021-02-18
1963,1.6,2021-02-19
1964,0.8,2021-02-20
1965,1.1,2021-02-21
1966,0.7,2021-02-22
1967,0.5,2021-02-23
1968,1.4,2021-02-24
1969,0.9,2021-02-25
1970,22.3,2021-02-26
1971,276.5,2021-02-27
1972,256.4,2021-02-28
1973,30.2,2021-03-01
1974,254.7,2021-03-02
1975,113.3,2021-03-03
1976,142.9,2021-03-04
1977,277.9,2021-03-05
1978,2.3,2021-03-06
1979,4.7,2021-03-07
1980,207.9,2021-03-08
1981,2.2,2021-03-09
1982,325.4,2021-03-10
1983,1.1,2021-03-11
1984,0.2,2021-03-12
1985,18.8,2021-03-13
1986,0.8,2021-03-14
1987,4.3,2021-03-15
1988,40.0,2021-03-16
1989,6.7,2021-03-17
1990,243.8,2021-03-18
1991,349.4,2021-03-19
1992,1.4,2021-03-20
1993,42.8,2021-03-21
1994,350.8,2021-03-22
1995,169.0,2021-03-23
1996,88.7,2021-03-24
1997,101.2,2021-03-25
1998,161.8,2021-03-26
1999,124.7,2021-03-27
2000,23.2,2021-03-28
2001,0.3,2021-03-29
2002,124.8,2021-03-30
2003,251.3,2021-03-31
2004,342.8,2021-04-01
2005,3.3,2022-02-01
2006,15.6,2022-02-02
2007,80.8,2022-02-03
2008,1.3,2022-02-04
2009,1.1,2022-02-05
2010,0.8,2022-02-06
2011,6.5,2022-02-07
2012,1.1,2022-02-08
2013,46.0,2022-02-09
2014,163.1,2022-02-10
2015,146.6,2022-02-11
2016,73.1,2022-02-12
2017,0.8,2022-02-13
2018,1.0,2022-02-14
2019,1.1,2022-02-15
2020,0.8,2022-02-16
2021,0.6,2022-02-17
2022,4.6,2022-02-18
2023,1.8,2022-02-19
2024,1.9,2022-02-20
2025,1.1,2022-02-21
2026,19.8,2022-02-22
2027,47.6,2022-02-23
2028,0.7,2022-02-24
2029,0.4,2022-02-25
2030,274.0,2022-02-26
2031,177.6,2022-02-27
2032,275.4,2022-02-28
2033,287.6,2022-03-01
2034,55.3,2022-03-02
2035,298.5,2022-03-03
2036,304.7,2022-03-04
2037,241.0,2022-03-05
2038,234.3,2022-03-06
2039,2.0,2022-03-07
2040,2.1,2022-03-08
2041,0.2,2022-03-09
2042,2.4,2022-03-10
2043,1.7,2022-03-11
2044,302.9,2022-03-12
2045,279.9,2022-03-13
2046,351.9,2022-03-14
2047,310.0,2022-03-15
2048,351.6,2022-03-16
2049,348.0,2022-03-17
2050,60.3,2022-03-18
2051,233.0,2022-03-19
2052,359.4,2022-03-20
2053,371.5,2022-03-21
2054,280.1,2022-03-22
2055,129.0,2022-03-23
2056,53.8,2022-03-24
2057,24.6,2022-03-25
2058,25.5,2022-03-26
2059,103.5,2022-03-27
2060,79.2,2022-03-28
2061,244.9,2022-03-29
2062,107.4,2022-03-30
2063,240.1,2022-03-31
2064,239.5,2022-04-01
2065,54.1,2004-03-01
2066,31.8,2004-03-02
2067,157.4,2004-03-03
2068,312.4,2004-03-04
2069,190.5,2004-03-05
2070,189.6,2004-03-06
2071,125.2,2004-03-07
2072,1.5,2004-03-08
2073,297.5,2004-03-09
2074,283.0,2004-03-10
2075,285.1,2004-03-11
2076,294.4,2004-03-12
2077,241.8,2004-03-13
2078,3.7,2004-03-14
2079,0.6,2004-03-15
2080,4.1,2004-03-16
2081,214.9,2004-03-17
2082,113.7,2004-03-18
2083,301.7,2004-03-19
2084,0.4,2004-03-20
2085,1.5,2004-03-21
2086,11.9,2004-03-22
2087,17.2,2004-03-23
2088,2.0,2004-03-24
2089,6.4,2004-03-25
2090,133.7,2004-03-26
2091,124.2,2004-03-27
2092,371.0,2004-03-28
2093,143.9,2004-03-29
2094,94.8,2004-03-30
